ts,cpu_percent,rss_mb,power_w,energy_j_total
1761073552.8100321,0.10,158.64,0.000,0.000000
1761073553.811914,0.10,133.83,0.000,0.000000
1761073554.811903,0.00,133.83,0.000,0.000000
1761073555.8070211,46.20,175.33,0.000,0.000000
1761073556.811908,12.90,177.05,0.000,0.000000
1761073557.810074,8.40,177.67,0.000,0.000000
1761073558.811181,7.90,178.78,0.000,0.000000
1761073559.8086631,10.70,183.27,0.000,0.000000
1761073560.8119109,7.10,184.34,0.000,0.000000
1761073561.811913,8.00,185.41,0.000,0.000000
1761073562.808216,9.10,187.02,0.000,0.000000
1761073563.811907,16.20,189.16,0.000,0.000000
1761073564.811903,32.80,192.09,0.000,0.000000
1761073565.8082628,75.10,195.86,0.000,0.000000
1761073566.809681,143.00,199.80,0.000,0.000000
1761073567.811601,82.50,202.19,0.000,0.000000
1761073568.811913,205.90,203.03,0.000,0.000000
1761073569.8070478,438.10,206.12,0.000,0.000000
1761073570.811486,427.00,199.23,0.000,0.000000
1761073571.807047,173.30,195.52,0.000,0.000000
1761073572.811904,737.30,193.89,0.000,0.000000
1761073573.809452,229.50,195.70,0.000,0.000000
1761073574.8118799,613.50,196.09,0.000,0.000000
1761073575.8119118,489.50,220.78,0.000,0.000000
1761073576.808937,458.70,220.83,0.000,0.000000
1761073577.813783,653.00,220.95,0.000,0.000000
1761073578.810208,319.20,221.03,0.000,0.000000
1761073579.811914,727.90,221.08,0.000,0.000000
1761073580.8116858,237.10,227.52,0.000,0.000000
1761073581.811907,606.30,227.67,0.000,0.000000
1761073582.8119109,418.40,228.22,0.000,0.000000
1761073583.8119118,322.10,223.52,0.000,0.000000
1761073584.8073769,501.50,222.91,0.000,0.000000
1761073585.808437,334.60,223.08,0.000,0.000000
1761073586.811904,152.30,223.78,0.000,0.000000
1761073587.811877,35.20,219.97,0.000,0.000000
1761073588.810755,107.80,219.83,0.000,0.000000
1761073589.811905,325.90,220.31,0.000,0.000000
1761073590.811916,320.80,220.92,0.000,0.000000
1761073591.809852,390.10,220.98,0.000,0.000000
1761073592.808821,223.40,214.02,0.000,0.000000
1761073593.811915,300.20,206.69,0.000,0.000000
1761073594.8119109,345.80,207.50,0.000,0.000000
1761073595.8092139,260.50,208.48,0.000,0.000000
1761073596.810252,221.30,209.69,0.000,0.000000
1761073597.80691,232.00,210.47,0.000,0.000000
1761073598.811904,95.20,211.61,0.000,0.000000
1761073599.8113549,129.50,213.03,0.000,0.000000
