timestamp,worker_id,country,workload_factor,latency_ms,status_code,endpoint,hour_local,minute_local
1761073555.3695202,1,Germany,0.050,133.412,200,files,0,0
1761073555.37093,2,Germany,0.050,134.680,200,files,0,0
1761073555.376427,0,Germany,0.050,147.373,200,files,0,0
1761073556.38332,1,Germany,0.050,13.664,200,files,0,30
1761073556.3885272,2,Germany,0.050,17.430,200,files,0,30
1761073556.390927,0,Germany,0.050,14.429,200,files,0,30
1761073557.3904672,1,Germany,0.050,6.792,200,files,1,0
1761073557.395437,2,Germany,0.050,6.656,200,files,1,0
1761073557.3993118,0,Germany,0.050,7.662,200,files,1,0
1761073558.3981,1,Germany,0.050,7.482,200,files,1,30
1761073558.402545,2,Germany,0.050,6.896,200,files,1,30
1761073558.405858,0,Germany,0.050,6.057,200,files,1,30
1761073559.410503,1,Germany,0.050,11.905,200,files,2,0
1761073559.410736,2,Germany,0.050,8.016,200,files,2,0
1761073559.415803,0,Germany,0.050,7.273,200,files,2,0
1761073560.417273,1,Germany,0.050,6.667,200,files,2,30
1761073560.417974,2,Germany,0.050,7.004,200,files,2,30
1761073560.421712,0,Germany,0.050,5.800,200,files,2,30
1761073561.423614,1,Germany,0.060,6.287,200,files,3,0
1761073561.4246259,2,Germany,0.060,6.378,200,files,3,0
1761073561.428983,0,Germany,0.060,7.153,200,files,3,0
1761073562.43069,1,Germany,0.080,6.496,200,files,3,30
1761073562.431135,2,Germany,0.080,5.920,200,files,3,30
1761073562.44302,0,Germany,0.080,13.965,200,cpu,3,30
1761073563.449076,1,Germany,0.120,18.098,200,files,4,0
1761073563.4506052,2,Germany,0.120,19.289,200,files,4,0
1761073563.463596,0,Germany,0.120,18.663,200,files,4,0
1761073564.487673,1,Germany,0.180,37.519,200,files,4,30
1761073564.489874,2,Germany,0.180,38.665,200,files,4,30
1761073564.5050821,0,Germany,0.180,41.341,200,files,4,30
1761073565.573799,1,Germany,0.350,85.035,200,files,5,0
1761073565.576212,2,Germany,0.350,86.259,200,files,5,0
1761073565.625201,0,Germany,0.350,119.558,200,files,5,0
1761073566.745281,1,Germany,0.500,171.393,200,files,5,30
1761073566.7644732,2,Germany,0.500,188.207,200,files,5,30
1761073566.7846038,0,Germany,0.500,157.508,200,files,5,30
1761073568.071213,2,Germany,0.650,305.823,200,files,6,0
1761073568.101305,1,Germany,0.650,355.732,200,cpu,6,0
1761073568.123713,0,Germany,0.650,337.508,200,cpu,6,0
1761073569.408692,1,Germany,0.750,305.532,200,files,6,30
1761073569.531086,2,Germany,0.750,459.619,200,cpu,6,30
1761073569.57343,0,Germany,0.750,446.916,200,cpu,6,30
1761073570.984382,1,Germany,0.850,574.630,200,cpu,7,0
1761073571.0815182,0,Germany,0.850,507.913,200,cpu,7,0
1761073571.0928159,2,Germany,0.850,560.603,200,cpu,7,0
1761073572.683894,1,Germany,0.900,698.441,200,cpu,7,30
1761073572.746911,0,Germany,0.900,663.803,200,cpu,7,30
1761073572.821952,2,Germany,0.900,724.764,200,cpu,7,30
1761073574.4672,1,Germany,0.950,782.284,200,cpu,8,0
1761073574.523814,2,Germany,0.950,701.169,200,cpu,8,0
1761073574.5246642,0,Germany,0.950,776.670,200,cpu,8,0
1761073576.323531,1,Germany,1.000,855.262,200,cpu,8,30
1761073576.383708,2,Germany,1.000,859.654,200,cpu,8,30
1761073576.3876731,0,Germany,1.000,862.618,200,cpu,8,30
1761073578.149997,1,Germany,1.000,825.444,200,cpu,9,0
1761073578.17846,0,Germany,1.000,790.463,200,cpu,9,0
1761073578.1829572,2,Germany,1.000,798.192,200,cpu,9,0
1761073579.878023,1,Germany,0.950,726.933,200,cpu,9,30
1761073579.885427,2,Germany,0.950,701.621,200,cpu,9,30
1761073579.891045,0,Germany,0.950,711.395,200,cpu,9,30
1761073581.535778,1,Germany,0.900,657.472,200,cpu,10,0
1761073581.5371368,0,Germany,0.900,645.552,200,cpu,10,0
1761073581.5375192,2,Germany,0.900,651.249,200,cpu,10,0
1761073583.0575,1,Germany,0.850,520.677,200,cpu,10,30
1761073583.080152,2,Germany,0.850,542.487,200,cpu,10,30
1761073583.084225,0,Germany,0.850,546.950,200,cpu,10,30
1761073584.530304,2,Germany,0.800,449.015,200,cpu,11,0
1761073584.531094,1,Germany,0.800,472.547,200,cpu,11,0
1761073584.557387,0,Germany,0.800,473.084,200,cpu,11,0
1761073585.794879,0,Germany,0.700,236.458,200,files,11,30
1761073585.859935,1,Germany,0.700,328.397,200,cpu,11,30
1761073585.86567,2,Germany,0.700,334.336,200,cpu,11,30
1761073586.814236,0,Germany,0.200,18.598,200,files,12,0
1761073586.879616,1,Germany,0.200,19.259,200,files,12,0
1761073586.884405,2,Germany,0.200,18.696,200,files,12,0
1761073587.8341491,0,Germany,0.200,19.460,200,files,12,30
1761073587.9007611,1,Germany,0.200,20.082,200,files,12,30
1761073587.904075,2,Germany,0.200,19.277,200,files,12,30
1761073589.078207,0,Germany,0.700,243.016,200,files,13,0
1761073589.240072,1,Germany,0.700,339.237,200,cpu,13,0
1761073589.2420611,2,Germany,0.700,337.930,200,cpu,13,0
