timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-21T04:50:39,experiment3_c2_only,08cc56ef-f1d3-47a5-80f8-5c50a09d6a21,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.78411704208702,9.33312790527504e-05,1.6436159249174466e-06,2.3425000000000002,0.05870000000000001,3.0,0.00010639047240503161,4.341008928137213e-07,3.41749931986366e-05,0.00014099956649648207,Poland,POL,mazovia,,,macOS-15.6-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M1,1,Apple M1,21.0093,52.2299,16.0,machine,N,1.0
