ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087925.061733,0.10,206.98,0.000,0.000000
1761087926.061512,0.00,206.98,0.000,0.000000
1761087927.061849,0.00,206.98,0.000,0.000000
1761087928.071193,117.40,296.62,0.000,0.000000
1761087929.064398,19.30,297.16,0.000,0.000000
1761087930.071198,15.90,297.62,0.000,0.000000
1761087931.066443,24.70,300.36,0.000,0.000000
1761087932.064244,17.40,300.98,0.000,0.000000
1761087933.0711958,20.80,301.48,0.000,0.000000
1761087934.065244,19.70,302.28,0.000,0.000000
1761087935.071189,21.10,302.95,0.000,0.000000
1761087936.0711958,40.00,303.88,0.000,0.000000
1761087937.06412,66.40,309.44,0.000,0.000000
1761087938.063018,120.80,309.97,0.000,0.000000
1761087939.0709188,163.90,310.83,0.000,0.000000
1761087940.064458,90.20,310.88,0.000,0.000000
1761087941.0660229,300.30,310.95,0.000,0.000000
1761087942.070517,491.60,289.55,0.000,0.000000
1761087943.071195,529.50,290.52,0.000,0.000000
1761087944.064855,261.80,290.59,0.000,0.000000
1761087945.063048,607.60,291.38,0.000,0.000000
1761087946.071203,722.60,292.14,0.000,0.000000
1761087947.0695832,388.70,292.86,0.000,0.000000
1761087948.065773,701.50,292.38,0.000,0.000000
1761087949.071201,675.20,293.53,0.000,0.000000
1761087950.066337,466.80,293.97,0.000,0.000000
1761087951.061407,756.10,295.31,0.000,0.000000
1761087952.071203,524.30,297.23,0.000,0.000000
1761087953.06606,410.90,298.05,0.000,0.000000
1761087954.0658429,634.70,299.08,0.000,0.000000
1761087955.072038,516.50,296.52,0.000,0.000000
1761087956.069382,295.00,265.17,0.000,0.000000
1761087957.071197,213.10,211.20,0.000,0.000000
1761087958.069794,53.40,200.00,0.000,0.000000
1761087959.061402,231.50,206.34,0.000,0.000000
1761087960.063848,423.50,203.55,0.000,0.000000
1761087961.065266,406.80,200.22,0.000,0.000000
1761087962.061783,471.20,202.94,0.000,0.000000
1761087963.071193,319.90,205.56,0.000,0.000000
1761087964.062098,348.80,208.12,0.000,0.000000
1761087965.062131,312.80,212.23,0.000,0.000000
1761087966.070312,345.70,216.78,0.000,0.000000
1761087967.071222,281.00,221.14,0.000,0.000000
1761087968.0673459,199.00,226.95,0.000,0.000000
1761087969.067594,124.40,230.55,0.000,0.000000
1761087970.0712068,137.30,197.73,0.000,0.000000
1761087971.0682318,110.80,201.17,0.000,0.000000
1761087972.0643399,74.50,195.39,0.000,0.000000
