ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087325.3729742,0.10,268.50,0.000,0.000000
1761087326.371546,0.10,268.50,0.000,0.000000
1761087327.372951,0.10,215.23,0.000,0.000000
1761087328.370494,135.70,293.62,0.000,0.000000
1761087329.3729532,21.10,294.25,0.000,0.000000
1761087330.3714612,38.50,298.59,0.000,0.000000
1761087331.372952,15.70,298.88,0.000,0.000000
1761087332.3727942,15.90,299.52,0.000,0.000000
1761087333.3729558,18.30,300.31,0.000,0.000000
1761087334.369906,21.50,300.80,0.000,0.000000
1761087335.370305,24.40,302.03,0.000,0.000000
1761087336.3713942,35.10,303.20,0.000,0.000000
1761087337.3729558,76.70,305.03,0.000,0.000000
1761087338.371686,152.40,305.12,0.000,0.000000
1761087339.370183,139.10,304.20,0.000,0.000000
1761087340.369059,164.80,291.95,0.000,0.000000
1761087341.3691158,389.90,288.77,0.000,0.000000
1761087342.372957,563.50,290.77,0.000,0.000000
1761087343.368221,527.40,291.58,0.000,0.000000
1761087344.369015,435.80,292.11,0.000,0.000000
1761087345.3722901,729.50,293.78,0.000,0.000000
1761087346.3729558,709.90,295.11,0.000,0.000000
1761087347.3729632,598.10,296.41,0.000,0.000000
1761087348.3729548,909.30,298.19,0.000,0.000000
1761087349.372345,576.10,299.47,0.000,0.000000
1761087350.369907,848.40,300.28,0.000,0.000000
1761087351.372959,626.80,302.64,0.000,0.000000
1761087352.3713238,678.60,303.78,0.000,0.000000
1761087353.372952,745.40,307.17,0.000,0.000000
1761087354.37296,399.20,309.62,0.000,0.000000
1761087355.372958,710.20,312.75,0.000,0.000000
1761087356.3729532,586.10,315.84,0.000,0.000000
1761087357.372986,186.20,317.03,0.000,0.000000
1761087358.371304,65.50,318.88,0.000,0.000000
1761087359.3723469,153.10,321.48,0.000,0.000000
1761087360.368555,516.50,326.62,0.000,0.000000
1761087361.372962,601.30,331.66,0.000,0.000000
1761087362.3729548,436.20,336.45,0.000,0.000000
1761087363.368883,429.90,338.84,0.000,0.000000
1761087364.372948,459.80,342.62,0.000,0.000000
1761087365.3729548,444.40,347.75,0.000,0.000000
1761087366.3725781,301.20,352.42,0.000,0.000000
1761087367.3684638,358.10,358.94,0.000,0.000000
1761087368.372951,289.00,364.23,0.000,0.000000
1761087369.372947,226.70,369.80,0.000,0.000000
1761087370.37295,94.10,374.33,0.000,0.000000
1761087371.371989,130.40,228.59,0.000,0.000000
1761087372.3720791,116.20,217.03,0.000,0.000000
