ts,cpu_percent,rss_mb,power_w,energy_j_total
1761083135.755432,0.10,265.08,0.000,0.000000
1761083136.7553768,0.10,265.08,0.000,0.000000
1761083137.757469,0.00,265.08,0.000,0.000000
1761083138.757469,141.10,309.55,0.000,0.000000
1761083139.755278,34.80,309.30,0.000,0.000000
1761083140.756195,32.70,309.75,0.000,0.000000
1761083141.7574668,21.20,310.62,0.000,0.000000
1761083142.757469,21.20,311.41,0.000,0.000000
1761083143.757463,25.60,312.34,0.000,0.000000
1761083144.7538729,35.70,315.98,0.000,0.000000
1761083145.753928,36.00,317.19,0.000,0.000000
1761083146.75747,49.20,318.89,0.000,0.000000
1761083147.7574642,110.80,320.41,0.000,0.000000
1761083148.754106,191.30,320.28,0.000,0.000000
1761083149.7553642,142.20,318.88,0.000,0.000000
1761083150.752752,233.30,320.91,0.000,0.000000
1761083151.755905,522.20,297.47,0.000,0.000000
1761083152.752599,737.40,297.45,0.000,0.000000
1761083153.760464,517.80,296.41,0.000,0.000000
1761083154.755373,788.10,298.38,0.000,0.000000
1761083155.756521,818.70,300.62,0.000,0.000000
1761083156.755719,791.30,301.75,0.000,0.000000
1761083157.7574668,867.90,306.89,0.000,0.000000
1761083158.753213,865.10,309.09,0.000,0.000000
1761083159.7574852,734.00,314.84,0.000,0.000000
1761083160.752491,985.10,317.06,0.000,0.000000
1761083161.754092,457.50,323.34,0.000,0.000000
1761083162.7574668,1065.90,324.55,0.000,0.000000
1761083163.757473,411.50,326.12,0.000,0.000000
1761083164.757463,1004.10,330.25,0.000,0.000000
1761083165.757472,493.10,331.91,0.000,0.000000
1761083166.757463,917.40,338.50,0.000,0.000000
1761083167.75582,489.70,341.67,0.000,0.000000
1761083168.757466,874.60,348.98,0.000,0.000000
1761083169.755451,336.00,353.27,0.000,0.000000
1761083170.757473,411.80,358.52,0.000,0.000000
1761083171.757461,154.90,364.31,0.000,0.000000
1761083172.754903,316.90,370.72,0.000,0.000000
1761083173.756792,819.40,376.34,0.000,0.000000
1761083174.757469,530.40,381.59,0.000,0.000000
1761083175.757473,663.70,386.78,0.000,0.000000
1761083176.757473,727.20,389.58,0.000,0.000000
1761083177.757955,485.10,396.50,0.000,0.000000
1761083178.75747,519.10,402.19,0.000,0.000000
1761083179.757463,625.70,410.86,0.000,0.000000
1761083180.757466,342.20,402.36,0.000,0.000000
1761083181.756159,278.10,406.98,0.000,0.000000
1761083182.7547169,293.90,415.55,0.000,0.000000
