timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-21T23:46:31,experiment3_heap_sized,bb663dea-dd52-4520-a4c1-80598d91a3a5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.0522712089587,5.451775735595531e-05,9.555755835956027e-07,3.5031999999999996,0.007299999999999999,3.0,0.00017206375775630152,6.921889598801843e-08,3.157881593559674e-05,0.00020371179258788627,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.3447,52.0093,16.0,machine,N,1.0
