timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-22T00:48:34,experiment3_baseline,19d32f96-831c-40bd-ae82-b18caa31d78d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.06082579202484,4.211044605745271e-05,7.379922297468452e-07,4.1388,0.0129,3.0,0.00012698214057507823,1.9437444440535193e-06,2.842457965661501e-05,0.00015735046467574678,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.4728,52.17,16.0,machine,N,1.0
