ts,cpu_percent,rss_mb,power_w,energy_j_total
1760390372.718921,0.70,197.78,0.000,0.000000
1760390373.7177548,0.20,197.78,0.000,0.000000
1760390374.7189069,0.10,197.78,0.000,0.000000
1760390375.718699,66.30,208.53,0.000,0.000000
1760390376.718911,9.80,209.42,0.000,0.000000
1760390377.7173178,9.70,210.14,0.000,0.000000
1760390378.7159932,8.80,210.84,0.000,0.000000
1760390379.715106,9.30,211.47,0.000,0.000000
1760390380.7180312,9.00,212.12,0.000,0.000000
1760390381.71892,14.40,212.52,0.000,0.000000
1760390382.713987,10.70,212.88,0.000,0.000000
1760390383.716723,9.40,213.31,0.000,0.000000
1760390384.718913,9.00,213.88,0.000,0.000000
1760390385.715978,11.80,214.66,0.000,0.000000
1760390386.7179809,13.60,215.16,0.000,0.000000
1760390387.7189069,73.30,215.45,0.000,0.000000
1760390388.7187269,80.10,218.03,0.000,0.000000
1760390389.71597,77.30,218.42,0.000,0.000000
1760390390.7188811,100.50,218.52,0.000,0.000000
1760390391.717522,233.60,218.62,0.000,0.000000
1760390392.715946,239.10,219.50,0.000,0.000000
1760390393.716025,322.60,219.98,0.000,0.000000
1760390394.7163038,206.10,221.81,0.000,0.000000
1760390395.716007,176.50,222.06,0.000,0.000000
1760390396.7188811,173.00,220.69,0.000,0.000000
1760390397.71773,208.80,218.25,0.000,0.000000
1760390398.718914,187.50,218.58,0.000,0.000000
1760390399.715936,124.90,211.67,0.000,0.000000
1760390400.7159061,85.70,211.81,0.000,0.000000
1760390401.7177742,9.70,211.39,0.000,0.000000
1760390402.715968,9.80,211.61,0.000,0.000000
1760390403.718888,93.00,211.08,0.000,0.000000
1760390404.71624,59.20,211.88,0.000,0.000000
1760390405.718111,120.60,213.27,0.000,0.000000
1760390406.7164319,111.10,208.98,0.000,0.000000
1760390407.7149508,86.30,209.02,0.000,0.000000
1760390408.7165382,100.40,209.20,0.000,0.000000
1760390409.7188852,44.80,209.56,0.000,0.000000
1760390410.717598,55.20,209.73,0.000,0.000000
1760390411.714962,62.60,209.81,0.000,0.000000
1760390412.715799,27.60,209.92,0.000,0.000000
1760390413.717238,20.80,210.03,0.000,0.000000
1760390414.7139919,20.10,210.11,0.000,0.000000
1760390415.717576,10.80,210.41,0.000,0.000000
1760390416.7175791,15.40,210.62,0.000,0.000000
1760390417.717522,14.50,210.72,0.000,0.000000
1760390418.7189078,13.20,212.52,0.000,0.000000
1760390419.717531,12.80,212.56,0.000,0.000000
