timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-22T00:50:11,experiment3_interpret_only,9b3fe000-44ce-45b6-98ca-b212a893f696,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,67.53962641698308,8.6247003529445e-05,1.2769837220739776e-06,3.8609999999999998,0.0095,3.0,0.0002881387718980745,3.773910623265869e-06,3.035904226004883e-05,0.00032227172478138937,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.4728,52.17,16.0,machine,N,1.0
