ts,cpu_percent,rss_mb,power_w,energy_j_total
1761082749.675306,0.00,138.61,0.000,0.000000
1761082750.6753159,0.00,138.61,0.000,0.000000
1761082751.675296,0.00,138.48,0.000,0.000000
1761082752.675294,84.30,145.44,0.000,0.000000
1761082753.675294,120.70,150.98,0.000,0.000000
1761082754.6747892,67.30,151.14,0.000,0.000000
1761082755.675297,41.40,151.14,0.000,0.000000
1761082756.6752992,66.10,151.38,0.000,0.000000
1761082757.6742961,77.30,151.42,0.000,0.000000
1761082758.675292,76.00,151.39,0.000,0.000000
1761082759.6705122,49.20,151.27,0.000,0.000000
1761082760.675165,109.30,151.78,0.000,0.000000
1761082761.673864,174.40,152.58,0.000,0.000000
1761082762.675292,346.70,153.94,0.000,0.000000
1761082763.675293,363.10,153.61,0.000,0.000000
1761082764.675298,672.10,151.86,0.000,0.000000
1761082765.674237,907.50,147.67,0.000,0.000000
1761082766.6707,948.30,145.56,0.000,0.000000
1761082767.675232,954.50,145.31,0.000,0.000000
1761082768.673732,953.70,145.05,0.000,0.000000
1761082769.6703749,939.30,141.17,0.000,0.000000
1761082770.674113,869.20,136.31,0.000,0.000000
1761082771.675301,927.80,136.39,0.000,0.000000
1761082772.674935,937.20,136.50,0.000,0.000000
1761082773.675297,923.90,131.20,0.000,0.000000
1761082774.674711,931.00,131.33,0.000,0.000000
1761082775.671436,912.30,130.64,0.000,0.000000
1761082776.670454,903.50,130.81,0.000,0.000000
1761082777.675294,982.50,130.81,0.000,0.000000
1761082778.673702,966.70,126.05,0.000,0.000000
1761082779.675293,887.10,109.27,0.000,0.000000
1761082780.6752892,982.20,107.73,0.000,0.000000
1761082781.671956,988.00,107.28,0.000,0.000000
1761082782.673648,943.70,107.31,0.000,0.000000
1761082783.674596,920.70,101.95,0.000,0.000000
1761082784.6752992,935.50,101.78,0.000,0.000000
1761082785.6726751,945.20,102.09,0.000,0.000000
1761082786.675313,961.00,102.39,0.000,0.000000
1761082787.6723,922.70,102.47,0.000,0.000000
1761082788.671776,911.00,102.58,0.000,0.000000
1761082789.671711,924.90,102.58,0.000,0.000000
1761082790.67519,958.10,103.17,0.000,0.000000
1761082791.6732879,943.40,102.58,0.000,0.000000
1761082792.673419,980.30,102.80,0.000,0.000000
1761082793.6752992,899.30,102.73,0.000,0.000000
1761082794.671875,948.40,102.98,0.000,0.000000
1761082795.675415,924.80,104.22,0.000,0.000000
1761082796.67421,926.30,105.20,0.000,0.000000
