timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-21T23:40:21,experiment3_interpret_only,cb1df5fc-67f0-4eb3-a2d9-039d7e37ef71,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.12786391697591,0.00010255002700307405,1.402338609527853e-06,4.4228,0.03172727272727272,3.0,0.0003443515006949447,1.9750188605691332e-06,3.6863304162543496e-05,0.0003831898237180577,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.3447,52.0093,16.0,machine,N,1.0
