timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-22T01:04:34,experiment3_lower_threshold,a59c9b78-ee2a-47b7-a64b-bdc09de028e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.083920417004265,3.536464539201858e-05,6.195202630386278e-07,2.047,0.006545454545454545,3.0,0.00010484432076291922,2.885053846936295e-08,2.7270842987491056e-05,0.00013214401428887973,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.4728,52.17,16.0,machine,N,1.0
