ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087818.8061912,0.20,201.61,0.000,0.000000
1761087819.806176,0.10,201.61,0.000,0.000000
1761087820.8019772,0.10,195.64,0.000,0.000000
1761087821.801619,106.50,198.83,0.000,0.000000
1761087822.796674,17.90,200.27,0.000,0.000000
1761087823.8056169,20.10,201.75,0.000,0.000000
1761087824.798964,15.10,203.19,0.000,0.000000
1761087825.803701,15.70,204.39,0.000,0.000000
1761087826.804472,20.40,205.69,0.000,0.000000
1761087827.806536,22.80,208.17,0.000,0.000000
1761087828.804377,18.80,208.77,0.000,0.000000
1761087829.798671,40.70,209.84,0.000,0.000000
1761087830.806541,74.90,211.34,0.000,0.000000
1761087831.806539,119.20,212.45,0.000,0.000000
1761087832.8013692,147.20,212.89,0.000,0.000000
1761087833.8065379,114.10,213.48,0.000,0.000000
1761087834.8022301,290.10,214.00,0.000,0.000000
1761087835.8065338,480.90,212.41,0.000,0.000000
1761087836.8065422,583.20,213.73,0.000,0.000000
1761087837.8018072,289.40,213.81,0.000,0.000000
1761087838.8065448,538.10,213.95,0.000,0.000000
1761087839.803963,769.00,213.98,0.000,0.000000
1761087840.806535,403.70,213.08,0.000,0.000000
1761087841.806537,673.60,213.28,0.000,0.000000
1761087842.8065438,710.80,213.39,0.000,0.000000
1761087843.798611,461.70,214.05,0.000,0.000000
1761087844.802909,724.80,215.11,0.000,0.000000
1761087845.8022661,575.00,215.20,0.000,0.000000
1761087846.8065548,362.90,215.20,0.000,0.000000
1761087847.7967622,610.00,215.28,0.000,0.000000
1761087848.801306,561.10,215.33,0.000,0.000000
1761087849.796623,345.40,215.52,0.000,0.000000
1761087850.8062248,74.10,215.91,0.000,0.000000
1761087851.806371,60.30,216.41,0.000,0.000000
1761087852.8065448,245.90,216.50,0.000,0.000000
1761087853.804547,461.70,216.70,0.000,0.000000
1761087854.7994912,489.00,216.73,0.000,0.000000
1761087855.798568,400.80,216.78,0.000,0.000000
1761087856.7988732,363.20,216.84,0.000,0.000000
1761087857.806565,346.80,181.44,0.000,0.000000
1761087858.803007,302.20,173.92,0.000,0.000000
1761087859.80554,260.10,132.25,0.000,0.000000
1761087860.806536,279.60,146.73,0.000,0.000000
1761087861.8065522,213.70,152.45,0.000,0.000000
1761087862.800389,163.30,152.69,0.000,0.000000
1761087863.7996318,89.60,154.19,0.000,0.000000
1761087864.8065338,88.00,155.30,0.000,0.000000
1761087865.806539,82.60,156.89,0.000,0.000000
