timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-22T00:54:35,experiment3_lower_threshold,fa79690d-6bd0-4671-92e7-5766ca8f6a90,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.11502558295615,3.4784096717070426e-05,6.090183163193827e-07,4.009833333333334,0.0055,3.0,0.0001041299626026962,3.746142338420387e-08,2.5807304199067095e-05,0.0001299747282251475,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.4728,52.17,16.0,machine,N,1.0
