ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087219.004436,0.10,196.39,0.000,0.000000
1761087220.006032,0.10,196.39,0.000,0.000000
1761087221.0060139,0.10,196.41,0.000,0.000000
1761087222.006015,109.00,200.50,0.000,0.000000
1761087223.00601,22.30,202.58,0.000,0.000000
1761087224.0021498,28.90,206.41,0.000,0.000000
1761087225.0036988,16.40,205.05,0.000,0.000000
1761087226.003152,14.00,207.17,0.000,0.000000
1761087227.005823,18.50,213.61,0.000,0.000000
1761087228.0060139,22.50,214.03,0.000,0.000000
1761087229.005357,29.80,215.08,0.000,0.000000
1761087230.006006,34.70,216.31,0.000,0.000000
1761087231.0058,67.90,215.27,0.000,0.000000
1761087232.002862,167.50,216.34,0.000,0.000000
1761087233.009388,156.10,219.28,0.000,0.000000
1761087234.002471,138.40,219.88,0.000,0.000000
1761087235.006058,366.90,220.97,0.000,0.000000
1761087236.0047061,576.00,223.78,0.000,0.000000
1761087237.006009,523.90,225.25,0.000,0.000000
1761087238.0060182,471.90,226.05,0.000,0.000000
1761087239.006021,673.20,226.44,0.000,0.000000
1761087240.00601,745.60,224.72,0.000,0.000000
1761087241.0060139,652.40,224.92,0.000,0.000000
1761087242.0060139,819.20,224.78,0.000,0.000000
1761087243.001695,677.00,224.92,0.000,0.000000
1761087244.0060139,835.60,225.22,0.000,0.000000
1761087245.00601,691.30,225.70,0.000,0.000000
1761087246.00448,525.70,225.88,0.000,0.000000
1761087247.006016,856.40,226.58,0.000,0.000000
1761087248.00736,388.00,226.50,0.000,0.000000
1761087249.006013,672.80,227.59,0.000,0.000000
1761087250.006005,565.70,227.78,0.000,0.000000
1761087251.006009,238.20,227.83,0.000,0.000000
1761087252.003818,51.60,227.95,0.000,0.000000
1761087253.006013,205.20,228.11,0.000,0.000000
1761087254.006026,439.40,228.34,0.000,0.000000
1761087255.002754,498.40,228.38,0.000,0.000000
1761087256.006143,570.90,161.89,0.000,0.000000
1761087257.006016,422.80,160.98,0.000,0.000000
1761087258.001903,508.20,146.06,0.000,0.000000
1761087259.00601,393.40,149.50,0.000,0.000000
1761087260.0033228,293.80,154.58,0.000,0.000000
1761087261.0040581,344.30,156.83,0.000,0.000000
1761087262.006009,318.00,161.00,0.000,0.000000
1761087263.005952,211.60,160.83,0.000,0.000000
1761087264.001027,130.70,161.55,0.000,0.000000
1761087265.00242,111.20,161.95,0.000,0.000000
1761087266.006073,109.80,162.22,0.000,0.000000
