timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-21T23:43:16,experiment3_c1_only,1d5e15be-d309-4120-9b12-d0c10b2532d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,57.15154862497002,8.847418144635884e-05,1.5480627135220565e-06,8.256666666666668,1.0726,3.0,0.0002911038977330361,1.871443527769061e-06,3.761848677410551e-05,0.00033059382803491056,The Netherlands,NLD,south holland,,,macOS-26.0.1-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,12,Apple M2 Pro,1,Apple M2 Pro,4.3447,52.0093,16.0,machine,N,1.0
