timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-10-21T04:47:35,experiment3_baseline,9af28eae-6fdc-4450-9e86-5bf500330d41,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.72742249991279,9.418276880415319e-05,1.6602687845423963e-06,2.0785,0.0614,3.0,0.00010578281176921954,4.986382068457135e-07,3.600449861056405e-05,0.0001422859485866293,Poland,POL,mazovia,,,macOS-15.6-arm64-arm-64bit-Mach-O,3.13.5,3.0.7,8,Apple M1,1,Apple M1,21.0093,52.2299,16.0,machine,N,1.0
