timestamp,worker_id,country,workload_factor,latency_ms,status_code,endpoint,hour_local,minute_local
1761073468.344812,2,United States (Eastern),0.050,171.180,200,files,0,0
1761073468.352841,1,United States (Eastern),0.050,179.273,200,files,0,0
1761073468.3538282,0,United States (Eastern),0.050,180.332,200,files,0,0
1761073469.357644,2,United States (Eastern),0.050,12.574,200,files,0,30
1761073469.361187,1,United States (Eastern),0.050,7.723,200,files,0,30
1761073469.366892,0,United States (Eastern),0.050,12.161,200,files,0,30
1761073470.365042,2,United States (Eastern),0.050,7.333,200,files,1,0
1761073470.3739588,1,United States (Eastern),0.050,12.541,200,files,1,0
1761073470.377228,0,United States (Eastern),0.050,9.649,200,files,1,0
1761073471.3751218,2,United States (Eastern),0.050,9.481,200,cpu,1,30
1761073471.382047,1,United States (Eastern),0.050,8.060,200,files,1,30
1761073471.3938959,0,United States (Eastern),0.050,15.749,200,cpu,1,30
1761073472.382159,2,United States (Eastern),0.050,6.606,200,files,2,0
1761073472.389317,1,United States (Eastern),0.050,6.799,200,files,2,0
1761073472.398978,0,United States (Eastern),0.050,4.758,200,files,2,0
1761073473.3896918,2,United States (Eastern),0.050,7.392,200,files,2,30
1761073473.397459,1,United States (Eastern),0.050,7.739,200,cpu,2,30
1761073473.40362,0,United States (Eastern),0.050,4.492,200,files,2,30
1761073474.39787,2,United States (Eastern),0.060,8.028,200,files,3,0
1761073474.406602,1,United States (Eastern),0.060,7.837,200,files,3,0
1761073474.409653,0,United States (Eastern),0.060,5.533,200,files,3,0
1761073475.405667,2,United States (Eastern),0.080,7.571,200,files,3,30
1761073475.4158049,1,United States (Eastern),0.080,8.899,200,files,3,30
1761073475.417116,0,United States (Eastern),0.080,7.308,200,files,3,30
1761073476.422097,2,United States (Eastern),0.120,16.257,200,files,4,0
1761073476.437868,1,United States (Eastern),0.120,21.328,200,files,4,0
1761073476.438462,0,United States (Eastern),0.120,20.007,200,files,4,0
1761073477.4602392,2,United States (Eastern),0.180,37.271,200,files,4,30
1761073477.46859,0,United States (Eastern),0.180,29.618,200,files,4,30
1761073477.47277,1,United States (Eastern),0.180,34.709,200,files,4,30
1761073478.545151,2,United States (Eastern),0.280,84.289,200,files,5,0
1761073478.554513,0,United States (Eastern),0.280,85.744,200,files,5,0
1761073478.554959,1,United States (Eastern),0.280,81.928,200,files,5,0
1761073479.627635,2,United States (Eastern),0.400,82.344,200,cpu,5,30
1761073479.660816,1,United States (Eastern),0.400,105.208,200,files,5,30
1761073479.665998,0,United States (Eastern),0.400,110.617,200,files,5,30
1761073480.793469,2,United States (Eastern),0.550,165.683,200,files,6,0
1761073480.810034,1,United States (Eastern),0.550,149.198,200,cpu,6,0
1761073480.828128,0,United States (Eastern),0.550,162.098,200,files,6,0
1761073482.033578,2,United States (Eastern),0.680,239.074,200,cpu,6,30
1761073482.04619,1,United States (Eastern),0.680,235.125,200,cpu,6,30
1761073482.108237,0,United States (Eastern),0.680,278.964,200,files,6,30
1761073483.336682,2,United States (Eastern),0.780,302.062,200,cpu,7,0
1761073483.354021,1,United States (Eastern),0.780,307.256,200,cpu,7,0
1761073483.410383,0,United States (Eastern),0.780,301.072,200,cpu,7,0
1761073484.6926029,2,United States (Eastern),0.860,354.877,200,cpu,7,30
1761073484.7047439,1,United States (Eastern),0.860,350.232,200,cpu,7,30
1761073484.767586,0,United States (Eastern),0.860,356.705,200,cpu,7,30
1761073486.1066382,2,United States (Eastern),0.920,413.569,200,cpu,8,0
1761073486.132063,1,United States (Eastern),0.920,426.276,200,cpu,8,0
1761073486.224433,0,United States (Eastern),0.920,456.111,200,cpu,8,0
1761073487.573251,1,United States (Eastern),0.980,441.104,200,cpu,8,30
1761073487.573417,2,United States (Eastern),0.980,465.676,200,cpu,8,30
1761073487.6948612,0,United States (Eastern),0.980,469.587,200,cpu,8,30
1761073489.068921,2,United States (Eastern),1.000,493.939,200,cpu,9,0
1761073489.0697742,1,United States (Eastern),1.000,495.369,200,cpu,9,0
1761073489.198999,0,United States (Eastern),1.000,503.090,200,cpu,9,0
1761073490.530934,1,United States (Eastern),1.000,460.478,200,cpu,9,30
1761073490.547235,2,United States (Eastern),1.000,477.232,200,cpu,9,30
1761073490.6944609,0,United States (Eastern),1.000,494.398,200,cpu,9,30
1761073491.9621062,1,United States (Eastern),0.960,430.030,200,cpu,10,0
1761073491.973025,2,United States (Eastern),0.960,424.726,200,cpu,10,0
1761073492.148222,0,United States (Eastern),0.960,452.691,200,cpu,10,0
1761073493.341793,1,United States (Eastern),0.900,378.603,200,cpu,10,30
1761073493.348358,2,United States (Eastern),0.900,374.275,200,cpu,10,30
