timestamp,worker_id,country,workload_factor,latency_ms,status_code,endpoint,hour_local,minute_local
1761073468.348358,0,France,0.050,174.473,200,files,0,0
1761073468.351479,2,France,0.050,177.466,200,files,0,0
1761073468.399872,1,France,0.050,225.926,200,cpu,0,0
1761073469.359256,0,France,0.050,10.624,200,files,0,30
1761073469.359943,2,France,0.050,8.177,200,files,0,30
1761073469.406534,1,France,0.050,5.619,200,files,0,30
1761073470.372997,0,France,0.050,13.226,200,files,1,0
1761073470.374361,2,France,0.050,13.655,200,files,1,0
1761073470.4127948,1,France,0.050,5.218,200,files,1,0
1761073471.381313,0,France,0.050,8.154,200,files,1,30
1761073471.383204,2,France,0.050,7.960,200,files,1,30
1761073471.418935,1,France,0.050,5.109,200,files,1,30
1761073472.3878489,0,France,0.050,6.179,200,files,2,0
1761073472.3907359,2,France,0.050,7.351,200,files,2,0
1761073472.4250429,1,France,0.050,5.081,200,files,2,0
1761073473.395204,0,France,0.050,7.292,200,cpu,2,30
1761073473.396597,2,France,0.050,5.819,200,files,2,30
1761073473.430779,1,France,0.050,4.703,200,files,2,30
1761073474.40303,0,France,0.060,7.739,200,files,3,0
1761073474.403902,2,France,0.060,7.230,200,files,3,0
1761073474.4370198,1,France,0.060,5.147,200,files,3,0
1761073475.410435,0,France,0.080,6.967,200,files,3,30
1761073475.411798,2,France,0.080,7.243,200,files,3,30
1761073475.443936,1,France,0.080,5.840,200,files,3,30
1761073476.422972,0,France,0.120,12.338,200,files,4,0
1761073476.424236,2,France,0.120,12.323,200,files,4,0
1761073476.455146,1,France,0.120,10.559,200,files,4,0
1761073477.4521432,0,France,0.180,28.138,200,cpu,4,30
1761073477.464108,2,France,0.180,39.045,200,files,4,30
1761073477.477785,1,France,0.180,21.575,200,files,4,30
1761073478.52289,0,France,0.320,69.606,200,cpu,5,0
1761073478.558264,2,France,0.320,93.978,200,files,5,0
1761073478.577188,1,France,0.320,99.346,200,files,5,0
1761073479.6182542,0,France,0.450,94.249,200,cpu,5,30
1761073479.688294,2,France,0.450,129.910,200,files,5,30
1761073479.7137358,1,France,0.450,135.474,200,files,5,30
1761073480.801087,0,France,0.600,181.783,200,cpu,6,0
