ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087130.7341719,0.10,167.70,0.000,0.000000
1761087131.734134,0.10,167.70,0.000,0.000000
1761087132.7302191,0.00,167.70,0.000,0.000000
1761087133.732275,72.40,210.55,0.000,0.000000
1761087134.734283,13.90,212.84,0.000,0.000000
1761087135.734284,13.30,178.84,0.000,0.000000
1761087136.734283,11.20,166.45,0.000,0.000000
1761087137.72958,12.40,156.69,0.000,0.000000
1761087138.733988,14.20,158.64,0.000,0.000000
1761087139.730664,19.90,160.64,0.000,0.000000
1761087140.734278,25.20,162.31,0.000,0.000000
1761087141.734273,32.00,171.89,0.000,0.000000
1761087142.734276,57.30,176.25,0.000,0.000000
1761087143.7342741,153.00,185.17,0.000,0.000000
1761087144.7341828,181.60,216.16,0.000,0.000000
1761087145.734272,191.40,217.09,0.000,0.000000
1761087146.734279,530.20,218.50,0.000,0.000000
1761087147.734273,734.40,216.97,0.000,0.000000
1761087148.7342741,456.60,217.44,0.000,0.000000
1761087149.734275,952.40,219.75,0.000,0.000000
1761087150.7323341,592.10,219.06,0.000,0.000000
1761087151.734405,988.80,219.66,0.000,0.000000
1761087152.734277,763.30,219.28,0.000,0.000000
1761087153.734272,906.90,220.44,0.000,0.000000
1761087154.7336261,968.50,216.39,0.000,0.000000
1761087155.734275,638.90,216.61,0.000,0.000000
1761087156.7332559,1002.50,218.53,0.000,0.000000
1761087157.734273,885.30,214.77,0.000,0.000000
1761087158.734271,598.70,216.94,0.000,0.000000
1761087159.734293,990.70,217.95,0.000,0.000000
1761087160.730103,676.50,218.33,0.000,0.000000
1761087161.734272,727.00,218.00,0.000,0.000000
1761087162.73087,918.00,218.91,0.000,0.000000
1761087163.734273,506.00,222.20,0.000,0.000000
1761087164.7305758,1006.20,223.55,0.000,0.000000
1761087165.7333279,504.60,225.44,0.000,0.000000
1761087166.731661,904.40,228.48,0.000,0.000000
1761087167.7328918,392.80,242.58,0.000,0.000000
1761087168.734273,238.00,242.67,0.000,0.000000
1761087169.729401,152.60,242.55,0.000,0.000000
1761087170.734272,562.50,242.64,0.000,0.000000
1761087171.735782,644.70,242.70,0.000,0.000000
1761087172.7327309,680.00,242.59,0.000,0.000000
1761087173.734273,770.00,242.80,0.000,0.000000
1761087174.73429,435.00,243.27,0.000,0.000000
1761087175.7344031,855.90,243.27,0.000,0.000000
1761087176.734279,356.70,243.30,0.000,0.000000
1761087177.7342699,615.80,184.67,0.000,0.000000
