ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087043.960365,0.20,170.05,0.000,0.000000
1761087044.955712,0.10,145.36,0.000,0.000000
1761087045.9603388,0.10,138.56,0.000,0.000000
1761087046.957741,90.60,165.17,0.000,0.000000
1761087047.960342,18.00,165.25,0.000,0.000000
1761087048.956811,17.60,165.41,0.000,0.000000
1761087049.960336,16.30,165.50,0.000,0.000000
1761087050.960332,24.90,183.73,0.000,0.000000
1761087051.9589472,17.80,183.91,0.000,0.000000
1761087052.960344,20.50,184.12,0.000,0.000000
1761087053.96034,24.30,184.66,0.000,0.000000
1761087054.9603379,36.60,185.39,0.000,0.000000
1761087055.957155,69.60,186.20,0.000,0.000000
1761087056.960248,150.60,178.86,0.000,0.000000
1761087057.958009,143.50,177.83,0.000,0.000000
1761087058.95941,184.60,178.48,0.000,0.000000
1761087059.9603379,349.40,178.27,0.000,0.000000
1761087060.960342,585.40,178.30,0.000,0.000000
1761087061.9603379,503.90,178.30,0.000,0.000000
1761087062.958935,436.90,178.33,0.000,0.000000
1761087063.956368,727.80,178.56,0.000,0.000000
1761087064.960402,691.10,141.80,0.000,0.000000
1761087065.960342,663.90,143.00,0.000,0.000000
1761087066.960341,846.00,138.39,0.000,0.000000
1761087067.957237,576.00,138.33,0.000,0.000000
1761087068.9572978,927.80,138.36,0.000,0.000000
1761087069.9603488,567.50,138.53,0.000,0.000000
1761087070.960345,685.40,138.66,0.000,0.000000
1761087071.96034,718.50,139.77,0.000,0.000000
1761087072.957919,413.50,128.02,0.000,0.000000
1761087073.960337,753.70,127.30,0.000,0.000000
1761087074.9563699,428.30,122.53,0.000,0.000000
1761087075.960366,379.20,86.95,0.000,0.000000
1761087076.960299,125.30,88.28,0.000,0.000000
1761087077.960334,128.80,99.70,0.000,0.000000
1761087078.9603379,453.30,150.22,0.000,0.000000
1761087079.958364,348.10,150.59,0.000,0.000000
1761087080.9602208,537.40,155.59,0.000,0.000000
1761087081.960332,566.40,155.92,0.000,0.000000
1761087082.9603379,442.00,158.58,0.000,0.000000
1761087083.960337,463.90,158.83,0.000,0.000000
1761087084.957089,324.40,159.33,0.000,0.000000
1761087085.956969,356.30,162.66,0.000,0.000000
1761087086.9603388,226.60,162.84,0.000,0.000000
1761087087.959556,284.00,163.02,0.000,0.000000
1761087088.958292,164.40,162.33,0.000,0.000000
1761087089.9568589,181.20,163.86,0.000,0.000000
1761087090.9567099,138.10,163.73,0.000,0.000000
