ts,cpu_percent,rss_mb,power_w,energy_j_total
1761073369.490923,0.10,146.59,0.000,0.000000
1761073370.48868,0.10,146.59,0.000,0.000000
1761073371.493657,0.00,146.59,0.000,0.000000
1761073372.493665,76.90,150.38,0.000,0.000000
1761073373.49366,64.80,150.70,0.000,0.000000
1761073374.491681,20.40,150.83,0.000,0.000000
1761073375.491539,19.10,150.84,0.000,0.000000
1761073376.492827,53.10,151.23,0.000,0.000000
1761073377.4893692,18.00,151.39,0.000,0.000000
1761073378.493651,28.90,151.39,0.000,0.000000
1761073379.493655,21.80,151.59,0.000,0.000000
1761073380.493084,29.70,152.02,0.000,0.000000
1761073381.4887402,55.30,153.08,0.000,0.000000
1761073382.493654,106.20,153.67,0.000,0.000000
1761073383.493655,289.30,153.81,0.000,0.000000
1761073384.4963,368.90,153.81,0.000,0.000000
1761073385.493657,494.90,153.92,0.000,0.000000
1761073386.492536,774.30,150.81,0.000,0.000000
1761073387.488949,841.10,150.80,0.000,0.000000
1761073388.4932969,962.90,150.59,0.000,0.000000
1761073389.499259,1005.20,150.69,0.000,0.000000
1761073390.493663,813.70,150.69,0.000,0.000000
1761073391.489602,855.70,150.70,0.000,0.000000
1761073392.493663,958.60,149.28,0.000,0.000000
1761073393.493765,926.30,148.34,0.000,0.000000
1761073394.4936562,993.90,148.34,0.000,0.000000
1761073395.496078,979.40,148.34,0.000,0.000000
1761073396.493658,1002.70,148.34,0.000,0.000000
1761073397.492151,1022.30,148.28,0.000,0.000000
1761073398.489642,939.10,148.25,0.000,0.000000
1761073399.489318,864.00,148.25,0.000,0.000000
1761073400.493827,995.20,148.25,0.000,0.000000
1761073401.4900212,1007.00,148.25,0.000,0.000000
1761073402.490777,986.80,148.25,0.000,0.000000
1761073403.489964,975.40,147.42,0.000,0.000000
1761073404.495957,1019.70,147.42,0.000,0.000000
1761073405.4888902,965.50,147.42,0.000,0.000000
1761073406.489743,941.20,147.45,0.000,0.000000
1761073407.491735,1021.30,146.89,0.000,0.000000
1761073408.494037,966.00,146.89,0.000,0.000000
1761073409.4936562,982.70,146.89,0.000,0.000000
1761073410.496877,943.70,146.89,0.000,0.000000
1761073411.495428,1008.60,146.89,0.000,0.000000
1761073412.49139,1003.20,146.89,0.000,0.000000
1761073413.494347,966.60,144.92,0.000,0.000000
1761073414.490756,993.40,144.92,0.000,0.000000
1761073415.4936619,1001.50,144.92,0.000,0.000000
1761073416.4935832,1017.10,144.94,0.000,0.000000
