ts,cpu_percent,rss_mb,power_w,energy_j_total
1761087547.885034,0.10,145.11,0.000,0.000000
1761087548.889132,0.00,145.11,0.000,0.000000
1761087549.889121,0.00,139.34,0.000,0.000000
1761087550.889117,78.70,144.89,0.000,0.000000
1761087551.8891132,116.70,150.11,0.000,0.000000
1761087552.8891132,27.10,150.45,0.000,0.000000
1761087553.889118,50.50,145.56,0.000,0.000000
1761087554.8891158,37.60,145.59,0.000,0.000000
1761087555.88912,37.50,145.64,0.000,0.000000
1761087556.8872828,39.60,148.34,0.000,0.000000
1761087557.886878,61.90,146.00,0.000,0.000000
1761087558.88912,81.00,145.70,0.000,0.000000
1761087559.885192,87.80,146.33,0.000,0.000000
1761087560.889117,238.80,147.44,0.000,0.000000
1761087561.89022,405.80,147.84,0.000,0.000000
1761087562.8901162,650.40,148.03,0.000,0.000000
1761087563.889117,914.40,148.31,0.000,0.000000
1761087564.889119,957.00,148.27,0.000,0.000000
1761087565.886655,1021.80,148.27,0.000,0.000000
1761087566.8864708,988.30,148.28,0.000,0.000000
1761087567.889119,1017.00,148.27,0.000,0.000000
1761087568.887017,999.10,148.27,0.000,0.000000
1761087569.887159,979.30,148.27,0.000,0.000000
1761087570.889119,1009.40,148.27,0.000,0.000000
1761087571.887882,991.00,148.27,0.000,0.000000
1761087572.884226,1000.90,148.27,0.000,0.000000
1761087573.8891158,987.90,148.31,0.000,0.000000
1761087574.885409,985.10,148.31,0.000,0.000000
1761087575.885979,1002.20,148.31,0.000,0.000000
1761087576.886581,996.10,148.31,0.000,0.000000
1761087577.8891158,990.10,148.31,0.000,0.000000
1761087578.889118,1010.40,148.31,0.000,0.000000
1761087579.888912,982.10,147.59,0.000,0.000000
1761087580.8891149,1000.80,147.59,0.000,0.000000
1761087581.889117,988.30,147.02,0.000,0.000000
1761087582.888139,987.00,147.08,0.000,0.000000
1761087583.885907,991.10,147.08,0.000,0.000000
1761087584.887369,978.60,147.08,0.000,0.000000
1761087585.889119,996.80,147.08,0.000,0.000000
1761087586.886702,976.20,123.81,0.000,0.000000
1761087587.88556,1008.10,123.67,0.000,0.000000
1761087588.885681,1013.30,124.17,0.000,0.000000
1761087589.889143,988.70,123.34,0.000,0.000000
1761087590.88825,997.70,106.83,0.000,0.000000
1761087591.8891158,985.20,107.25,0.000,0.000000
1761087592.8858829,999.10,107.56,0.000,0.000000
1761087593.889927,976.70,104.89,0.000,0.000000
1761087594.8845792,969.70,82.89,0.000,0.000000
