ts,cpu_percent,rss_mb,power_w,energy_j_total
1759009483.532778,0.50,194.03,0.000,0.000000
1759009484.532037,0.20,194.03,0.000,0.000000
1759009485.53234,0.10,194.03,0.000,0.000000
1759009486.532726,0.20,193.61,0.000,0.000000
1759009487.532761,0.20,189.38,0.000,0.000000
1759009488.5296729,0.20,182.64,0.000,0.000000
1759009489.532345,0.20,182.66,0.000,0.000000
1759009490.528956,0.20,182.66,0.000,0.000000
1759009491.532052,0.20,182.66,0.000,0.000000
1759009492.532087,0.20,182.66,0.000,0.000000
1759009493.532475,0.40,174.16,0.000,0.000000
1759009494.531084,0.20,174.16,0.000,0.000000
1759009495.5320508,0.20,174.16,0.000,0.000000
1759009496.53047,0.20,174.16,0.000,0.000000
1759009497.532724,0.30,174.17,0.000,0.000000
1759009498.530224,0.30,174.19,0.000,0.000000
1759009499.531727,0.20,167.11,0.000,0.000000
1759009500.5327291,0.20,167.11,0.000,0.000000
1759009501.532727,0.20,167.12,0.000,0.000000
1759009502.53147,0.40,167.14,0.000,0.000000
1759009503.5281658,0.30,167.14,0.000,0.000000
1759009504.530448,0.20,167.14,0.000,0.000000
1759009505.528266,0.10,164.78,0.000,0.000000
1759009506.5373812,67.60,180.69,0.000,0.000000
1759009507.527766,0.30,171.41,0.000,0.000000
1759009508.534663,0.30,161.67,0.000,0.000000
1759009509.5378618,0.20,161.62,0.000,0.000000
1759009510.531749,0.30,161.25,0.000,0.000000
1759009511.536294,0.30,141.83,0.000,0.000000
1759010240.915725,0.70,139.72,0.000,0.000000
