timestamp,worker_id,timezone,workload_factor,latency_ms,status_code,endpoint,hour
1759195658.142257,0,asia,1.000,114.360,200,files,3
1759195658.2146702,6,asia,1.000,586.940,200,cpu,3
1759195658.215509,1,asia,1.000,629.209,200,cpu,3
1759195658.21574,5,asia,1.000,704.740,200,cpu,3
1759195658.2162292,8,asia,1.000,687.381,200,cpu,3
1759195658.2329001,7,asia,1.000,476.931,200,cpu,3
1759195658.2615511,2,asia,1.000,436.365,200,cpu,3
1759195658.275431,4,asia,1.000,531.797,200,cpu,3
1759195658.447694,3,asia,1.000,364.938,200,cpu,3
1759195659.563306,6,asia,1.000,33.169,200,files,3
1759195659.596753,7,asia,1.000,36.131,200,files,3
1759195660.4143722,1,asia,1.000,815.049,200,cpu,3
1759195660.417692,2,asia,1.000,829.418,200,cpu,3
1759195660.4329002,0,asia,1.000,854.355,200,cpu,3
1759195660.469759,4,asia,1.000,917.291,200,cpu,3
1759195660.491982,3,asia,1.000,767.871,200,cpu,3
1759195660.510439,8,asia,1.000,772.271,200,cpu,3
1759195660.554742,5,asia,1.000,628.324,200,cpu,3
1759195661.610285,7,asia,1.000,339.734,200,cpu,3
1759195661.627197,6,asia,1.000,325.977,200,cpu,3
1759195661.711157,1,asia,1.000,27.387,200,files,3
1759195662.165766,0,asia,1.000,341.225,200,cpu,3
1759195662.166049,2,asia,1.000,330.013,200,cpu,3
1759195662.248128,3,asia,1.000,324.836,200,cpu,3
1759195662.301954,8,asia,1.000,318.122,200,cpu,3
1759195662.507814,4,asia,1.000,373.060,200,cpu,3
1759195662.740142,5,asia,1.000,385.185,200,cpu,3
1759195663.110466,1,asia,1.000,31.436,200,files,3
1759195663.474719,6,asia,1.000,323.336,200,cpu,3
1759195663.628592,2,asia,1.000,24.625,200,files,3
1759195663.682684,7,asia,1.000,301.482,200,cpu,3
1759195663.850442,0,asia,1.000,39.910,200,files,3
1759195664.213998,4,asia,1.000,356.772,200,cpu,3
1759195664.2161238,3,asia,1.000,368.290,200,cpu,3
1759195664.2736828,8,asia,1.000,346.340,200,cpu,3
1759195664.319247,5,asia,1.000,342.105,200,cpu,3
1759195665.0567381,2,asia,1.000,21.385,200,files,3
1759195665.107203,7,asia,1.000,21.188,200,files,3
1759195665.19814,0,asia,1.000,20.705,200,files,3
1759195665.220385,1,asia,1.000,345.113,200,cpu,3
1759195665.404984,6,asia,1.000,303.706,200,cpu,3
1759195665.7839549,3,asia,1.000,300.696,200,cpu,3
1759195665.928034,8,asia,1.000,298.780,200,cpu,3
1759195665.9427369,4,asia,1.000,20.771,200,files,3
1759195666.3178408,5,asia,1.000,307.551,200,cpu,3
1759195666.840867,7,asia,1.000,352.275,200,cpu,3
1759195666.99345,2,asia,1.000,321.928,200,cpu,3
1759195667.015139,6,asia,1.000,321.752,200,cpu,3
1759195667.035174,1,asia,1.000,319.972,200,cpu,3
1759195667.217803,3,asia,1.000,21.055,200,files,3
1759195667.256882,0,asia,1.000,302.244,200,cpu,3
1759195667.765033,4,asia,1.000,344.629,200,cpu,3
1759195667.83293,5,asia,1.000,308.203,200,cpu,3
1759195667.977246,8,asia,1.000,301.931,200,cpu,3
1759195668.4169421,6,asia,1.000,22.000,200,files,3
1759195668.628704,1,asia,1.000,353.779,200,cpu,3
1759195668.724023,2,asia,1.000,319.570,200,cpu,3
1759195668.861467,0,asia,1.000,378.723,200,cpu,3
1759195668.931239,3,asia,1.000,390.245,200,cpu,3
1759195668.969899,7,asia,1.000,397.293,200,cpu,3
1759195669.66386,8,asia,1.000,446.606,200,cpu,3
1759195670.0311282,4,asia,1.000,557.379,200,cpu,3
1759195670.061645,5,asia,1.000,558.293,200,cpu,3
1759195670.28807,6,asia,1.000,482.452,200,cpu,3
1759195670.3367329,2,asia,1.000,337.599,200,cpu,3
1759195670.482643,1,asia,1.000,357.181,200,cpu,3
1759195670.539198,0,asia,1.000,357.878,200,cpu,3
1759195670.548621,7,asia,1.000,352.215,200,cpu,3
1759195671.056691,3,asia,1.000,324.918,200,cpu,3
1759195671.581107,8,asia,1.000,340.443,200,cpu,3
1759195671.7152529,5,asia,1.000,300.813,200,cpu,3
1759195671.86081,4,asia,1.000,33.891,200,files,3
1759195672.176312,7,asia,1.000,322.696,200,cpu,3
1759195672.226229,2,asia,1.000,315.075,200,cpu,3
1759195672.249192,6,asia,1.000,314.929,200,cpu,3
1759195672.291896,0,asia,1.000,314.924,200,cpu,3
1759195672.62505,1,asia,1.000,380.929,200,cpu,3
1759195673.283356,8,asia,1.000,27.472,200,files,3
1759195673.337038,3,asia,1.000,538.996,200,cpu,3
1759195673.453747,4,asia,1.000,345.052,200,cpu,3
1759195673.6521149,5,asia,1.000,309.944,200,cpu,3
1759195673.74611,7,asia,1.000,21.046,200,files,3
1759195673.985677,0,asia,1.000,346.065,200,cpu,3
1759195673.986602,6,asia,1.000,339.977,200,cpu,3
1759195674.163446,1,asia,1.000,331.748,200,cpu,3
1759195674.195256,2,asia,1.000,323.802,200,cpu,3
1759195674.701576,3,asia,1.000,49.546,200,files,3
1759195674.9039638,8,asia,1.000,23.728,200,files,3
1759195675.317106,4,asia,1.000,342.569,200,cpu,3
1759195675.420762,5,asia,1.000,347.264,200,cpu,3
1759195675.6855319,7,asia,1.000,369.020,200,cpu,3
1759195676.201519,6,asia,1.000,654.712,200,cpu,3
1759195676.4018402,1,asia,1.000,700.460,200,cpu,3
1759195676.470206,2,asia,1.000,705.507,200,cpu,3
1759195676.490775,0,asia,1.000,719.497,200,cpu,3
1759195676.549966,3,asia,1.000,518.691,200,cpu,3
1759195676.665735,4,asia,1.000,21.956,200,files,3
1759195676.695644,8,asia,1.000,336.385,200,cpu,3
1759195677.137145,5,asia,1.000,311.797,200,cpu,3
1759195677.260038,7,asia,1.000,301.837,200,cpu,3
1759195677.853811,1,asia,1.000,66.540,200,files,3
1759195677.881402,2,asia,1.000,61.395,200,files,3
1759195677.909646,6,asia,1.000,443.986,200,cpu,3
1759195678.1878679,8,asia,1.000,20.712,200,files,3
1759195678.409808,3,asia,1.000,345.325,200,cpu,3
1759195678.468618,0,asia,1.000,313.670,200,cpu,3
1759195678.478415,4,asia,1.000,311.614,200,cpu,3
1759195678.8475468,7,asia,1.000,314.062,200,cpu,3
1759195679.0785348,5,asia,1.000,297.903,200,cpu,3
1759195679.42558,2,asia,1.000,303.993,200,cpu,3
1759195679.6764328,1,asia,1.000,305.922,200,cpu,3
1759195679.690388,6,asia,1.000,22.542,200,files,3
1759195679.703535,8,asia,1.000,305.171,200,cpu,3
1759195680.0723,3,asia,1.000,305.539,200,cpu,3
1759195680.127245,4,asia,1.000,23.973,200,files,3
1759195680.348126,7,asia,1.000,21.049,200,files,3
1759195680.393802,2,us,0.050,3.006,200,files,3
1759195680.408053,0,asia,1.000,301.325,200,cpu,3
1759195680.494051,1,us,0.050,3.211,200,files,3
1759195680.598473,5,us,0.050,3.702,200,files,3
1759195680.654617,5,asia,1.000,297.711,200,cpu,3
1759195680.963237,4,us,0.050,3.793,200,files,3
1759195681.2526941,6,asia,1.000,349.340,200,cpu,3
1759195681.346007,8,asia,1.000,329.427,200,cpu,3
1759195681.370563,2,asia,1.000,321.232,200,cpu,3
1759195681.3740969,5,europe,0.050,3.192,200,files,3
1759195681.45779,1,asia,1.000,315.461,200,cpu,3
1759195681.747381,3,asia,1.000,48.641,200,files,3
1759195682.012358,6,europe,0.050,3.938,200,files,3
1759195682.077112,7,asia,1.000,330.538,200,cpu,3
1759195682.08419,0,asia,1.000,322.701,200,cpu,3
1759195682.111155,4,asia,1.000,318.803,200,cpu,3
1759195682.640095,5,asia,1.000,335.937,200,cpu,3
1759195682.985674,0,us,0.050,2.959,200,files,3
1759195683.150351,2,asia,1.000,343.335,200,cpu,3
1759195683.286908,1,asia,1.000,316.108,200,cpu,3
1759195683.321887,6,asia,1.000,322.889,200,cpu,3
1759195683.335924,8,asia,1.000,312.903,200,cpu,3
1759195683.647189,7,asia,1.000,306.518,200,cpu,3
1759195683.6549919,3,asia,1.000,304.315,200,cpu,3
1759195683.811549,1,europe,0.050,4.540,200,files,3
1759195684.127002,0,asia,1.000,334.441,200,cpu,3
1759195684.167298,4,asia,1.000,304.080,200,cpu,3
1759195684.2920141,7,europe,0.050,3.067,200,files,3
1759195684.535976,5,asia,1.000,306.265,200,cpu,3
1759195684.6833532,6,us,0.050,3.765,200,files,3
1759195684.706988,8,us,0.050,1.523,200,cpu,3
1759195684.721598,2,europe,0.050,2.633,200,files,3
1759195684.913462,8,asia,1.000,313.757,200,cpu,3
1759195685.0079749,1,asia,1.000,305.578,200,cpu,3
1759195685.226028,6,asia,1.000,308.048,200,cpu,3
1759195685.248984,7,asia,1.000,20.485,200,files,3
1759195685.251179,2,asia,1.000,306.323,200,cpu,3
1759195685.3627489,8,europe,0.050,4.690,200,files,3
1759195685.783214,3,asia,1.000,351.572,200,cpu,3
1759195685.970544,4,asia,1.000,314.806,200,cpu,3
1759195686.153057,0,asia,1.000,304.328,200,cpu,3
1759195686.642406,5,asia,1.000,365.660,200,cpu,3
