ts,cpu_percent,rss_mb,power_w,energy_j_total
1759012986.143549,0.20,183.72,0.000,0.000000
1759012987.1421561,0.30,183.72,0.000,0.000000
1759012988.142603,0.10,183.72,0.000,0.000000
1759012989.145376,0.20,183.72,0.000,0.000000
1759012990.143265,0.20,183.72,0.000,0.000000
1759012991.142571,0.30,183.72,0.000,0.000000
1759012992.143544,0.30,183.73,0.000,0.000000
1759012993.1453838,0.20,183.73,0.000,0.000000
1759012994.144599,0.20,183.73,0.000,0.000000
1759012995.144674,0.20,183.73,0.000,0.000000
1759012996.145364,0.20,183.73,0.000,0.000000
1759012997.1453729,0.20,183.73,0.000,0.000000
1759012998.1445692,0.20,183.73,0.000,0.000000
1759012999.145407,0.30,183.73,0.000,0.000000
1759013000.145377,0.20,183.73,0.000,0.000000
1759013001.142484,0.20,183.73,0.000,0.000000
1759013002.14411,0.20,183.73,0.000,0.000000
1759013003.142258,0.20,183.73,0.000,0.000000
1759013004.144182,0.20,183.73,0.000,0.000000
1759013005.144108,42.70,193.95,0.000,0.000000
1759013006.1414568,2.20,189.19,0.000,0.000000
1759013007.140435,2.20,187.97,0.000,0.000000
1759013008.1453729,0.20,187.97,0.000,0.000000
1759013009.142713,0.20,187.97,0.000,0.000000
1759013010.145391,3.50,188.34,0.000,0.000000
1759013011.141349,0.20,188.34,0.000,0.000000
1759013012.144216,3.00,188.52,0.000,0.000000
1759013013.14538,0.30,188.52,0.000,0.000000
1759013014.144979,0.50,188.52,0.000,0.000000
1759013015.1441789,0.20,188.52,0.000,0.000000
1759013016.144158,0.50,188.52,0.000,0.000000
1759013017.145377,0.30,188.52,0.000,0.000000
1759013018.1441438,0.30,188.52,0.000,0.000000
1759013019.145376,0.30,188.52,0.000,0.000000
1759013020.1438668,0.20,188.52,0.000,0.000000
1759013021.145353,2.30,188.78,0.000,0.000000
1759013022.144045,0.20,188.80,0.000,0.000000
1759013023.140575,0.20,188.80,0.000,0.000000
1759013024.145376,3.10,189.06,0.000,0.000000
1759013025.1439412,0.20,189.06,0.000,0.000000
1759013026.145355,3.00,189.12,0.000,0.000000
1759013027.143733,0.30,189.14,0.000,0.000000
1759013028.1434932,0.40,189.14,0.000,0.000000
1759013029.14382,0.20,189.14,0.000,0.000000
