ts,cpu_percent,rss_mb,power_w,energy_j_total
1759013753.849032,100.80,144.45,0.000,0.000000
1759013754.851973,12.50,148.30,0.000,0.000000
1759013755.842098,0.10,148.30,0.000,0.000000
1759013756.849354,0.10,148.30,0.000,0.000000
1759013757.8461068,88.30,152.20,0.000,0.000000
1759013758.851987,604.10,154.41,0.000,0.000000
1759013759.8477051,134.40,154.92,0.000,0.000000
1759013760.851966,96.70,155.38,0.000,0.000000
1759013761.851406,214.20,155.91,0.000,0.000000
1759013762.85185,249.20,156.09,0.000,0.000000
1759013763.846443,57.00,156.34,0.000,0.000000
1759013764.849174,222.40,156.34,0.000,0.000000
1759013765.848089,329.70,156.36,0.000,0.000000
1759013766.848314,65.90,156.36,0.000,0.000000
1759013767.84914,178.40,156.36,0.000,0.000000
1759013768.85197,313.90,156.36,0.000,0.000000
1759013769.847481,178.50,156.36,0.000,0.000000
1759013770.8473,47.40,156.36,0.000,0.000000
1759013771.8435478,144.80,156.36,0.000,0.000000
1759013772.851978,382.40,156.36,0.000,0.000000
1759013773.843963,215.90,156.36,0.000,0.000000
1759013774.850394,169.80,156.36,0.000,0.000000
1759013775.8519292,39.30,156.36,0.000,0.000000
1759013776.849878,112.30,156.36,0.000,0.000000
1759013777.851973,217.90,156.36,0.000,0.000000
1759013778.8470788,29.30,156.36,0.000,0.000000
1759013779.851978,86.90,156.36,0.000,0.000000
1759013780.851213,269.70,156.48,0.000,0.000000
1759013781.844841,130.50,156.48,0.000,0.000000
1759013782.851973,223.40,156.48,0.000,0.000000
1759013783.847334,264.90,156.48,0.000,0.000000
1759013784.8499022,50.40,156.48,0.000,0.000000
1759013785.849643,95.60,156.48,0.000,0.000000
1759013786.8487859,273.10,156.48,0.000,0.000000
1759013787.843455,239.90,156.48,0.000,0.000000
1759013788.85197,193.20,156.48,0.000,0.000000
1759013789.8510988,237.40,156.58,0.000,0.000000
1759013790.845342,261.50,156.58,0.000,0.000000
1759013791.8475552,91.50,156.58,0.000,0.000000
1759013792.8519669,106.70,156.58,0.000,0.000000
1759013793.844785,85.40,156.58,0.000,0.000000
1759013794.842787,262.90,155.22,0.000,0.000000
1759013795.851978,145.30,155.20,0.000,0.000000
1759013796.8478742,216.40,155.20,0.000,0.000000
1759013797.848269,202.00,155.20,0.000,0.000000
1759013798.842606,131.10,155.20,0.000,0.000000
1759013799.850327,152.30,155.20,0.000,0.000000
1759013800.851068,152.70,155.20,0.000,0.000000
1759013801.8434482,130.40,155.20,0.000,0.000000
1759013802.851968,131.70,155.20,0.000,0.000000
1759013803.8519711,207.50,155.20,0.000,0.000000
1759013804.848545,128.00,155.20,0.000,0.000000
1759013805.848192,104.90,155.20,0.000,0.000000
1759013806.8509681,141.70,155.20,0.000,0.000000
1759013807.845186,39.80,155.20,0.000,0.000000
1759013808.850066,29.70,155.20,0.000,0.000000
1759013809.842134,407.30,155.20,0.000,0.000000
1759013810.851979,216.20,155.16,0.000,0.000000
