ts,cpu_percent,rss_mb,power_w,energy_j_total
1759012770.383109,0.20,151.80,0.000,0.000000
1759012771.3801842,0.50,151.80,0.000,0.000000
1759012772.383056,0.10,151.80,0.000,0.000000
1759012773.3826618,0.20,151.80,0.000,0.000000
1759012774.379477,0.20,151.80,0.000,0.000000
1759012775.3819919,0.20,151.80,0.000,0.000000
1759012776.381678,0.20,151.80,0.000,0.000000
1759012777.383088,0.20,151.80,0.000,0.000000
1759012778.380739,0.20,151.80,0.000,0.000000
1759012779.378976,0.20,151.80,0.000,0.000000
1759012780.382704,0.20,151.80,0.000,0.000000
1759012781.3819861,0.30,151.80,0.000,0.000000
1759012782.3827,0.20,151.80,0.000,0.000000
1759012783.383063,0.20,150.36,0.000,0.000000
1759012784.382724,0.20,150.36,0.000,0.000000
1759012785.38274,0.20,150.36,0.000,0.000000
1759012786.382726,0.20,150.36,0.000,0.000000
1759012787.3827589,0.20,150.36,0.000,0.000000
1759012788.3830779,0.30,131.08,0.000,0.000000
1759012789.382679,0.30,131.08,0.000,0.000000
1759012790.381609,12.30,159.31,0.000,0.000000
1759012791.379222,0.40,155.83,0.000,0.000000
1759012792.3826911,0.40,155.84,0.000,0.000000
1759012793.378654,3.40,156.64,0.000,0.000000
1759012794.382776,1.60,157.00,0.000,0.000000
1759012795.3830569,1.70,157.38,0.000,0.000000
1759012796.379701,0.20,157.38,0.000,0.000000
1759012797.3830621,1.30,157.73,0.000,0.000000
1759012798.38307,0.20,157.66,0.000,0.000000
1759012799.383069,0.20,157.66,0.000,0.000000
1759012800.379763,0.20,157.66,0.000,0.000000
1759012801.382815,0.60,157.66,0.000,0.000000
1759012802.3824372,0.20,157.66,0.000,0.000000
1759012803.379191,0.20,157.66,0.000,0.000000
1759012804.3822,0.30,157.66,0.000,0.000000
1759012805.382349,0.20,157.66,0.000,0.000000
1759012806.379311,0.20,157.66,0.000,0.000000
1759012807.380175,0.20,157.66,0.000,0.000000
1759012808.380167,0.20,157.66,0.000,0.000000
