timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759012570.902507,4,0.100,130.328,200,files,2025-09-28,0
1759012571.5188942,5,0.100,13.787,200,files,2025-09-28,0
1759012572.831446,1,0.100,12.204,200,files,2025-09-28,0
1759012574.250762,2,0.100,13.136,200,files,2025-09-28,0
1759012575.8607092,0,0.100,8.381,200,files,2025-09-28,0
1759012580.189722,3,0.100,41.014,200,cpu,2025-09-28,0
1759012587.964133,5,0.100,14.042,200,files,2025-09-28,0
1759012591.848873,1,0.100,13.693,200,files,2025-09-28,0
1759012595.2269619,2,0.100,14.354,200,files,2025-09-28,0
1759012595.689572,4,0.100,11.359,200,files,2025-09-28,0
1759012596.819121,0,0.100,11.217,200,files,2025-09-28,0
1759012599.569943,3,0.100,6.858,200,files,2025-09-28,0
1759012611.4766212,1,0.100,12.311,200,files,2025-09-28,0
1759012612.0530481,4,0.100,11.238,200,files,2025-09-28,0
1759012612.3498912,5,0.100,11.771,200,files,2025-09-28,0
1759012613.12043,2,0.100,11.226,200,files,2025-09-28,0
1759012621.211195,0,0.100,13.362,200,cpu,2025-09-28,0
1759012622.418543,3,0.100,23.863,200,cpu,2025-09-28,0
1759012633.006227,1,0.100,13.340,200,files,2025-09-28,0
1759012633.819099,5,0.100,12.119,200,files,2025-09-28,0
1759012636.993099,4,0.100,9.266,200,cpu,2025-09-28,0
1759012638.931585,2,0.100,7.524,200,files,2025-09-28,0
1759012640.957366,0,0.100,8.271,200,files,2025-09-28,0
1759012640.9605079,3,0.100,4.761,200,files,2025-09-28,0
1759012650.086259,5,0.100,17.701,200,files,2025-09-28,0
1759012656.241426,1,0.100,8.134,200,files,2025-09-28,0
1759012657.079016,3,0.100,8.327,200,files,2025-09-28,0
1759012657.451357,2,0.100,5.642,200,cpu,2025-09-28,0
1759012659.569134,4,0.100,10.961,200,files,2025-09-28,0
1759012660.3123379,0,0.100,16.662,200,files,2025-09-28,0
1759012670.3134909,1,0.100,14.507,200,files,2025-09-28,0
1759012671.518964,5,0.100,12.332,200,files,2025-09-28,0
1759012671.825109,2,0.100,8.291,200,files,2025-09-28,0
1759012678.142827,3,0.100,13.100,200,files,2025-09-28,0
1759012678.281773,0,0.100,12.826,200,files,2025-09-28,0
1759012682.2301152,4,0.100,11.702,200,files,2025-09-28,0
1759012686.237948,1,0.100,10.468,200,cpu,2025-09-28,0
1759012687.0402298,5,0.100,11.618,200,files,2025-09-28,0
1759012692.91715,2,0.100,13.397,200,files,2025-09-28,0
1759012693.124574,0,0.100,10.798,200,files,2025-09-28,0
1759012700.6770508,4,0.100,13.895,200,files,2025-09-28,0
1759012703.65654,3,0.100,13.512,200,files,2025-09-28,0
1759012705.322813,5,0.100,11.505,200,files,2025-09-28,0
1759012705.518306,1,0.100,12.000,200,files,2025-09-28,0
1759012710.072404,2,0.100,11.139,200,files,2025-09-28,0
1759012713.70294,0,0.100,12.261,200,files,2025-09-28,0
1759012718.866555,3,0.100,9.250,200,files,2025-09-28,0
1759012722.566732,5,0.100,10.702,200,cpu,2025-09-28,0
1759012723.263912,1,0.100,12.865,200,files,2025-09-28,0
1759012725.2799518,4,0.100,11.577,200,files,2025-09-28,0
1759012729.044888,2,0.100,11.398,200,files,2025-09-28,0
1759012733.465683,0,0.100,4.773,200,files,2025-09-28,0
