timestamp,worker_id,timezone,workload_factor,latency_ms,status_code,endpoint,hour
1759037807.5580008,1,asia,0.900,127.696,200,files,7
1759037807.713459,0,asia,0.900,17.907,200,files,7
1759037807.840277,2,asia,0.900,15.676,200,files,7
1759037807.859309,5,asia,0.900,408.759,200,cpu,7
1759037807.8593931,6,asia,0.900,428.804,200,cpu,7
1759037807.8594592,8,asia,0.900,326.366,200,cpu,7
1759037807.859541,3,asia,0.900,364.037,200,cpu,7
1759037807.859618,4,asia,0.900,447.323,200,cpu,7
1759037807.859721,7,asia,0.900,295.703,200,cpu,7
1759038874.0893161,6,asia,0.900,16.430,200,files,7
1759038874.101238,3,asia,0.900,254.563,200,cpu,7
1759038874.113108,1,asia,0.900,242.662,200,cpu,7
1759038874.1327941,5,asia,0.900,234.057,200,cpu,7
1759038874.250342,2,asia,0.900,230.542,200,cpu,7
1759038874.4123142,0,asia,0.900,263.870,200,cpu,7
1759038874.664823,7,asia,0.900,234.159,200,cpu,7
1759038874.68611,4,asia,0.900,232.245,200,cpu,7
1759038874.712204,8,asia,0.900,230.155,200,cpu,7
1759038875.739282,5,asia,0.900,23.353,200,files,7
1759038876.170859,0,asia,0.900,247.908,200,cpu,7
1759038876.226652,1,asia,0.900,243.209,200,cpu,7
1759038876.22915,6,asia,0.900,246.025,200,cpu,7
1759038876.2360342,8,asia,0.900,15.518,200,files,7
1759038876.265593,2,asia,0.900,242.052,200,cpu,7
1759038876.2802198,3,asia,0.900,238.282,200,cpu,7
1759038876.609449,7,asia,0.900,236.464,200,cpu,7
1759038876.685775,4,asia,0.900,222.849,200,cpu,7
1759038877.923342,6,asia,0.900,256.815,200,cpu,7
1759038877.930361,5,asia,0.900,242.509,200,cpu,7
1759038877.9731798,0,asia,0.900,16.232,200,files,7
1759038877.9756842,8,asia,0.900,14.931,200,files,7
1759038878.138402,3,asia,0.900,14.693,200,files,7
1759038878.246891,2,asia,0.900,14.460,200,files,7
1759038878.2775302,1,asia,0.900,231.769,200,cpu,7
1759038878.4217541,4,asia,0.900,16.538,200,files,7
1759039041.510378,7,asia,0.900,404.473,200,cpu,7
1759039042.103303,8,asia,0.900,33.764,200,files,7
1759039042.41763,0,asia,0.900,251.954,200,cpu,7
1759039042.470081,5,asia,0.900,235.450,200,cpu,7
1759039042.478695,3,asia,0.900,234.528,200,cpu,7
1759039042.665954,6,asia,0.900,228.047,200,cpu,7
1759039042.737887,1,asia,0.900,15.025,200,files,7
1759039042.790928,4,asia,0.900,227.785,200,cpu,7
1759039042.950541,2,asia,0.900,220.743,200,cpu,7
1759039043.183872,7,asia,0.900,218.790,200,cpu,7
1759039044.090056,8,asia,0.900,251.529,200,cpu,7
1759039044.094584,0,asia,0.900,15.231,200,files,7
1759039044.206768,4,asia,0.900,14.083,200,files,7
1759039044.300972,3,asia,0.900,223.024,200,cpu,7
1759039044.497418,2,asia,0.900,14.539,200,files,7
1759039044.509908,6,asia,0.900,14.632,200,files,7
1759039044.605388,5,asia,0.900,232.138,200,cpu,7
1759039044.786417,1,asia,0.900,219.618,200,cpu,7
1759039045.1481862,7,asia,0.900,242.819,200,cpu,7
1759039045.910891,0,asia,0.900,17.383,200,files,7
1759039046.01919,5,asia,0.900,14.801,200,files,7
1759039046.082199,4,asia,0.900,231.281,200,cpu,7
1759039046.219859,8,asia,0.900,230.635,200,cpu,7
1759039046.317673,3,asia,0.900,226.214,200,cpu,7
1759039046.467826,1,asia,0.900,18.517,200,files,7
1759039046.644584,6,asia,0.900,259.645,200,cpu,7
1759039046.685588,2,asia,0.900,242.274,200,cpu,7
1759039047.015177,7,asia,0.900,28.216,200,files,7
1759039047.4602938,0,asia,0.900,33.401,200,files,7
1759039047.636332,8,asia,0.900,24.361,200,files,7
1759039047.716104,3,asia,0.900,15.287,200,files,7
1759039047.864387,4,asia,0.900,241.083,200,cpu,7
1759039047.926881,5,asia,0.900,226.804,200,cpu,7
1759039048.186357,6,asia,0.900,19.625,200,files,7
1759039048.375592,2,asia,0.900,249.143,200,cpu,7
1759039048.642206,1,asia,0.900,232.323,200,cpu,7
1759039048.777282,7,asia,0.900,230.325,200,cpu,7
1759040019.6321669,0,asia,0.900,252.329,200,cpu,7
1759040019.898172,5,asia,0.900,15.147,200,files,7
1759040019.987189,8,asia,0.900,244.370,200,cpu,7
1759040019.9948192,4,asia,0.900,241.861,200,cpu,7
1759040020.02441,3,asia,0.900,231.976,200,cpu,7
1759040020.314063,6,asia,0.900,227.415,200,cpu,7
1759040020.68088,1,asia,0.900,243.043,200,cpu,7
1759040020.68116,2,asia,0.900,243.839,200,cpu,7
1759040021.300373,7,asia,0.900,255.455,200,cpu,7
1759040021.3253279,0,asia,0.900,232.379,200,cpu,8
1759040021.929309,4,asia,0.900,16.687,200,files,8
1759040022.0090072,8,asia,0.900,258.883,200,cpu,8
1759040022.048182,6,asia,0.900,239.142,200,cpu,8
1759040022.0924108,5,asia,0.900,233.995,200,cpu,8
1759040022.108706,2,asia,0.900,15.803,200,files,8
1759040022.141694,3,asia,0.900,233.129,200,cpu,8
1759040022.756256,1,asia,0.900,256.068,200,cpu,8
