ts,cpu_percent,rss_mb,power_w,energy_j_total
1759013458.50678,0.60,202.61,0.000,0.000000
1759013459.501994,0.10,202.61,0.000,0.000000
1759013460.5013561,0.10,202.61,0.000,0.000000
1759013461.5102139,0.10,202.61,0.000,0.000000
1759013462.5102248,102.50,204.02,0.000,0.000000
1759013463.510289,0.90,202.69,0.000,0.000000
1759013464.508609,12.00,191.61,0.000,0.000000
1759013465.503274,44.30,184.97,0.000,0.000000
1759013466.5110452,0.30,184.97,0.000,0.000000
1759013467.511042,16.70,185.53,0.000,0.000000
1759013468.5110579,34.60,184.03,0.000,0.000000
1759013469.5108008,0.20,183.62,0.000,0.000000
1759013470.510268,30.60,184.23,0.000,0.000000
1759013471.509728,9.60,184.59,0.000,0.000000
1759013472.5091,5.60,183.31,0.000,0.000000
1759013473.510299,38.50,177.22,0.000,0.000000
1759013474.504089,0.20,177.22,0.000,0.000000
1759013475.501109,27.70,178.62,0.000,0.000000
1759013476.5076532,5.20,178.84,0.000,0.000000
1759013477.508338,22.90,179.38,0.000,0.000000
1759013478.508617,18.00,180.23,0.000,0.000000
1759013479.508665,9.10,180.59,0.000,0.000000
1759013480.507618,34.50,181.66,0.000,0.000000
1759013481.504131,18.40,188.17,0.000,0.000000
1759013482.510345,14.50,188.34,0.000,0.000000
1759013483.511032,39.70,190.50,0.000,0.000000
1759013484.502315,2.50,190.53,0.000,0.000000
1759013485.502026,31.40,190.75,0.000,0.000000
1759013486.510689,14.90,190.78,0.000,0.000000
1759013487.50842,9.10,190.83,0.000,0.000000
1759013488.5026848,40.60,190.97,0.000,0.000000
1759013489.5071628,9.00,191.03,0.000,0.000000
1759013490.5087519,26.40,191.25,0.000,0.000000
1759013491.5077271,24.80,191.33,0.000,0.000000
1759013492.509105,13.20,191.41,0.000,0.000000
1759013493.502681,27.20,191.67,0.000,0.000000
1759013494.509511,22.70,191.94,0.000,0.000000
1759013495.509963,23.40,192.11,0.000,0.000000
1759013496.510796,11.80,192.14,0.000,0.000000
1759013497.5087402,7.40,192.22,0.000,0.000000
1759013498.508747,31.20,192.31,0.000,0.000000
1759013499.5110312,19.30,192.38,0.000,0.000000
1759013500.5104551,8.30,192.47,0.000,0.000000
1759013501.511064,29.80,193.27,0.000,0.000000
1759013502.5108821,7.70,193.58,0.000,0.000000
1759013503.5011818,20.50,193.67,0.000,0.000000
1759013504.503627,28.80,193.91,0.000,0.000000
1759013505.503506,5.10,194.03,0.000,0.000000
1759013506.5079849,31.90,194.22,0.000,0.000000
1759013507.5078158,10.20,194.22,0.000,0.000000
1759013508.50237,24.20,194.25,0.000,0.000000
1759013509.505609,17.30,194.33,0.000,0.000000
1759013510.511067,17.30,194.45,0.000,0.000000
1759013511.506987,20.30,194.62,0.000,0.000000
1759013512.507013,8.60,194.70,0.000,0.000000
1759013513.506158,25.20,194.78,0.000,0.000000
1759013514.510011,15.20,194.83,0.000,0.000000
1759013515.503696,15.00,194.84,0.000,0.000000
1759013516.502673,35.40,194.89,0.000,0.000000
1759013517.504819,11.20,194.92,0.000,0.000000
1759013518.508959,24.90,194.97,0.000,0.000000
1759013519.5087512,18.70,195.00,0.000,0.000000
1759013520.5012531,20.10,195.09,0.000,0.000000
1759013521.505708,17.60,195.22,0.000,0.000000
1759013522.509653,9.80,195.34,0.000,0.000000
1759013523.510995,26.00,195.58,0.000,0.000000
1759013524.501652,21.50,196.34,0.000,0.000000
1759013525.509866,14.40,196.41,0.000,0.000000
1759013526.5107641,11.80,196.58,0.000,0.000000
1759013527.510189,10.70,196.62,0.000,0.000000
1759013528.5089269,21.80,196.62,0.000,0.000000
1759013529.505764,14.80,196.83,0.000,0.000000
1759013530.504756,21.30,197.02,0.000,0.000000
1759013531.510613,11.20,197.08,0.000,0.000000
1759013532.501359,15.30,197.17,0.000,0.000000
1759013533.5077388,19.50,197.25,0.000,0.000000
1759013534.509996,10.70,197.30,0.000,0.000000
1759013535.5066712,11.10,197.36,0.000,0.000000
1759013536.503068,15.10,197.36,0.000,0.000000
1759013537.503679,22.20,197.39,0.000,0.000000
1759013538.5106308,28.00,197.52,0.000,0.000000
1759013539.502292,7.70,197.58,0.000,0.000000
1759013540.5032241,22.10,198.36,0.000,0.000000
1759013541.502493,21.60,198.41,0.000,0.000000
1759013542.5030131,18.50,198.45,0.000,0.000000
1759013543.509063,18.50,198.72,0.000,0.000000
1759013544.511057,24.20,199.30,0.000,0.000000
1759013545.504278,13.90,199.38,0.000,0.000000
1759013546.509726,22.10,199.41,0.000,0.000000
1759013547.504991,15.70,199.41,0.000,0.000000
1759013548.5095391,25.30,199.45,0.000,0.000000
1759013549.501909,21.20,199.47,0.000,0.000000
1759013550.511061,22.40,199.50,0.000,0.000000
1759013551.502398,14.50,199.55,0.000,0.000000
1759013552.510732,24.00,199.59,0.000,0.000000
1759013553.5032802,22.00,199.59,0.000,0.000000
1759013554.511053,4.90,199.64,0.000,0.000000
1759013555.509231,29.40,200.12,0.000,0.000000
1759013556.5025332,12.20,200.17,0.000,0.000000
1759013557.5110452,14.90,200.23,0.000,0.000000
1759013558.502131,22.70,200.28,0.000,0.000000
1759013559.510769,8.30,200.28,0.000,0.000000
1759013560.508131,20.70,200.30,0.000,0.000000
1759013561.506289,13.20,200.30,0.000,0.000000
1759013562.509109,21.80,200.33,0.000,0.000000
1759013563.50325,21.00,200.38,0.000,0.000000
1759013564.5087638,17.50,200.61,0.000,0.000000
1759013565.510821,3.30,200.61,0.000,0.000000
1759013566.502502,17.40,200.61,0.000,0.000000
1759013567.510445,14.60,200.61,0.000,0.000000
1759013568.508831,21.40,200.69,0.000,0.000000
1759013569.505922,16.40,200.69,0.000,0.000000
1759013570.5092869,23.00,200.73,0.000,0.000000
1759013571.508589,16.40,200.75,0.000,0.000000
1759013572.5108218,14.70,200.77,0.000,0.000000
1759013573.511034,13.50,200.77,0.000,0.000000
1759013574.510849,15.60,200.77,0.000,0.000000
1759013575.502594,20.30,200.80,0.000,0.000000
1759013576.5092092,11.90,200.88,0.000,0.000000
1759013577.51085,27.70,201.14,0.000,0.000000
1759013578.5092149,15.90,201.14,0.000,0.000000
1759013579.509177,3.20,201.14,0.000,0.000000
1759013580.51021,23.40,201.17,0.000,0.000000
1759013581.511057,16.10,201.20,0.000,0.000000
1759013582.510891,11.70,201.20,0.000,0.000000
1759013583.511043,32.90,201.30,0.000,0.000000
1759013584.509193,11.30,201.30,0.000,0.000000
1759013585.504048,16.90,201.30,0.000,0.000000
1759013586.51091,10.70,201.42,0.000,0.000000
1759013587.5030699,22.20,201.83,0.000,0.000000
1759013588.502805,21.40,201.84,0.000,0.000000
1759013589.508598,14.50,201.84,0.000,0.000000
1759013590.506391,12.50,201.84,0.000,0.000000
1759013591.509562,22.80,201.84,0.000,0.000000
1759013592.5110772,10.70,201.86,0.000,0.000000
1759013593.510307,20.60,201.88,0.000,0.000000
1759013594.507714,17.70,201.88,0.000,0.000000
1759013595.509313,15.60,201.88,0.000,0.000000
1759013596.5023339,26.30,201.89,0.000,0.000000
1759013597.511051,10.00,201.89,0.000,0.000000
1759013598.502896,27.70,202.08,0.000,0.000000
1759013599.509791,3.90,202.08,0.000,0.000000
1759013600.511055,17.10,198.02,0.000,0.000000
1759013601.504246,30.80,196.39,0.000,0.000000
1759013602.5110521,7.20,196.39,0.000,0.000000
1759013603.509363,33.40,196.42,0.000,0.000000
1759013604.509291,15.80,196.42,0.000,0.000000
1759013605.510999,20.30,196.47,0.000,0.000000
1759013606.502317,25.20,196.47,0.000,0.000000
1759013607.508383,7.40,196.47,0.000,0.000000
1759013608.50557,18.50,196.56,0.000,0.000000
1759013609.5062258,15.70,196.56,0.000,0.000000
1759013610.511033,13.40,196.56,0.000,0.000000
1759013611.5026932,28.60,196.62,0.000,0.000000
1759013612.511047,13.90,196.62,0.000,0.000000
1759013613.502883,26.90,196.64,0.000,0.000000
1759013614.507348,14.70,196.66,0.000,0.000000
1759013615.511039,23.60,196.67,0.000,0.000000
1759013616.503523,11.10,196.70,0.000,0.000000
1759013617.50441,12.00,196.95,0.000,0.000000
1759013618.503972,24.10,197.11,0.000,0.000000
1759013619.5094771,12.30,197.12,0.000,0.000000
1759013620.508022,27.10,197.14,0.000,0.000000
1759013621.510085,16.30,197.17,0.000,0.000000
1759013622.5090282,13.80,197.17,0.000,0.000000
1759013623.510998,15.40,197.17,0.000,0.000000
1759013624.505068,19.80,197.20,0.000,0.000000
1759013625.50936,13.80,197.20,0.000,0.000000
1759013626.503062,28.30,197.25,0.000,0.000000
1759013627.5069308,8.60,197.25,0.000,0.000000
1759013628.511061,13.60,197.25,0.000,0.000000
1759013629.5056992,31.70,197.31,0.000,0.000000
1759013630.505337,3.20,197.31,0.000,0.000000
1759013631.50398,21.70,197.33,0.000,0.000000
1759013632.511057,9.90,197.34,0.000,0.000000
