ts,cpu_percent,rss_mb,power_w,energy_j_total
1759195450.2327948,3.10,266.33,0.000,0.000000
1759195451.231072,0.10,266.33,0.000,0.000000
1759195452.230133,0.20,266.33,0.000,0.000000
1759195453.2328289,0.10,266.33,0.000,0.000000
1759195454.2284741,0.10,266.33,0.000,0.000000
1759195455.227926,0.10,266.33,0.000,0.000000
1759195456.228555,0.20,266.33,0.000,0.000000
1759195457.23187,0.10,266.33,0.000,0.000000
1759195458.231217,0.10,266.33,0.000,0.000000
1759195459.228844,55.80,292.02,0.000,0.000000
1759195460.231594,3.00,292.16,0.000,0.000000
1759195461.228391,3.70,292.31,0.000,0.000000
1759195462.230604,2.20,292.45,0.000,0.000000
1759195463.232219,0.10,292.45,0.000,0.000000
1759195464.230879,4.00,292.75,0.000,0.000000
1759195465.229177,0.10,292.75,0.000,0.000000
1759195466.2327948,0.20,292.80,0.000,0.000000
1759195467.232791,0.10,292.80,0.000,0.000000
1759195468.232788,3.20,295.53,0.000,0.000000
1759195469.2317598,2.50,295.62,0.000,0.000000
1759195470.231856,3.40,295.67,0.000,0.000000
1759195471.2287161,0.10,295.67,0.000,0.000000
1759195472.2327979,1.70,295.67,0.000,0.000000
1759195473.231364,0.20,295.67,0.000,0.000000
1759195474.232797,0.10,295.67,0.000,0.000000
1759195475.2310169,1.60,295.67,0.000,0.000000
1759195476.2308931,4.10,295.86,0.000,0.000000
1759195477.230158,0.20,295.86,0.000,0.000000
1759195478.229352,0.20,295.86,0.000,0.000000
1759195479.230622,1.90,295.88,0.000,0.000000
1759195480.229036,3.50,296.80,0.000,0.000000
1759195481.232773,0.60,296.80,0.000,0.000000
1759195482.232196,1.20,296.80,0.000,0.000000
1759195483.230839,0.10,296.80,0.000,0.000000
1759195484.2328398,0.10,296.80,0.000,0.000000
1759195485.231466,7.10,297.19,0.000,0.000000
1759195486.229644,0.30,297.19,0.000,0.000000
1759195487.232647,0.10,297.19,0.000,0.000000
1759195488.231575,9.10,297.58,0.000,0.000000
1759195489.232799,0.10,297.58,0.000,0.000000
1759195490.23281,2.80,297.61,0.000,0.000000
1759195491.232796,1.30,297.61,0.000,0.000000
1759195492.230779,0.20,297.61,0.000,0.000000
1759195493.2328,1.90,297.62,0.000,0.000000
1759195494.232063,2.40,297.64,0.000,0.000000
1759195495.232788,0.10,297.64,0.000,0.000000
1759195496.232827,3.00,297.67,0.000,0.000000
1759195497.230866,7.20,297.73,0.000,0.000000
1759195498.230588,0.20,297.73,0.000,0.000000
1759195499.2327921,1.70,297.77,0.000,0.000000
1759195500.230718,1.50,297.77,0.000,0.000000
1759195501.229484,1.40,297.77,0.000,0.000000
1759195502.2326798,0.10,297.77,0.000,0.000000
1759195503.232844,0.20,297.77,0.000,0.000000
1759195504.2328,0.10,297.77,0.000,0.000000
1759195505.232277,3.00,297.80,0.000,0.000000
1759195506.2287161,0.30,297.81,0.000,0.000000
1759195507.232786,1.80,297.83,0.000,0.000000
1759195508.231972,0.20,297.83,0.000,0.000000
1759195509.2304509,1.60,297.83,0.000,0.000000
1759195510.228888,2.40,297.97,0.000,0.000000
1759195511.231758,2.00,297.98,0.000,0.000000
1759195512.2328162,0.10,297.98,0.000,0.000000
1759195513.229641,1.70,298.02,0.000,0.000000
1759195514.2289112,0.10,298.02,0.000,0.000000
1759195515.232534,0.10,298.02,0.000,0.000000
1759195516.23279,3.90,298.09,0.000,0.000000
1759195517.2327821,0.10,298.09,0.000,0.000000
1759195518.2327738,1.40,298.09,0.000,0.000000
1759195519.2288299,1.40,298.11,0.000,0.000000
1759195520.232797,0.20,298.11,0.000,0.000000
1759195521.232785,9.70,298.16,0.000,0.000000
1759195522.231717,0.10,298.16,0.000,0.000000
1759195523.232708,0.10,298.16,0.000,0.000000
1759195524.232775,0.10,298.16,0.000,0.000000
1759195525.232685,2.20,298.17,0.000,0.000000
1759195526.232651,1.30,298.17,0.000,0.000000
1759195527.232655,1.50,298.19,0.000,0.000000
1759195528.230604,0.10,298.19,0.000,0.000000
1759195529.228877,2.60,298.22,0.000,0.000000
1759195530.232619,1.20,298.44,0.000,0.000000
1759195531.232812,0.10,298.44,0.000,0.000000
1759195532.2328,0.10,298.44,0.000,0.000000
1759195533.227966,0.10,298.44,0.000,0.000000
1759195534.232796,1.70,298.44,0.000,0.000000
1759195535.232796,5.10,298.67,0.000,0.000000
1759195536.23147,0.10,298.67,0.000,0.000000
1759195537.2325912,1.50,298.67,0.000,0.000000
1759195538.231818,1.60,298.67,0.000,0.000000
1759195539.232523,0.10,298.67,0.000,0.000000
1759195540.229625,3.90,298.69,0.000,0.000000
1759195541.2327108,1.20,298.69,0.000,0.000000
1759195542.230232,0.10,298.69,0.000,0.000000
1759195543.232484,0.10,298.69,0.000,0.000000
1759195544.2327921,0.10,298.69,0.000,0.000000
1759195545.228896,4.30,298.73,0.000,0.000000
1759195546.2324438,0.20,298.75,0.000,0.000000
1759195547.232789,1.70,298.78,0.000,0.000000
1759195548.232437,0.10,298.78,0.000,0.000000
1759195549.232809,0.10,298.78,0.000,0.000000
1759195550.232787,1.70,298.80,0.000,0.000000
1759195551.228801,0.10,298.80,0.000,0.000000
1759195552.2327921,3.40,299.12,0.000,0.000000
1759195553.232789,5.10,299.19,0.000,0.000000
1759195554.230146,0.10,299.19,0.000,0.000000
1759195555.232806,9.00,301.42,0.000,0.000000
1759195556.232772,0.10,301.42,0.000,0.000000
1759195557.231355,0.10,301.42,0.000,0.000000
1759195558.228905,0.10,301.42,0.000,0.000000
1759195559.2315571,0.10,301.42,0.000,0.000000
1759195560.232414,3.70,301.52,0.000,0.000000
1759195561.232797,2.30,301.53,0.000,0.000000
1759195562.233355,0.10,301.53,0.000,0.000000
1759195563.2322612,1.10,301.55,0.000,0.000000
1759195564.232801,0.20,301.55,0.000,0.000000
1759195565.232233,0.10,301.55,0.000,0.000000
1759195566.228989,1.60,301.58,0.000,0.000000
1759195567.232766,0.40,301.58,0.000,0.000000
1759195568.232194,0.10,301.58,0.000,0.000000
1759195569.229419,1.10,301.59,0.000,0.000000
1759195570.22855,3.60,301.64,0.000,0.000000
1759195571.232162,1.80,301.66,0.000,0.000000
1759195572.2318022,0.10,301.66,0.000,0.000000
1759195573.2328,0.10,301.66,0.000,0.000000
1759195574.232137,0.30,301.66,0.000,0.000000
1759195575.2328,0.90,301.69,0.000,0.000000
1759195576.231751,0.10,301.69,0.000,0.000000
1759195577.232797,4.30,301.72,0.000,0.000000
1759195578.229237,1.40,301.75,0.000,0.000000
1759195579.232788,2.30,301.78,0.000,0.000000
1759195580.232796,0.40,301.78,0.000,0.000000
1759195581.23205,4.00,302.17,0.000,0.000000
1759195582.232787,0.10,302.17,0.000,0.000000
1759195583.232023,2.80,302.25,0.000,0.000000
1759195584.232028,0.10,302.25,0.000,0.000000
1759195585.23002,1.40,302.31,0.000,0.000000
1759195586.228599,3.00,302.38,0.000,0.000000
1759195587.2285829,0.10,302.38,0.000,0.000000
1759195588.229119,0.10,302.38,0.000,0.000000
1759195589.228791,1.70,302.42,0.000,0.000000
1759195590.232787,1.30,302.42,0.000,0.000000
1759195591.231942,1.70,302.50,0.000,0.000000
1759195592.232539,0.10,302.50,0.000,0.000000
1759195593.229952,0.10,302.50,0.000,0.000000
1759195594.231445,1.10,302.50,0.000,0.000000
1759195595.231895,1.10,302.50,0.000,0.000000
1759195596.23279,1.00,302.52,0.000,0.000000
1759195597.231883,1.50,302.55,0.000,0.000000
1759195598.2320142,0.10,302.55,0.000,0.000000
1759195599.229563,0.10,302.55,0.000,0.000000
1759195600.231822,0.20,302.55,0.000,0.000000
1759195601.231816,0.10,302.55,0.000,0.000000
1759195602.229055,3.20,302.92,0.000,0.000000
1759195603.232791,0.70,302.92,0.000,0.000000
1759195604.228022,2.40,302.98,0.000,0.000000
1759195605.2296488,0.10,244.55,0.000,0.000000
1759195606.229877,0.10,228.95,0.000,0.000000
1759195607.232775,1.80,221.83,0.000,0.000000
1759195608.231255,0.10,219.41,0.000,0.000000
1759195609.2286432,0.90,219.41,0.000,0.000000
1759195610.227849,2.20,219.44,0.000,0.000000
1759195611.232779,0.10,219.44,0.000,0.000000
1759195612.23279,3.50,219.86,0.000,0.000000
1759195613.2297778,0.10,219.86,0.000,0.000000
1759195614.229758,3.00,220.70,0.000,0.000000
1759195615.2312572,1.00,220.78,0.000,0.000000
1759195616.2282188,0.10,220.61,0.000,0.000000
1759195617.232034,1.50,220.70,0.000,0.000000
1759195618.232405,1.00,220.72,0.000,0.000000
1759195619.2327628,0.10,220.72,0.000,0.000000
1759195620.231381,0.20,219.59,0.000,0.000000
1759195621.2294872,3.10,219.67,0.000,0.000000
1759195622.231574,1.50,219.70,0.000,0.000000
1759195623.2328022,4.70,220.06,0.000,0.000000
1759195624.2327821,1.00,220.06,0.000,0.000000
1759195625.2293499,0.10,220.06,0.000,0.000000
1759195626.2311711,0.90,220.11,0.000,0.000000
1759195627.2315168,12.50,233.94,0.000,0.000000
1759195628.2322109,0.10,233.94,0.000,0.000000
1759195629.230367,0.10,233.94,0.000,0.000000
