timestamp,worker_id,timezone,workload_factor,latency_ms,status_code,endpoint,hour
1759013757.999081,0,us,0.600,545.528,200,files,0
1759013757.999969,4,us,0.600,516.630,200,files,0
1759013758.004085,3,us,0.600,974.119,200,files,0
1759013759.1606321,7,us,0.600,1802.166,200,cpu,0
1759013759.161045,1,us,0.600,1828.078,200,cpu,0
1759013759.161172,5,us,0.600,1998.697,200,cpu,0
1759013759.1613,6,us,0.600,1861.688,200,cpu,0
1759013759.161456,2,us,0.600,1562.166,200,cpu,0
1759013759.161611,8,us,0.600,2113.248,200,cpu,0
1759013760.706769,4,us,0.600,65.994,200,files,0
1759013761.4020631,2,us,0.600,65.475,200,files,0
1759013761.41199,0,us,0.600,1158.654,200,cpu,0
1759013761.67314,3,us,0.600,1132.066,200,cpu,0
1759013761.861671,7,us,0.600,66.305,200,files,0
1759013762.157471,1,us,0.600,65.678,200,files,0
1759013762.4214132,8,us,0.600,1132.824,200,cpu,0
1759013762.912828,5,us,0.600,1135.890,200,cpu,0
1759013763.1280499,6,us,0.600,1128.738,200,cpu,0
1759013763.143044,4,us,0.600,64.936,200,files,0
1759013764.0548851,0,us,0.600,66.828,200,files,0
1759013764.841293,3,us,0.600,1155.814,200,cpu,0
1759013765.0709949,5,us,0.600,66.853,200,files,0
1759013765.3772109,2,us,0.600,1142.348,200,cpu,0
1759013765.434846,4,us,0.600,65.919,200,files,0
1759013765.542287,1,us,0.600,1147.689,200,cpu,0
1759013765.801731,6,us,0.600,66.945,200,files,0
1759013765.882488,7,us,0.600,1137.720,200,cpu,0
1759013766.108516,8,us,0.600,1128.679,200,cpu,0
1759013767.608824,3,us,0.600,67.157,200,files,0
1759013767.613973,0,us,0.600,1131.878,200,cpu,0
1759013767.6513898,4,us,0.600,64.507,200,files,0
1759013768.350294,5,us,0.600,1138.213,200,cpu,0
1759013768.385366,2,us,0.600,65.267,200,files,0
1759013768.777833,1,us,0.600,1142.485,200,cpu,0
1759013768.961333,6,us,0.600,1148.322,200,cpu,0
1759013769.4575958,8,us,0.600,1141.909,200,cpu,0
1759013769.6889322,0,us,0.600,64.879,200,files,0
1759013769.857257,7,us,0.600,1123.859,200,cpu,0
1759013770.015886,3,us,0.600,75.336,200,files,0
1759013770.743736,5,us,0.600,67.049,200,files,0
1759013770.808176,2,us,0.600,65.126,200,files,0
1759013771.533539,1,us,0.600,65.381,200,files,0
1759013771.726006,4,us,0.600,1134.628,200,cpu,0
1759013772.795685,8,us,0.600,1180.257,200,cpu,0
1759013772.841645,6,us,0.600,1187.192,200,cpu,0
1759013772.941443,0,us,0.600,1182.094,200,cpu,0
1759013773.440331,7,us,0.600,1173.567,200,cpu,0
1759013773.637362,3,us,0.600,1172.714,200,cpu,0
1759013773.942983,4,us,0.600,66.346,200,files,0
1759013774.323127,1,us,0.600,66.057,200,files,0
1759013774.48234,5,us,0.600,1132.569,200,cpu,0
1759013774.7759008,2,us,0.600,1123.012,200,cpu,0
1759013775.235357,8,us,0.600,89.835,200,files,0
1759013775.418514,6,us,0.600,79.251,200,files,0
1759013776.044692,3,us,0.600,64.881,200,files,0
1759013776.479018,7,us,0.600,65.254,200,files,0
1759013776.754376,0,us,0.600,1127.649,200,cpu,0
1759013777.116735,5,us,0.600,65.950,200,files,0
1759013777.5492322,2,us,0.600,65.542,200,files,0
1759013777.569334,6,us,0.600,65.266,200,files,0
1759013777.887019,1,us,0.600,1125.996,200,cpu,0
1759013777.951621,8,us,0.600,65.304,200,files,0
1759013777.9988852,4,us,0.600,1130.489,200,cpu,0
1759013778.878185,3,us,0.600,72.077,200,files,0
1759013779.386883,5,us,0.600,95.865,200,files,0
1759013779.700454,2,asia,0.050,3.404,200,files,0
1759013779.830389,6,us,0.600,66.170,200,files,0
1759013780.152875,2,us,0.600,65.283,200,files,0
1759013780.594342,4,us,0.600,64.883,200,files,0
1759013780.610794,7,us,0.600,1151.654,200,cpu,0
1759013780.626493,6,europe,0.050,4.558,200,cpu,0
1759013780.6402152,1,europe,0.050,2.863,200,files,0
1759013780.645258,8,us,0.600,67.164,200,files,0
1759013780.7004008,0,us,0.600,1139.976,200,cpu,0
1759013781.112067,1,us,0.600,1136.364,200,cpu,0
1759013781.257223,4,asia,0.050,3.615,200,files,0
1759013781.463392,3,europe,0.050,3.131,200,files,0
1759013782.000803,3,us,0.600,1109.165,200,cpu,0
1759013782.0395808,7,asia,0.050,3.115,200,files,0
1759013782.380984,6,us,0.600,66.315,200,files,0
1759013782.404224,8,asia,0.050,2.959,200,files,0
1759013782.569142,8,europe,0.050,3.069,200,files,0
1759013782.879849,0,asia,0.050,2.954,200,files,0
1759013782.895287,5,us,0.600,1128.651,200,cpu,0
1759013783.21537,7,us,0.600,66.274,200,files,0
1759013783.2984161,2,us,0.600,1138.332,200,cpu,0
1759013783.329658,5,europe,0.050,3.232,200,files,0
1759013783.398576,1,us,0.600,64.414,200,files,0
1759013783.400456,0,us,0.600,65.010,200,files,0
1759013783.795291,8,us,0.600,1138.271,200,cpu,0
1759013783.8593879,4,us,0.600,1137.285,200,cpu,0
1759013784.608017,3,us,0.600,65.909,200,files,0
1759013784.800118,6,asia,0.050,3.275,200,files,0
1759013785.525105,1,asia,0.050,4.766,200,files,0
1759013785.565758,6,us,0.600,1136.975,200,cpu,0
1759013785.640779,2,us,0.600,63.064,200,files,0
1759013786.001888,7,europe,0.050,3.987,200,files,0
1759013786.063678,7,us,0.600,65.605,200,files,0
1759013786.0947368,1,us,0.600,65.107,200,files,0
1759013786.881813,0,us,0.600,1137.879,200,cpu,0
1759013786.9205089,5,us,0.600,1136.869,200,cpu,0
1759013787.001607,5,asia,0.050,3.329,200,files,0
1759013787.206014,0,europe,0.050,3.066,200,files,0
1759013787.449205,4,us,0.600,1140.994,200,cpu,0
1759013787.92084,8,us,0.600,1134.563,200,cpu,0
1759013788.099471,6,us,0.600,65.138,200,files,0
1759013788.299728,3,us,0.600,1129.635,200,cpu,0
1759013788.315665,3,asia,0.050,3.216,200,files,0
1759013789.282333,2,europe,0.050,4.133,200,files,0
1759013789.3219788,7,us,0.600,1138.736,200,cpu,0
1759013789.6441128,1,us,0.600,1142.581,200,cpu,0
1759013789.663362,2,us,0.600,1143.569,200,cpu,0
1759013789.886389,4,europe,0.050,3.962,200,files,0
1759013790.792452,0,us,0.600,1139.509,200,cpu,0
1759013790.9063098,5,us,0.600,1139.175,200,cpu,0
1759013790.943299,6,us,0.600,65.178,200,files,0
1759013790.9849951,8,us,0.600,65.187,200,files,0
1759013791.0442162,3,us,0.600,64.109,200,files,0
1759013791.3142028,4,us,0.600,1139.073,200,cpu,0
1759013791.790772,1,us,0.600,95.168,200,files,0
1759013792.407564,2,us,0.600,66.105,200,files,0
1759013792.8788428,7,us,0.600,1118.464,200,cpu,0
1759013793.204936,3,us,0.600,96.646,200,files,0
1759013793.389746,5,us,0.600,80.101,200,files,0
1759013793.5462139,8,us,0.600,76.390,200,files,0
1759013793.5817978,6,us,0.600,64.977,200,files,0
1759013794.710616,0,us,0.600,1134.341,200,cpu,0
1759013794.742411,4,us,0.600,1133.995,200,cpu,0
1759013794.9748008,7,us,0.600,65.559,200,files,0
1759013795.350535,1,us,0.600,1136.929,200,cpu,0
1759013795.7338822,2,us,0.600,1125.885,200,cpu,0
1759013796.316288,5,us,0.600,66.350,200,files,0
1759013797.2409,8,us,0.600,1175.642,200,cpu,0
1759013797.24446,3,us,0.600,1165.559,200,cpu,0
1759013797.434078,6,us,0.600,1141.513,200,cpu,0
1759013797.497411,0,us,0.600,64.848,200,files,0
1759013797.6101341,7,us,0.600,65.559,200,files,0
1759013798.042773,1,us,0.600,64.608,200,files,0
1759013798.466281,4,us,0.600,1119.552,200,cpu,0
1759013799.342794,2,us,0.600,1122.048,200,cpu,0
1759013799.5331059,8,us,0.600,64.810,200,files,0
1759013800.003241,5,us,0.600,1120.424,200,cpu,0
1759013800.2123861,3,us,0.600,65.841,200,files,0
1759013800.41244,6,us,0.600,64.550,200,files,0
1759013800.560259,0,us,0.600,64.937,200,files,0
1759013800.87227,4,us,0.600,65.419,200,files,0
1759013801.166265,7,us,0.600,1127.931,200,cpu,0
1759013801.6361861,1,us,0.600,1119.711,200,cpu,0
1759013802.2923121,8,us,0.600,65.499,200,files,0
1759013802.748733,5,us,0.600,66.180,200,files,0
1759013802.80037,2,us,0.600,1117.120,200,cpu,0
1759013803.32072,7,us,0.600,65.230,200,files,0
1759013803.413732,6,us,0.600,65.655,200,files,0
1759013803.718362,1,us,0.600,67.200,200,files,0
1759013803.7394009,0,us,0.600,1126.679,200,cpu,0
1759013804.292084,3,us,0.600,1132.562,200,cpu,0
1759013804.675891,4,us,0.600,1124.478,200,cpu,0
1759013804.786241,6,europe,0.050,6.019,200,files,0
1759013804.924032,8,us,0.600,75.427,200,files,0
1759013805.057527,5,us,0.600,68.296,200,files,0
1759013805.061066,1,europe,0.050,3.294,200,files,0
1759013805.875492,7,us,0.600,65.693,200,files,0
1759013806.071834,6,us,0.600,64.592,200,files,0
1759013806.097549,2,us,0.600,1120.279,200,cpu,0
1759013806.433249,0,us,0.600,65.228,200,files,0
1759013806.7557461,3,us,0.600,64.527,200,files,0
1759013807.005696,8,us,0.600,65.475,200,files,0
1759013807.025314,1,us,0.600,1117.856,200,cpu,0
1759013807.406837,4,us,0.600,97.081,200,files,0
1759013807.7353852,8,europe,0.050,12.449,200,files,0
1759013807.893634,5,us,0.600,91.368,200,files,0
1759013807.9786901,7,asia,0.050,4.730,200,files,0
1759013809.095523,6,us,0.600,66.114,200,files,0
1759013809.3003058,8,us,0.600,65.275,200,files,0
1759013809.770974,7,us,0.600,1165.697,200,cpu,0
1759013810.0442328,2,us,0.600,1144.921,200,cpu,0
1759013810.139764,0,us,0.600,1144.768,200,cpu,0
1759013810.2256231,3,us,0.600,1146.624,200,cpu,0
1759013810.260027,5,us,0.600,65.773,200,files,0
1759013810.5432472,1,us,0.600,1140.962,200,cpu,0
1759013811.206957,5,europe,0.050,4.757,200,cpu,0
1759013811.424684,4,us,0.600,1111.665,200,cpu,0
1759013811.489162,6,us,0.600,62.209,200,files,0
1759013812.2393558,6,asia,0.050,5.116,200,cpu,0
1759013812.5095549,2,us,0.600,64.976,200,files,0
1759013812.900467,8,us,0.600,1149.744,200,cpu,0
1759013812.926101,3,us,0.600,65.861,200,files,0
1759013813.111794,0,europe,0.050,3.060,200,files,0
1759013813.147153,1,us,0.600,65.368,200,files,0
1759013813.224134,8,asia,0.050,3.551,200,files,0
1759013813.601121,6,us,0.600,65.557,200,files,0
1759013813.7018209,7,us,0.600,1137.970,200,cpu,0
1759013813.7083461,3,europe,0.050,2.856,200,files,0
1759013813.743108,4,us,0.600,65.538,200,files,0
1759013814.1345122,0,us,0.600,1137.319,200,cpu,0
1759013814.196507,5,us,0.600,1134.086,200,cpu,0
1759013814.314951,2,asia,0.050,5.435,200,files,0
1759013814.52361,3,asia,0.050,13.832,200,files,0
1759013814.835083,4,asia,0.050,15.945,200,cpu,0
1759013815.3318248,8,us,0.600,66.033,200,files,0
1759013816.2800431,3,us,0.600,1159.015,200,cpu,0
1759013816.3157902,6,us,0.600,65.536,200,files,0
1759013816.361544,2,europe,0.050,2.924,200,files,0
1759013816.3807611,2,us,0.600,1135.471,200,cpu,0
1759013816.416066,4,us,0.600,64.850,200,files,0
1759013816.466356,5,us,0.600,64.195,200,files,0
1759013816.582976,1,asia,0.050,3.067,200,files,0
1759013816.6494222,7,us,0.600,65.462,200,files,0
1759013817.165168,1,us,0.600,1133.843,200,cpu,0
1759013817.56104,7,europe,0.050,4.259,200,files,0
1759013817.720085,0,us,0.600,1120.679,200,cpu,0
1759013818.428149,8,us,0.600,96.655,200,files,0
1759013818.5522282,6,us,0.600,71.485,200,files,0
1759013818.628345,0,asia,0.050,3.179,200,files,0
1759013818.6680691,5,us,0.600,69.429,200,files,0
1759013819.038198,7,us,0.600,95.803,200,files,0
1759013820.166711,2,us,0.600,1144.441,200,cpu,0
1759013820.2657988,3,us,0.600,1144.522,200,cpu,0
1759013820.325561,4,us,0.600,1142.945,200,cpu,0
1759013820.742192,0,us,0.600,65.557,200,files,0
1759013821.017171,1,us,0.600,1132.400,200,cpu,0
1759013821.1585228,5,asia,0.050,4.841,200,cpu,0
1759013821.330704,6,us,0.600,66.067,200,files,0
1759013821.432126,7,us,0.600,64.598,200,files,0
1759013821.470679,5,us,0.600,66.806,200,files,0
1759013821.6919959,8,us,0.600,1124.725,200,cpu,0
1759013823.240264,3,us,0.600,65.857,200,files,0
1759013823.463061,1,us,0.600,65.599,200,files,0
1759013823.611247,4,us,0.600,1169.584,200,cpu,0
1759013823.704322,5,us,0.600,65.534,200,files,0
1759013823.888889,2,us,0.600,1146.963,200,cpu,0
1759013823.926521,0,us,0.600,1145.183,200,cpu,0
1759013824.18668,7,us,0.600,64.452,200,files,0
1759013824.294066,8,us,0.600,64.257,200,files,0
1759013824.573548,4,europe,0.050,3.453,200,files,0
1759013824.960706,6,us,0.600,1119.338,200,cpu,0
1759013825.768724,3,us,0.600,95.398,200,files,0
1759013826.3079958,7,us,0.600,65.655,200,files,0
1759013826.6458418,5,us,0.600,66.421,200,files,0
1759013826.797892,2,us,0.600,64.588,200,files,0
1759013827.04608,1,us,0.600,1152.434,200,cpu,0
1759013827.320655,4,us,0.600,1141.820,200,cpu,0
1759013827.652123,0,us,0.600,1143.696,200,cpu,0
1759013827.662418,6,us,0.600,66.995,200,files,0
1759013828.065848,8,us,0.600,1129.415,200,cpu,0
1759013828.568674,7,us,0.600,66.661,200,files,0
1759013828.927179,5,us,0.600,64.835,200,files,0
1759013829.274195,1,us,0.600,65.097,200,files,0
1759013829.5677178,3,us,0.600,1145.474,200,cpu,0
1759013829.702305,2,us,0.600,71.481,200,files,0
1759013830.1739268,4,us,0.600,95.601,200,files,0
1759013830.402375,1,europe,0.050,3.266,200,files,0
1759013831.294875,0,us,0.600,1144.409,200,cpu,0
1759013831.396013,8,us,0.600,1141.652,200,cpu,0
1759013831.601968,1,us,0.600,65.660,200,files,0
1759013831.716223,6,us,0.600,1148.749,200,cpu,0
1759013832.092146,3,us,0.600,66.044,200,files,0
1759013832.522322,7,us,0.600,1141.074,200,cpu,0
1759013832.5548859,5,us,0.600,1140.138,200,cpu,0
1759013833.1385138,7,asia,0.050,5.324,200,cpu,0
1759013833.312387,2,us,0.600,1134.143,200,cpu,0
1759013833.3775418,4,us,0.600,1133.301,200,cpu,0
1759013833.6904151,0,us,0.600,95.771,200,files,0
1759013834.1895602,3,us,0.600,65.715,200,files,0
1759013834.190938,1,us,0.600,65.275,200,files,0
1759013834.719918,6,europe,0.050,2.878,200,files,0
1759013834.734887,5,us,0.600,65.838,200,files,0
1759013835.036428,6,us,0.600,1162.915,200,cpu,0
