timestamp,worker_id,phase,latency_ms,status_code,endpoint
1759197821.522072,2,idle,15.45,200,files
1759197821.557308,5,idle,14.92,200,files
1759197821.7638998,6,idle,2908.91,200,cpu
1759197821.9028218,0,idle,15.80,200,files
1759197822.299447,7,burst,20004.47,-1,cpu
1759197822.5367942,2,idle,13.52,200,files
1759197822.573486,5,idle,14.22,200,files
1759197822.7841868,6,idle,19.02,200,files
1759197822.9239712,0,idle,20.55,200,files
1759197824.1644511,1,idle,3372.21,200,cpu
1759197824.45638,3,burst,20008.46,-1,cpu
1759197824.4820428,4,burst,20004.64,-1,cpu
1759197830.082161,7,burst,7731.54,200,files
1759197842.590792,2,burst,20003.14,-1,cpu
1759197842.629637,5,burst,20005.13,-1,cpu
1759197842.8459,6,burst,20009.95,-1,cpu
1759197842.9819462,0,burst,20006.46,-1,cpu
1759197844.21827,1,burst,20002.80,-1,cpu
1759197844.511982,3,burst,20004.58,-1,cpu
1759197844.5379891,4,burst,20004.96,-1,cpu
1759197850.138326,7,burst,20005.02,-1,cpu
1759197862.646812,2,burst,20004.96,-1,cpu
1759197862.6857128,5,burst,20004.98,-1,cpu
1759197862.902684,6,burst,20005.98,-1,cpu
1759197863.0391948,0,burst,20006.46,-1,cpu
1759197863.6686442,2,idle,20.66,200,files
1759197863.697803,5,idle,10.92,200,files
1759197863.9144058,6,idle,10.70,200,files
1759197864.0543869,0,idle,13.45,200,files
1759197864.275745,1,burst,20006.49,-1,cpu
1759197864.568238,3,burst,20005.21,-1,cpu
1759197864.593148,4,burst,20004.12,-1,cpu
1759197864.683754,2,idle,13.91,200,files
1759197864.71017,5,idle,11.22,200,files
1759197864.931713,6,idle,15.08,200,files
1759197865.070178,0,idle,13.55,200,files
1759197865.5901701,3,idle,19.78,200,files
1759197865.607973,4,idle,14.39,200,files
1759197865.699382,2,idle,14.66,200,files
1759197866.039702,6,idle,106.61,200,files
1759197866.084259,0,idle,12.34,200,files
1759197866.6213682,4,idle,12.26,200,files
1759197866.718679,2,idle,16.23,200,files
1759197867.1142771,0,idle,22.34,200,files
1759197867.632643,4,idle,10.13,200,files
1759197867.737607,2,idle,15.39,200,files
1759197868.1256452,0,idle,10.21,200,files
1759197869.981917,1,idle,4701.48,200,cpu
1759197870.1951182,7,burst,20005.69,-1,cpu
1759197870.258927,5,idle,4546.34,200,cpu
1759197870.928323,3,idle,4337.04,200,cpu
1759197871.392353,6,idle,4350.79,200,cpu
