timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759195606.63786,3,0.220,8.857,200,files,2025-09-30,3
1759195606.885035,0,0.224,8.444,200,files,2025-09-30,3
1759195608.7538078,2,0.219,8.163,200,files,2025-09-30,3
1759195609.23764,4,0.238,6.426,200,files,2025-09-30,3
1759195609.609636,1,0.211,12.087,200,files,2025-09-30,3
1759195611.87123,5,0.208,12.176,200,files,2025-09-30,3
1759195613.422644,0,0.220,6.715,200,files,2025-09-30,3
1759195614.8207512,3,0.203,7.267,200,files,2025-09-30,3
1759195616.938022,2,0.205,21.305,200,files,2025-09-30,3
1759195618.0272489,1,0.221,18.286,200,files,2025-09-30,3
1759195620.918404,4,0.215,12.300,200,files,2025-09-30,3
1759195621.2413309,5,0.227,11.627,200,files,2025-09-30,3
1759195622.746924,3,0.200,11.279,200,files,2025-09-30,3
1759195623.6682072,0,0.214,8.384,200,files,2025-09-30,3
1759195625.461163,1,0.204,6.791,200,files,2025-09-30,3
1759195626.4226959,2,0.201,11.111,200,files,2025-09-30,3
