ts,cpu_percent,rss_mb,power_w,energy_j_total
1759012553.0882099,0.20,167.25,0.000,0.000000
1759012554.096737,1.30,167.31,0.000,0.000000
1759012555.0877771,0.20,167.31,0.000,0.000000
1759012556.091242,0.20,167.31,0.000,0.000000
1759012557.0967748,0.20,167.31,0.000,0.000000
1759012558.096771,0.30,167.31,0.000,0.000000
1759012559.092245,0.20,167.31,0.000,0.000000
1759012560.096769,0.20,167.31,0.000,0.000000
1759012561.092267,0.20,167.31,0.000,0.000000
1759012562.096446,0.20,167.31,0.000,0.000000
1759012563.088757,0.20,167.31,0.000,0.000000
1759012564.096768,0.30,167.31,0.000,0.000000
1759012565.0905862,0.20,167.31,0.000,0.000000
1759012566.09646,0.30,167.31,0.000,0.000000
1759012567.096768,0.20,167.31,0.000,0.000000
1759012568.096757,0.60,167.31,0.000,0.000000
1759012569.096769,0.30,167.31,0.000,0.000000
1759012570.096759,0.20,167.31,0.000,0.000000
1759012571.095221,22.40,171.31,0.000,0.000000
1759012572.0944488,2.00,171.52,0.000,0.000000
1759012573.0955148,2.10,171.67,0.000,0.000000
1759012574.0877619,0.40,171.67,0.000,0.000000
1759012575.0888698,1.90,171.84,0.000,0.000000
1759012576.089866,1.30,172.16,0.000,0.000000
1759012577.0948281,0.20,172.16,0.000,0.000000
1759012578.09515,0.20,172.16,0.000,0.000000
1759012579.096531,0.20,172.16,0.000,0.000000
1759012580.0907662,0.20,172.16,0.000,0.000000
1759012581.091393,12.20,172.89,0.000,0.000000
1759012582.0887082,0.20,172.89,0.000,0.000000
1759012583.0872362,0.20,172.89,0.000,0.000000
1759012584.087255,0.40,172.89,0.000,0.000000
1759012585.092601,0.20,172.89,0.000,0.000000
1759012586.0966358,0.20,172.89,0.000,0.000000
1759012587.092324,0.20,172.89,0.000,0.000000
1759012588.0965781,3.00,173.00,0.000,0.000000
1759012589.0942771,0.20,173.00,0.000,0.000000
1759012590.095169,0.20,173.00,0.000,0.000000
1759012591.0909781,0.20,173.00,0.000,0.000000
1759012592.091916,1.40,173.09,0.000,0.000000
1759012593.0956101,0.20,173.09,0.000,0.000000
1759012594.093069,0.30,173.09,0.000,0.000000
1759012595.08764,0.20,173.09,0.000,0.000000
1759012596.092206,7.10,174.22,0.000,0.000000
1759012597.089781,1.50,174.22,0.000,0.000000
1759012598.0941849,0.30,174.22,0.000,0.000000
1759012599.096591,0.20,174.22,0.000,0.000000
1759012600.092536,1.10,174.22,0.000,0.000000
1759012601.09664,0.20,174.22,0.000,0.000000
1759012602.088187,0.20,174.22,0.000,0.000000
1759012603.089952,0.20,174.22,0.000,0.000000
1759012604.088764,0.40,174.22,0.000,0.000000
1759012605.092501,0.20,174.22,0.000,0.000000
1759012606.094197,0.20,174.22,0.000,0.000000
1759012607.095705,0.20,174.22,0.000,0.000000
1759012608.094646,0.20,174.22,0.000,0.000000
1759012609.0915399,0.10,174.22,0.000,0.000000
1759012610.095368,0.20,145.86,0.000,0.000000
1759012611.092562,0.20,145.34,0.000,0.000000
1759012612.096691,3.40,145.42,0.000,0.000000
1759012613.0967438,1.50,145.44,0.000,0.000000
1759012614.096755,1.60,145.47,0.000,0.000000
1759012615.092573,0.20,145.47,0.000,0.000000
1759012616.090602,0.20,145.47,0.000,0.000000
1759012617.094521,0.20,145.47,0.000,0.000000
1759012618.088542,0.20,145.47,0.000,0.000000
1759012619.092583,0.20,145.47,0.000,0.000000
1759012620.090302,0.20,145.47,0.000,0.000000
1759012621.093537,0.30,145.47,0.000,0.000000
1759012622.0947342,1.30,145.47,0.000,0.000000
1759012623.09164,5.30,145.88,0.000,0.000000
1759012624.095485,0.30,145.88,0.000,0.000000
1759012625.093054,0.20,145.88,0.000,0.000000
1759012626.0927098,0.20,145.88,0.000,0.000000
1759012627.092635,0.20,145.88,0.000,0.000000
1759012628.0947561,0.20,145.88,0.000,0.000000
1759012629.095825,0.20,145.88,0.000,0.000000
1759012630.0874949,0.20,145.88,0.000,0.000000
1759012631.093639,0.20,145.88,0.000,0.000000
1759012632.088823,0.20,145.88,0.000,0.000000
1759012633.096771,1.40,145.88,0.000,0.000000
1759012634.0958521,1.70,145.88,0.000,0.000000
1759012635.095855,0.20,145.88,0.000,0.000000
1759012636.092715,0.20,145.88,0.000,0.000000
1759012637.092819,1.00,145.88,0.000,0.000000
1759012638.0946932,0.20,145.88,0.000,0.000000
1759012639.093324,1.80,145.91,0.000,0.000000
1759012640.088484,0.20,145.91,0.000,0.000000
1759012641.087178,2.00,145.91,0.000,0.000000
1759012642.092484,0.30,145.91,0.000,0.000000
1759012643.0885901,0.20,145.91,0.000,0.000000
1759012644.091357,0.30,145.91,0.000,0.000000
1759012645.095912,0.20,145.91,0.000,0.000000
1759012646.096467,0.20,145.91,0.000,0.000000
1759012647.0889,0.20,145.91,0.000,0.000000
1759012648.092741,0.30,145.91,0.000,0.000000
1759012649.092802,0.20,145.91,0.000,0.000000
1759012650.0897138,1.80,145.91,0.000,0.000000
1759012651.08992,0.20,145.91,0.000,0.000000
1759012652.094773,0.20,145.91,0.000,0.000000
1759012653.096736,0.20,145.91,0.000,0.000000
1759012654.089237,0.30,145.91,0.000,0.000000
1759012655.087137,0.20,145.91,0.000,0.000000
1759012656.094429,0.20,144.00,0.000,0.000000
1759012657.0963268,2.20,143.91,0.000,0.000000
1759012658.090334,0.70,143.91,0.000,0.000000
1759012659.0910048,0.20,143.91,0.000,0.000000
1759012660.090324,1.40,143.91,0.000,0.000000
1759012661.0903108,2.00,144.05,0.000,0.000000
1759012662.091637,0.20,144.05,0.000,0.000000
1759012663.092993,0.20,144.05,0.000,0.000000
1759012664.088737,0.40,144.05,0.000,0.000000
1759012665.091174,0.20,144.05,0.000,0.000000
1759012666.090838,0.30,144.05,0.000,0.000000
1759012667.091752,0.20,144.05,0.000,0.000000
1759012668.089779,0.20,144.05,0.000,0.000000
1759012669.091765,0.20,144.05,0.000,0.000000
1759012670.091766,0.20,144.05,0.000,0.000000
1759012671.089328,1.60,144.05,0.000,0.000000
1759012672.087735,3.70,144.28,0.000,0.000000
1759012673.0885062,0.20,144.28,0.000,0.000000
1759012674.091768,0.50,144.28,0.000,0.000000
1759012675.0868192,0.20,144.28,0.000,0.000000
1759012676.087276,0.20,144.28,0.000,0.000000
1759012677.088254,0.20,144.28,0.000,0.000000
1759012678.091758,0.20,144.28,0.000,0.000000
1759012679.090744,3.00,144.30,0.000,0.000000
1759012680.0908868,0.20,144.30,0.000,0.000000
1759012681.0910149,0.20,144.30,0.000,0.000000
1759012682.0891461,0.20,144.30,0.000,0.000000
1759012683.0904691,1.40,144.30,0.000,0.000000
1759012684.091156,0.30,144.30,0.000,0.000000
1759012685.090496,0.30,144.30,0.000,0.000000
1759012686.090682,0.20,144.30,0.000,0.000000
1759012687.091629,2.40,144.31,0.000,0.000000
1759012688.088268,0.20,144.31,0.000,0.000000
1759012689.087979,0.20,144.31,0.000,0.000000
1759012690.0881019,0.20,144.31,0.000,0.000000
1759012691.0870872,0.20,144.31,0.000,0.000000
1759012692.091653,0.20,144.31,0.000,0.000000
1759012693.090569,1.40,144.31,0.000,0.000000
1759012694.091837,1.40,144.31,0.000,0.000000
1759012695.0908191,0.20,144.31,0.000,0.000000
1759012696.0872672,0.20,144.31,0.000,0.000000
1759012697.091757,0.20,144.31,0.000,0.000000
1759012698.08707,0.30,144.31,0.000,0.000000
1759012699.0869179,0.20,144.31,0.000,0.000000
1759012700.088238,0.30,144.31,0.000,0.000000
1759012701.091754,1.90,144.31,0.000,0.000000
1759012702.088299,0.20,144.31,0.000,0.000000
1759012703.0876448,0.20,144.31,0.000,0.000000
1759012704.087914,1.50,144.31,0.000,0.000000
1759012705.089324,0.20,144.31,0.000,0.000000
1759012706.090555,2.80,144.33,0.000,0.000000
1759012707.091501,0.20,144.33,0.000,0.000000
1759012708.0917618,0.20,144.33,0.000,0.000000
1759012709.091753,0.20,144.33,0.000,0.000000
1759012710.091763,1.40,144.34,0.000,0.000000
1759012711.08899,0.30,144.34,0.000,0.000000
1759012712.088545,0.20,144.34,0.000,0.000000
1759012713.0879538,0.20,144.34,0.000,0.000000
1759012714.0917509,1.50,144.34,0.000,0.000000
1759012715.091775,0.20,144.34,0.000,0.000000
1759012716.090666,0.20,144.34,0.000,0.000000
1759012717.088913,0.20,144.34,0.000,0.000000
1759012718.091778,0.20,144.34,0.000,0.000000
1759012719.091363,1.50,144.34,0.000,0.000000
1759012720.091758,0.20,144.34,0.000,0.000000
1759012721.0879948,0.20,144.34,0.000,0.000000
1759012722.0883489,0.20,144.34,0.000,0.000000
1759012723.0884092,1.20,144.34,0.000,0.000000
1759012724.091763,1.50,144.36,0.000,0.000000
1759012725.091769,0.20,144.36,0.000,0.000000
1759012726.091779,1.60,144.36,0.000,0.000000
1759012727.087785,0.20,144.36,0.000,0.000000
1759012728.0917618,0.20,144.36,0.000,0.000000
1759012729.089638,1.50,144.36,0.000,0.000000
1759012730.088066,0.20,144.36,0.000,0.000000
1759012731.086945,0.10,144.36,0.000,0.000000
1759012732.08706,0.10,144.36,0.000,0.000000
