ts,cpu_percent,rss_mb,power_w,energy_j_total
1759195002.224131,0.50,163.81,0.000,0.000000
1759195003.22282,0.10,163.81,0.000,0.000000
1759195004.2241359,0.10,163.81,0.000,0.000000
1759195005.2240698,0.10,163.81,0.000,0.000000
1759195006.22414,0.10,163.81,0.000,0.000000
1759195007.221208,0.10,163.81,0.000,0.000000
1759195008.219959,0.10,163.81,0.000,0.000000
1759195009.2241201,0.10,163.81,0.000,0.000000
1759195010.222665,0.10,163.81,0.000,0.000000
1759195011.22419,26.80,169.25,0.000,0.000000
1759195012.22417,1.80,169.41,0.000,0.000000
1759195013.2233212,0.20,169.41,0.000,0.000000
1759195014.224142,4.00,169.91,0.000,0.000000
1759195015.223837,1.60,170.06,0.000,0.000000
1759195016.224158,0.20,170.06,0.000,0.000000
1759195017.224145,0.20,170.06,0.000,0.000000
1759195018.223092,0.20,170.06,0.000,0.000000
1759195019.224153,2.50,170.30,0.000,0.000000
1759195020.221827,2.10,170.42,0.000,0.000000
1759195021.224131,0.20,170.42,0.000,0.000000
1759195022.224152,3.10,170.80,0.000,0.000000
1759195023.224043,0.70,170.81,0.000,0.000000
1759195024.224128,0.20,170.81,0.000,0.000000
1759195025.22392,0.20,170.81,0.000,0.000000
1759195026.220635,1.70,170.83,0.000,0.000000
1759195027.2241569,0.10,170.83,0.000,0.000000
1759195028.224181,1.30,170.84,0.000,0.000000
1759195029.2241411,1.80,170.97,0.000,0.000000
1759195030.219776,1.40,170.98,0.000,0.000000
1759195031.223915,2.70,171.38,0.000,0.000000
1759195032.2208178,0.30,171.38,0.000,0.000000
1759195033.219786,1.20,171.64,0.000,0.000000
1759195034.223891,0.10,171.64,0.000,0.000000
1759195035.2241359,1.40,171.64,0.000,0.000000
1759195036.2215412,0.20,171.64,0.000,0.000000
1759195037.220821,0.20,171.64,0.000,0.000000
1759195038.223829,4.30,171.94,0.000,0.000000
1759195039.222452,0.20,171.94,0.000,0.000000
1759195040.224171,0.10,171.94,0.000,0.000000
1759195041.224159,0.10,171.94,0.000,0.000000
1759195042.22175,0.30,172.02,0.000,0.000000
1759195043.224159,1.20,172.28,0.000,0.000000
1759195044.2213929,1.40,172.30,0.000,0.000000
1759195045.2214131,1.60,172.45,0.000,0.000000
1759195046.2242,0.20,172.45,0.000,0.000000
1759195047.224142,2.80,172.48,0.000,0.000000
1759195048.224146,0.20,172.48,0.000,0.000000
1759195049.221882,1.30,172.52,0.000,0.000000
1759195050.224156,1.60,172.55,0.000,0.000000
1759195051.224133,0.20,172.55,0.000,0.000000
1759195052.222699,1.30,172.55,0.000,0.000000
1759195053.220209,1.30,172.56,0.000,0.000000
1759195054.22058,0.10,172.56,0.000,0.000000
1759195055.2241359,0.20,172.56,0.000,0.000000
1759195056.223389,0.20,172.56,0.000,0.000000
1759195057.224137,0.20,172.56,0.000,0.000000
1759195058.224201,1.60,172.58,0.000,0.000000
1759195059.224158,2.60,172.61,0.000,0.000000
1759195060.222292,1.60,172.64,0.000,0.000000
1759195061.223994,0.20,172.64,0.000,0.000000
1759195062.224135,1.70,172.66,0.000,0.000000
