timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759194586.688107,2,0.231,927.320,200,files,2025-09-30,3
1759194586.688449,4,0.223,295.071,200,files,2025-09-30,3
1759194588.732563,0,0.229,19.995,200,files,2025-09-30,3
1759194589.574265,1,0.241,7.959,200,files,2025-09-30,3
1759194589.675618,5,0.202,188.020,200,cpu,2025-09-30,3
1759194591.785303,3,0.208,68.206,200,cpu,2025-09-30,3
1759194594.225023,2,0.212,20.471,200,files,2025-09-30,3
1759194596.832743,4,0.215,19.944,200,files,2025-09-30,3
1759194598.068062,0,0.227,13.647,200,files,2025-09-30,3
1759194598.436981,5,0.241,8.532,200,files,2025-09-30,3
1759194600.818858,1,0.201,65.426,200,cpu,2025-09-30,3
1759194603.121493,3,0.208,20.156,200,files,2025-09-30,3
1759194604.729653,2,0.221,20.089,200,files,2025-09-30,3
1759194606.0372102,4,0.227,73.509,200,cpu,2025-09-30,3
1759194607.2567601,5,0.235,18.389,200,files,2025-09-30,3
1759194607.9536278,1,0.214,31.121,200,files,2025-09-30,3
1759194609.376878,0,0.214,17.597,200,files,2025-09-30,3
1759194612.641684,3,0.213,18.365,200,files,2025-09-30,3
1759194615.0645409,2,0.218,19.844,200,files,2025-09-30,3
1759194617.0679371,4,0.234,19.921,200,files,2025-09-30,3
1759194617.358761,5,0.224,21.117,200,files,2025-09-30,3
1759194617.6577852,0,0.226,18.708,200,files,2025-09-30,3
1759194619.914786,1,0.204,20.287,200,files,2025-09-30,3
1759194620.41143,3,0.208,18.735,200,files,2025-09-30,3
1759194626.080856,2,0.231,22.932,200,files,2025-09-30,3
1759194626.467527,5,0.235,21.570,200,files,2025-09-30,3
1759194627.153662,4,0.235,11.754,200,files,2025-09-30,3
1759194627.5010161,0,0.229,11.548,200,files,2025-09-30,3
1759194627.898083,1,0.214,31.581,200,files,2025-09-30,3
1759194629.348108,3,0.212,18.710,200,files,2025-09-30,3
1759194633.96195,2,0.202,15.752,200,files,2025-09-30,3
1759194634.901799,5,0.203,18.542,200,files,2025-09-30,3
1759194635.7841878,0,0.234,77.843,200,cpu,2025-09-30,3
1759194638.534341,4,0.210,69.492,200,cpu,2025-09-30,3
1759194638.897311,1,0.209,14.547,200,files,2025-09-30,3
1759194639.555008,3,0.205,19.250,200,files,2025-09-30,3
1759194641.5028648,2,0.233,21.123,200,files,2025-09-30,3
1759194644.175188,0,0.201,20.157,200,files,2025-09-30,3
1759194645.185796,1,0.234,20.189,200,files,2025-09-30,3
1759194645.986091,5,0.226,20.338,200,files,2025-09-30,3
1759194646.314076,4,0.238,79.058,200,cpu,2025-09-30,3
1759194648.7140632,3,0.239,17.316,200,files,2025-09-30,3
1759194651.507222,2,0.212,20.640,200,files,2025-09-30,3
1759194653.2601879,1,0.235,10.786,200,files,2025-09-30,3
1759194653.80107,5,0.228,19.899,200,files,2025-09-30,3
1759194654.3714461,0,0.211,19.579,200,files,2025-09-30,3
1759194655.893932,4,0.220,19.560,200,files,2025-09-30,3
1759194656.022924,3,0.201,17.404,200,files,2025-09-30,3
1759194659.1095629,2,0.222,20.115,200,files,2025-09-30,3
1759194661.71936,0,0.233,19.755,200,files,2025-09-30,3
1759194661.9623659,1,0.220,19.795,200,files,2025-09-30,3
1759194662.246758,5,0.218,19.331,200,files,2025-09-30,3
1759194664.723129,3,0.219,19.746,200,files,2025-09-30,3
1759194667.46093,2,0.200,20.501,200,files,2025-09-30,3
1759194668.112233,4,0.200,19.814,200,files,2025-09-30,3
1759194672.560062,1,0.233,11.304,200,files,2025-09-30,3
1759194672.8156002,0,0.213,14.775,200,files,2025-09-30,3
1759194673.113083,3,0.205,10.500,200,files,2025-09-30,3
1759194673.968749,5,0.200,65.463,200,cpu,2025-09-30,3
1759194674.269637,2,0.211,18.929,200,files,2025-09-30,3
1759194675.227711,4,0.206,20.117,200,files,2025-09-30,3
1759194679.8455129,0,0.202,12.090,200,files,2025-09-30,3
1759194681.4095402,3,0.221,14.121,200,files,2025-09-30,3
1759194681.420062,2,0.231,13.085,200,files,2025-09-30,3
1759194683.155046,5,0.228,7.170,200,files,2025-09-30,3
1759194683.792702,1,0.227,69.995,200,cpu,2025-09-30,3
1759194686.5833879,4,0.201,10.421,200,files,2025-09-30,3
1759194687.6460779,0,0.207,20.905,200,files,2025-09-30,3
1759194688.226881,2,0.217,17.881,200,files,2025-09-30,3
1759194689.796403,3,0.241,16.311,200,files,2025-09-30,3
1759194691.533076,1,0.228,20.726,200,files,2025-09-30,3
1759194692.55024,5,0.225,19.986,200,files,2025-09-30,3
1759194694.5630138,4,0.230,19.397,200,files,2025-09-30,3
1759194698.147477,0,0.216,15.418,200,files,2025-09-30,3
1759194698.3234391,2,0.212,20.512,200,files,2025-09-30,3
1759194700.1690502,5,0.219,20.824,200,files,2025-09-30,3
1759194700.8867662,4,0.227,19.874,200,files,2025-09-30,3
1759194700.902268,1,0.240,12.274,200,files,2025-09-30,3
1759194701.468051,3,0.217,19.403,200,files,2025-09-30,3
1759194706.160259,0,0.232,17.564,200,files,2025-09-30,3
