ts,cpu_percent,rss_mb,power_w,energy_j_total
1759195979.616714,97.80,156.58,0.000,0.000000
1759195980.612214,0.10,156.58,0.000,0.000000
1759195981.616715,0.10,156.58,0.000,0.000000
1759195982.6156101,81.20,161.83,0.000,0.000000
1759195983.616725,670.40,164.34,0.000,0.000000
1759195984.612937,706.70,164.34,0.000,0.000000
1759195985.614918,783.80,164.86,0.000,0.000000
1759195986.6166348,787.20,164.86,0.000,0.000000
1759195987.616744,788.80,164.89,0.000,0.000000
1759195988.616454,786.40,164.89,0.000,0.000000
1759195989.616447,790.40,164.89,0.000,0.000000
1759195990.616388,709.30,164.89,0.000,0.000000
1759195991.616383,776.10,164.89,0.000,0.000000
1759195992.6163929,770.50,164.89,0.000,0.000000
1759195993.616719,786.10,164.89,0.000,0.000000
1759195994.6162739,782.40,164.89,0.000,0.000000
1759195995.6119301,589.70,165.27,0.000,0.000000
1759195996.6167119,187.70,165.38,0.000,0.000000
1759195997.616748,331.60,166.73,0.000,0.000000
1759195998.61643,439.50,167.08,0.000,0.000000
1759195999.620686,680.10,167.08,0.000,0.000000
1759196000.616735,784.70,167.08,0.000,0.000000
1759196001.615654,775.70,167.08,0.000,0.000000
1759196002.6155782,786.70,167.08,0.000,0.000000
1759196003.615066,786.40,167.08,0.000,0.000000
1759196004.61671,785.50,167.08,0.000,0.000000
1759196005.615422,753.20,167.08,0.000,0.000000
1759196006.616731,762.00,167.08,0.000,0.000000
1759196007.615691,785.40,167.08,0.000,0.000000
1759196008.614966,749.10,167.08,0.000,0.000000
1759196009.616723,669.80,167.08,0.000,0.000000
1759196010.617727,681.90,167.23,0.000,0.000000
1759196011.614193,547.90,167.25,0.000,0.000000
1759196012.6153421,488.00,167.45,0.000,0.000000
1759196013.612006,503.30,167.77,0.000,0.000000
1759196014.615644,470.10,168.08,0.000,0.000000
1759196015.615751,682.60,168.08,0.000,0.000000
1759196016.616718,785.20,168.08,0.000,0.000000
1759196017.616725,788.30,168.08,0.000,0.000000
1759196018.614951,787.70,168.08,0.000,0.000000
1759196019.6148748,785.80,168.08,0.000,0.000000
1759196020.616723,785.60,168.08,0.000,0.000000
1759196021.614741,789.50,168.08,0.000,0.000000
1759196022.616739,737.30,168.08,0.000,0.000000
1759196023.616731,731.30,168.08,0.000,0.000000
1759196024.615995,758.00,168.08,0.000,0.000000
1759196025.6145658,708.20,168.08,0.000,0.000000
1759196026.61437,785.30,168.08,0.000,0.000000
1759196027.616724,765.10,168.08,0.000,0.000000
1759196028.616609,628.50,168.08,0.000,0.000000
1759196029.6137779,601.20,168.08,0.000,0.000000
1759196030.618478,661.90,168.08,0.000,0.000000
1759196031.614896,785.40,168.08,0.000,0.000000
1759196032.616717,786.50,168.08,0.000,0.000000
1759196033.616728,788.40,168.08,0.000,0.000000
1759196034.6167529,790.20,168.08,0.000,0.000000
1759196035.613666,782.70,168.08,0.000,0.000000
1759196036.613375,774.40,168.08,0.000,0.000000
1759196037.6142669,704.10,168.08,0.000,0.000000
1759196038.615954,676.50,168.19,0.000,0.000000
1759196039.6145978,667.30,168.19,0.000,0.000000
1759196040.614785,703.10,168.19,0.000,0.000000
1759196041.6178849,757.70,168.19,0.000,0.000000
1759196042.6167412,751.50,168.19,0.000,0.000000
1759196043.616499,719.40,168.19,0.000,0.000000
1759196044.6130712,650.00,168.19,0.000,0.000000
1759196045.6123211,753.80,168.19,0.000,0.000000
1759196046.615747,703.60,168.19,0.000,0.000000
1759196047.6159842,786.70,168.19,0.000,0.000000
1759196048.616726,789.00,168.19,0.000,0.000000
