ts,cpu_percent,rss_mb,power_w,energy_j_total
1759046716.448501,0.10,212.86,0.000,0.000000
1759046717.446645,0.60,208.44,0.000,0.000000
1759046718.44159,0.10,206.61,0.000,0.000000
1759046719.4399202,451.70,278.80,0.000,0.000000
1759046720.448457,250.30,279.56,0.000,0.000000
1759046721.4484448,308.60,280.77,0.000,0.000000
1759046722.443948,118.00,279.78,0.000,0.000000
1759046775.710242,412.70,279.44,0.000,0.000000
1759046775.71031,0.00,279.44,0.000,0.000000
1759046775.710328,0.00,279.44,0.000,0.000000
1759046775.710343,0.00,279.44,0.000,0.000000
1759046775.710357,0.00,279.44,0.000,0.000000
1759046775.71037,0.00,279.44,0.000,0.000000
1759046775.7103832,0.00,279.44,0.000,0.000000
1759046775.7103949,0.00,279.44,0.000,0.000000
1759046775.710407,0.00,279.44,0.000,0.000000
1759046775.710419,0.00,279.44,0.000,0.000000
1759046775.71043,0.00,279.44,0.000,0.000000
1759046775.710442,0.00,279.44,0.000,0.000000
1759046775.710454,0.00,279.44,0.000,0.000000
1759046775.710465,0.00,279.44,0.000,0.000000
1759046775.710476,0.00,279.44,0.000,0.000000
1759046775.710488,0.00,279.44,0.000,0.000000
1759046775.710499,0.00,279.44,0.000,0.000000
1759046775.71051,0.00,279.44,0.000,0.000000
1759046775.710521,0.00,279.44,0.000,0.000000
1759046775.7105322,0.00,279.44,0.000,0.000000
1759046775.7105439,0.00,279.44,0.000,0.000000
1759046775.7105548,0.00,279.44,0.000,0.000000
1759046775.7105658,0.00,279.44,0.000,0.000000
1759046775.710577,0.00,279.44,0.000,0.000000
1759046775.710588,0.00,279.44,0.000,0.000000
1759046775.710598,0.00,279.44,0.000,0.000000
1759046775.71061,0.00,279.44,0.000,0.000000
1759046775.7106209,0.00,279.44,0.000,0.000000
1759046775.7106318,0.00,279.44,0.000,0.000000
1759046775.710643,0.00,279.44,0.000,0.000000
1759046775.710654,0.00,279.44,0.000,0.000000
1759046775.710665,0.00,279.44,0.000,0.000000
1759046775.710676,0.00,279.44,0.000,0.000000
1759046775.710687,0.00,279.44,0.000,0.000000
1759046775.710698,0.00,279.44,0.000,0.000000
1759046775.710709,0.00,279.44,0.000,0.000000
1759046775.71072,0.00,279.44,0.000,0.000000
1759046775.710731,0.00,279.44,0.000,0.000000
1759046775.710741,0.00,279.44,0.000,0.000000
1759046775.710752,0.00,279.44,0.000,0.000000
1759046775.710763,0.00,279.44,0.000,0.000000
1759046775.710774,0.00,279.44,0.000,0.000000
1759046775.710785,0.00,279.44,0.000,0.000000
1759046775.710795,0.00,279.44,0.000,0.000000
1759046775.7108061,0.00,279.44,0.000,0.000000
1759046775.710817,0.00,279.44,0.000,0.000000
1759046775.710828,0.00,279.44,0.000,0.000000
1759046775.710839,0.00,279.44,0.000,0.000000
1759046775.71085,0.00,279.44,0.000,0.000000
1759046775.71086,0.00,279.44,0.000,0.000000
1759046775.710871,0.00,279.44,0.000,0.000000
1759046775.710882,0.00,279.44,0.000,0.000000
1759046775.7108932,0.00,279.44,0.000,0.000000
1759046776.446196,104.70,279.48,0.000,0.000000
1759046777.448448,272.60,279.88,0.000,0.000000
1759046778.448448,235.80,282.89,0.000,0.000000
1759046779.448446,319.00,283.23,0.000,0.000000
1759046780.448444,171.00,283.45,0.000,0.000000
1759046781.4473448,264.20,283.75,0.000,0.000000
1759046782.439065,288.70,284.42,0.000,0.000000
1759046783.448444,169.80,284.75,0.000,0.000000
1759046784.448443,376.10,262.80,0.000,0.000000
1759046785.448448,250.90,263.12,0.000,0.000000
1759046786.44506,521.30,263.39,0.000,0.000000
1759046787.4540548,477.10,264.86,0.000,0.000000
1759046788.4399612,367.00,265.22,0.000,0.000000
1759046789.444055,361.20,265.38,0.000,0.000000
1759046790.4399948,394.70,265.50,0.000,0.000000
1759046791.446188,151.80,266.08,0.000,0.000000
1759047210.154151,288.60,266.67,0.000,0.000000
