ts,cpu_percent,rss_mb,power_w,energy_j_total
1759197180.7682571,3.70,280.14,0.000,0.000000
1759197181.767475,0.10,280.14,0.000,0.000000
1759197182.767367,0.10,280.14,0.000,0.000000
1759197183.767654,494.30,314.84,0.000,0.000000
1759197184.768182,29.70,314.92,0.000,0.000000
1759197185.7678819,286.10,315.62,0.000,0.000000
1759197186.768329,24.70,315.69,0.000,0.000000
1759197187.768235,301.20,315.94,0.000,0.000000
1759197188.7652931,4.70,259.61,0.000,0.000000
1759197189.768236,242.00,260.53,0.000,0.000000
1759197190.768193,38.20,260.75,0.000,0.000000
1759197191.768237,213.80,244.97,0.000,0.000000
1759197192.768238,51.30,250.86,0.000,0.000000
1759197193.768471,260.90,251.11,0.000,0.000000
1759197194.768193,90.10,249.36,0.000,0.000000
1759197195.768288,175.30,249.58,0.000,0.000000
1759197196.76353,98.30,266.22,0.000,0.000000
1759197197.768244,137.70,266.61,0.000,0.000000
1759197198.768231,133.10,266.94,0.000,0.000000
1759197199.7639098,126.20,267.17,0.000,0.000000
1759197200.767978,157.50,267.53,0.000,0.000000
1759197201.767306,103.60,270.75,0.000,0.000000
1759197202.768265,113.00,270.88,0.000,0.000000
1759197203.767277,134.70,271.03,0.000,0.000000
1759197204.7682471,110.80,271.30,0.000,0.000000
1759197205.768241,140.90,271.77,0.000,0.000000
1759197206.76774,191.90,272.03,0.000,0.000000
1759197207.7682428,85.80,272.28,0.000,0.000000
1759197208.765682,88.60,268.19,0.000,0.000000
1759197209.763341,199.00,255.64,0.000,0.000000
1759197210.768225,58.40,253.55,0.000,0.000000
1759197211.768237,228.90,253.98,0.000,0.000000
1759197212.768221,43.50,254.41,0.000,0.000000
1759197213.768239,184.80,254.52,0.000,0.000000
1759197214.768242,100.30,255.16,0.000,0.000000
1759197215.768225,114.00,255.28,0.000,0.000000
1759197216.767861,146.10,255.75,0.000,0.000000
1759197217.764107,122.20,256.67,0.000,0.000000
1759197218.7671108,100.50,257.83,0.000,0.000000
1759197219.767298,143.20,258.73,0.000,0.000000
1759197220.767838,106.60,258.75,0.000,0.000000
1759197221.767432,152.10,259.56,0.000,0.000000
1759197222.768236,91.30,260.34,0.000,0.000000
1759197223.768223,206.60,260.53,0.000,0.000000
1759197224.768242,142.20,260.77,0.000,0.000000
1759197225.768188,159.70,178.28,0.000,0.000000
1759197226.7919302,154.00,128.20,0.000,0.000000
1759197227.767321,191.80,129.36,0.000,0.000000
1759197228.767565,49.40,131.03,0.000,0.000000
1759197229.767654,150.70,134.59,0.000,0.000000
1759197230.767738,135.20,137.09,0.000,0.000000
1759197231.767798,79.50,138.02,0.000,0.000000
1759197232.7682428,210.50,139.88,0.000,0.000000
1759197233.7682712,77.30,141.45,0.000,0.000000
1759197234.767196,150.20,143.73,0.000,0.000000
1759197235.764815,170.50,145.83,0.000,0.000000
1759197236.767422,64.90,147.33,0.000,0.000000
1759197237.769686,207.90,141.08,0.000,0.000000
1759197238.764114,141.40,138.95,0.000,0.000000
1759197239.767561,89.90,140.36,0.000,0.000000
1759197240.765463,111.30,140.28,0.000,0.000000
1759197241.768219,123.70,145.16,0.000,0.000000
1759197242.7674491,139.50,146.03,0.000,0.000000
1759197243.768517,152.90,147.75,0.000,0.000000
1759197244.767447,149.40,148.97,0.000,0.000000
1759197245.7663941,81.80,149.11,0.000,0.000000
1759197246.7682261,172.70,149.62,0.000,0.000000
1759197247.768229,140.10,148.70,0.000,0.000000
1759197248.7682402,67.80,148.56,0.000,0.000000
1759197249.7682319,98.90,146.94,0.000,0.000000
1759197250.7682428,74.90,147.64,0.000,0.000000
