ts,cpu_percent,rss_mb,power_w,energy_j_total
1759194140.4177961,0.90,265.53,0.000,0.000000
1759194141.417828,0.10,265.55,0.000,0.000000
1759194142.417807,0.10,265.55,0.000,0.000000
1759194143.417809,0.20,265.55,0.000,0.000000
1759194144.417194,0.10,265.55,0.000,0.000000
1759194145.415182,0.10,265.55,0.000,0.000000
1759194146.417832,0.10,265.55,0.000,0.000000
1759194147.413463,0.10,265.55,0.000,0.000000
1759194148.414517,0.50,265.80,0.000,0.000000
1759194149.414778,0.10,265.80,0.000,0.000000
1759194150.417654,0.20,265.80,0.000,0.000000
1759194151.417825,0.10,265.80,0.000,0.000000
1759194152.4177952,0.10,265.80,0.000,0.000000
1759194153.413187,0.10,265.80,0.000,0.000000
1759194154.417791,0.10,265.80,0.000,0.000000
1759194155.415654,0.10,265.80,0.000,0.000000
1759194156.414672,0.10,265.80,0.000,0.000000
1759194157.417772,0.10,265.80,0.000,0.000000
1759194158.417794,0.10,265.80,0.000,0.000000
1759194159.41388,0.10,265.80,0.000,0.000000
1759194160.417074,0.70,266.12,0.000,0.000000
1759194161.417799,78.80,296.31,0.000,0.000000
1759194162.41561,0.10,296.31,0.000,0.000000
1759194163.4150028,0.10,291.25,0.000,0.000000
1759194164.417114,0.20,258.67,0.000,0.000000
1759194165.416764,0.10,258.67,0.000,0.000000
1759194166.416918,0.20,258.67,0.000,0.000000
1759194167.417772,0.10,258.66,0.000,0.000000
1759194168.417782,0.10,258.66,0.000,0.000000
1759194169.4128482,0.10,258.66,0.000,0.000000
1759194170.417831,0.30,258.66,0.000,0.000000
1759194171.417805,0.10,258.66,0.000,0.000000
1759194172.416584,0.30,258.66,0.000,0.000000
1759194173.413284,0.10,258.66,0.000,0.000000
1759194174.415371,0.10,258.66,0.000,0.000000
1759194175.4145012,0.20,258.66,0.000,0.000000
1759194176.4167418,0.10,257.81,0.000,0.000000
1759194177.417809,0.20,246.56,0.000,0.000000
1759194178.414908,0.10,246.56,0.000,0.000000
1759194179.416378,0.10,234.08,0.000,0.000000
1759194180.414252,0.30,231.30,0.000,0.000000
1759194181.4132302,0.10,231.31,0.000,0.000000
1759194182.41562,16.70,237.88,0.000,0.000000
1759194183.414233,0.30,237.88,0.000,0.000000
1759194184.4177952,0.20,237.89,0.000,0.000000
1759194185.4178078,0.10,237.89,0.000,0.000000
1759194186.4135208,0.10,237.89,0.000,0.000000
1759194187.415134,0.10,237.47,0.000,0.000000
1759194188.416186,0.10,237.47,0.000,0.000000
1759194189.4148731,0.10,237.47,0.000,0.000000
1759194190.413465,0.20,237.47,0.000,0.000000
1759194191.413883,0.10,236.05,0.000,0.000000
1759194192.4141371,0.10,235.77,0.000,0.000000
1759194193.416755,0.10,235.77,0.000,0.000000
1759194194.4171462,0.10,235.77,0.000,0.000000
1759194195.4165602,0.10,235.77,0.000,0.000000
1759194196.414957,0.30,235.91,0.000,0.000000
1759194197.417088,0.10,235.91,0.000,0.000000
1759194198.4140959,0.20,235.94,0.000,0.000000
1759194199.413436,0.10,235.94,0.000,0.000000
1759194200.4168692,0.30,236.02,0.000,0.000000
1759194201.416239,0.10,236.02,0.000,0.000000
1759194202.416248,0.10,236.02,0.000,0.000000
