timestamp,worker_id,timezone,workload_factor,latency_ms,status_code,endpoint,hour
1759014048.511911,2,us,0.600,130.318,200,files,1
1759014048.5120902,7,us,0.600,148.440,200,files,1
1759014048.554987,0,us,0.600,20.588,200,files,1
1759014048.570098,1,us,0.600,17.262,200,files,1
1759014048.9288871,6,us,0.600,37.303,200,files,1
1759014049.095865,4,us,0.600,19.337,200,files,1
1759014049.132143,3,us,0.600,100.775,200,cpu,1
1759014049.185865,8,us,0.600,16.418,200,files,1
1759014049.2987149,5,us,0.600,21.345,200,files,1
1759014050.624078,7,us,0.600,78.574,200,cpu,1
1759014050.636658,1,us,0.600,17.995,200,files,1
1759014050.787963,0,us,0.600,69.446,200,cpu,1
1759014051.2263339,3,us,0.600,23.832,200,files,1
1759014051.247626,4,us,0.600,77.363,200,cpu,1
1759014051.2703848,2,us,0.600,55.839,200,cpu,1
1759014051.642302,6,us,0.600,84.494,200,cpu,1
1759014051.834244,5,us,0.600,29.997,200,files,1
1759014052.186464,8,us,0.600,72.327,200,cpu,1
1759014053.0200489,0,us,0.600,58.604,200,cpu,1
1759014053.460233,3,us,0.600,21.729,200,files,1
1759014053.4787278,7,us,0.600,76.957,200,cpu,1
1759014053.54736,1,us,0.600,19.903,200,files,1
1759014053.700875,2,us,0.600,63.879,200,cpu,1
1759014053.968111,5,us,0.600,34.584,200,files,1
1759014054.008298,4,us,0.600,72.769,200,cpu,1
1759014054.143231,6,us,0.600,24.016,200,files,1
1759014054.3544052,8,us,0.600,72.086,200,cpu,1
1759014055.967532,0,us,0.600,35.426,200,files,1
1759014056.122866,7,us,0.600,31.668,200,files,1
1759014056.2027688,1,us,0.600,59.118,200,cpu,1
1759014056.208759,2,us,0.600,57.020,200,cpu,1
1759014056.2179499,6,us,0.600,53.668,200,cpu,1
1759014056.4267662,3,us,0.600,30.649,200,files,1
1759014056.7212842,5,us,0.600,36.324,200,files,1
1759014056.884639,8,us,0.600,33.425,200,files,1
1759014056.9677498,4,us,0.600,60.544,200,cpu,1
1759014058.40308,6,us,0.600,77.879,200,cpu,1
1759014058.556675,1,us,0.600,26.926,200,files,1
1759014058.782463,0,us,0.600,18.931,200,files,1
1759014058.7838001,2,us,0.600,74.794,200,cpu,1
1759014058.849969,3,us,0.600,51.284,200,cpu,1
1759014059.127311,7,us,0.600,34.435,200,files,1
1759014059.205641,8,us,0.600,57.891,200,cpu,1
1759014059.3971531,4,us,0.600,29.741,200,files,1
1759014059.745697,5,us,0.600,69.279,200,cpu,1
1759014060.607799,6,us,0.600,77.014,200,cpu,1
1759014060.858988,2,us,0.600,34.522,200,files,1
1759014061.026175,1,us,0.600,70.576,200,cpu,1
1759014061.317325,0,us,0.600,75.660,200,cpu,1
1759014061.502642,7,us,0.600,64.868,200,cpu,1
1759014061.719032,3,us,0.600,22.958,200,files,1
1759014061.7462778,4,us,0.600,73.281,200,cpu,1
1759014061.809759,8,us,0.600,51.144,200,cpu,1
1759014061.9702258,5,us,0.600,24.404,200,files,1
1759014063.2195468,2,us,0.600,77.261,200,cpu,1
1759014063.238749,1,us,0.600,16.206,200,files,1
1759014063.482502,0,us,0.600,35.139,200,files,1
1759014063.679515,6,us,0.600,74.116,200,cpu,1
1759014064.012029,7,us,0.600,31.006,200,files,1
1759014064.10567,4,us,0.600,62.203,200,cpu,1
1759014064.4846668,3,us,0.600,36.433,200,files,1
1759014064.6767612,8,us,0.600,34.325,200,files,1
1759014064.764975,5,us,0.600,62.163,200,cpu,1
1759014065.751647,2,us,0.600,77.023,200,cpu,1
1759014066.016138,1,us,0.600,22.057,200,files,1
1759014066.0357,0,us,0.600,75.259,200,cpu,1
1759014066.097493,7,us,0.600,18.931,200,files,1
1759014066.279105,6,us,0.600,66.881,200,cpu,1
1759014066.336163,4,us,0.600,49.247,200,cpu,1
1759014066.792602,8,us,0.600,76.664,200,cpu,1
1759014066.903532,3,us,0.600,22.976,200,files,1
1759014066.903838,5,us,0.600,23.035,200,files,1
1759014068.431204,2,us,0.600,35.555,200,files,1
1759014068.47537,4,us,0.600,71.461,200,cpu,1
1759014068.5569248,6,us,0.600,15.608,200,files,1
1759014068.558641,0,us,0.600,17.207,200,files,1
1759014068.5650182,7,us,0.600,53.967,200,cpu,1
1759014068.737183,1,us,0.600,61.880,200,cpu,1
1759014069.1964002,8,us,0.600,73.763,200,cpu,1
1759014069.24064,5,us,0.600,50.295,200,cpu,1
1759014069.902715,3,us,0.600,72.371,200,cpu,1
1759014070.724596,8,asia,0.050,3.776,200,files,1
1759014070.751202,7,us,0.600,74.056,200,cpu,1
1759014070.949523,6,us,0.600,31.601,200,files,1
1759014071.1530502,2,us,0.600,34.990,200,files,1
1759014071.261673,4,us,0.600,26.440,200,files,1
1759014071.3180742,0,us,0.600,57.327,200,cpu,1
1759014071.41233,1,europe,0.050,3.061,200,files,1
1759014071.478338,1,us,0.600,23.905,200,files,1
1759014071.494593,8,us,0.600,19.277,200,files,1
1759014071.499957,8,europe,0.050,1.799,200,cpu,1
1759014071.9860978,5,us,0.600,77.194,200,cpu,1
1759014072.117892,5,europe,0.050,2.573,200,cpu,1
1759014072.122018,5,asia,0.050,3.341,200,files,1
1759014072.16715,3,us,0.600,65.883,200,cpu,1
1759014072.9252129,2,europe,0.050,7.540,200,files,1
1759014073.287332,2,us,0.600,77.307,200,cpu,1
1759014073.517306,0,us,0.600,32.844,200,files,1
1759014073.5970612,7,us,0.600,59.574,200,cpu,1
1759014073.664921,4,asia,0.050,2.877,200,files,1
1759014073.860928,4,us,0.600,33.476,200,files,1
1759014073.903899,8,us,0.600,18.168,200,files,1
1759014073.909764,1,us,0.600,66.556,200,cpu,1
1759014073.927857,6,us,0.600,54.346,200,cpu,1
1759014074.962688,3,us,0.600,75.470,200,cpu,1
1759014075.0054479,5,us,0.600,52.053,200,cpu,1
1759014075.012736,0,europe,0.050,2.187,200,files,1
1759014075.415572,7,asia,0.050,10.301,200,files,1
1759014075.821821,7,us,0.600,29.018,200,files,1
1759014076.0602071,1,us,0.600,72.396,200,cpu,1
1759014076.1134112,4,us,0.600,49.844,200,cpu,1
1759014076.127297,2,us,0.600,14.249,200,files,1
1759014076.200752,6,us,0.600,47.813,200,cpu,1
1759014076.2560809,8,us,0.600,16.703,200,files,1
1759014076.4859571,0,us,0.600,68.943,200,cpu,1
1759014076.8452082,2,asia,0.050,10.539,200,files,1
1759014077.496696,6,asia,0.050,10.916,200,files,1
1759014077.671444,4,europe,0.050,4.497,200,files,1
1759014077.7148259,3,us,0.600,75.988,200,cpu,1
1759014077.834471,6,europe,0.050,4.060,200,files,1
1759014078.032526,5,us,0.600,35.014,200,files,1
1759014078.122726,7,us,0.600,25.967,200,files,1
1759014078.368511,8,us,0.600,20.743,200,files,1
1759014078.392906,4,us,0.600,66.582,200,cpu,1
1759014078.8560472,6,us,0.600,37.570,200,files,1
1759014078.8664808,2,us,0.600,24.968,200,files,1
1759014078.905781,0,us,0.600,65.952,200,cpu,1
