ts,cpu_percent,rss_mb,power_w,energy_j_total
1759194578.481581,102.50,140.36,0.000,0.000000
1759194579.481604,62.00,146.33,0.000,0.000000
1759194580.481602,0.20,146.33,0.000,0.000000
1759194581.481618,0.10,146.33,0.000,0.000000
1759194582.481226,0.10,146.33,0.000,0.000000
1759194583.4796119,0.10,146.33,0.000,0.000000
1759194584.481598,0.10,146.33,0.000,0.000000
1759194585.4810328,0.10,146.33,0.000,0.000000
1759194586.4800599,72.30,149.30,0.000,0.000000
1759194587.4816089,25.70,151.17,0.000,0.000000
1759194588.481338,0.20,151.17,0.000,0.000000
1759194589.477081,2.20,151.30,0.000,0.000000
1759194590.48,19.30,151.44,0.000,0.000000
1759194591.4796429,0.20,151.44,0.000,0.000000
1759194592.481608,6.70,151.45,0.000,0.000000
1759194593.477639,0.10,151.45,0.000,0.000000
1759194594.480882,2.10,151.55,0.000,0.000000
1759194595.4787571,0.10,151.55,0.000,0.000000
1759194596.478935,0.20,151.55,0.000,0.000000
1759194597.4816298,2.70,151.77,0.000,0.000000
1759194598.477201,2.50,150.30,0.000,0.000000
1759194599.481601,0.10,148.58,0.000,0.000000
1759194600.481611,0.20,148.58,0.000,0.000000
1759194601.476694,6.40,148.58,0.000,0.000000
1759194602.4798222,0.20,148.58,0.000,0.000000
1759194603.478351,2.10,148.58,0.000,0.000000
1759194604.478683,0.20,148.58,0.000,0.000000
1759194605.477491,2.10,148.61,0.000,0.000000
1759194606.478125,7.30,148.61,0.000,0.000000
1759194607.478969,2.10,143.47,0.000,0.000000
1759194608.4812531,1.30,139.95,0.000,0.000000
1759194609.479468,1.90,139.98,0.000,0.000000
1759194610.478973,0.20,139.98,0.000,0.000000
1759194611.4782238,0.20,139.98,0.000,0.000000
1759194612.4809651,0.20,139.98,0.000,0.000000
1759194613.481619,2.10,139.98,0.000,0.000000
1759194614.479666,0.20,139.98,0.000,0.000000
1759194615.4800158,2.10,140.02,0.000,0.000000
1759194616.48,0.10,140.02,0.000,0.000000
1759194617.479883,4.20,140.02,0.000,0.000000
1759194618.478057,2.00,140.03,0.000,0.000000
1759194619.481117,0.10,140.03,0.000,0.000000
1759194620.480742,4.00,140.03,0.000,0.000000
1759194621.479553,0.10,140.03,0.000,0.000000
1759194622.479875,0.10,140.03,0.000,0.000000
1759194623.481324,0.20,140.03,0.000,0.000000
1759194624.479198,0.20,140.03,0.000,0.000000
1759194625.479419,0.20,140.03,0.000,0.000000
1759194626.479497,4.30,140.11,0.000,0.000000
1759194627.479468,1.30,140.39,0.000,0.000000
1759194628.480066,2.80,140.64,0.000,0.000000
1759194629.477889,2.10,140.70,0.000,0.000000
1759194630.4816089,0.20,140.70,0.000,0.000000
1759194631.4777842,0.20,140.70,0.000,0.000000
1759194632.4793952,0.10,140.70,0.000,0.000000
1759194633.478087,0.20,140.70,0.000,0.000000
1759194634.478841,1.60,140.73,0.000,0.000000
1759194635.481619,2.00,140.73,0.000,0.000000
1759194636.476616,7.70,140.73,0.000,0.000000
1759194637.47967,0.30,140.73,0.000,0.000000
1759194638.479807,1.40,140.73,0.000,0.000000
1759194639.481605,7.00,140.78,0.000,0.000000
1759194640.4793,2.00,140.78,0.000,0.000000
1759194641.481534,0.20,140.78,0.000,0.000000
1759194642.476641,2.20,139.44,0.000,0.000000
1759194643.478379,0.10,139.44,0.000,0.000000
1759194644.480236,2.10,139.44,0.000,0.000000
1759194645.479587,2.20,139.45,0.000,0.000000
1759194646.4797702,9.80,139.45,0.000,0.000000
1759194647.477485,0.20,139.45,0.000,0.000000
1759194648.476864,0.10,139.45,0.000,0.000000
1759194649.480744,1.90,139.47,0.000,0.000000
1759194650.4769669,0.10,139.47,0.000,0.000000
1759194651.478355,0.10,139.47,0.000,0.000000
1759194652.479597,2.20,139.47,0.000,0.000000
1759194653.481594,1.20,139.48,0.000,0.000000
1759194654.478921,3.50,139.48,0.000,0.000000
1759194655.479367,0.10,139.48,0.000,0.000000
1759194656.479115,3.90,139.48,0.000,0.000000
1759194657.4781172,0.30,139.48,0.000,0.000000
1759194658.478494,0.20,139.48,0.000,0.000000
1759194659.4816132,2.10,139.53,0.000,0.000000
1759194660.4790342,0.20,139.53,0.000,0.000000
1759194661.478506,0.20,139.53,0.000,0.000000
1759194662.478982,6.10,139.67,0.000,0.000000
1759194663.4782531,0.20,139.67,0.000,0.000000
1759194664.477819,0.10,139.67,0.000,0.000000
1759194665.481623,2.10,139.67,0.000,0.000000
1759194666.476657,0.20,139.67,0.000,0.000000
1759194667.4813719,2.30,139.67,0.000,0.000000
