timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759194800.128004,2,0.215,144.600,200,files,2025-09-30,3
1759194801.272765,3,0.228,7.217,200,files,2025-09-30,3
1759194801.348215,5,0.232,7.007,200,files,2025-09-30,3
1759194801.790398,4,0.202,13.668,200,files,2025-09-30,3
1759194803.382487,1,0.221,10.709,200,files,2025-09-30,3
1759194803.6348531,0,0.217,13.665,200,files,2025-09-30,3
1759194807.9944232,4,0.227,9.068,200,files,2025-09-30,3
1759194809.07303,2,0.225,10.195,200,files,2025-09-30,3
1759194811.250954,5,0.234,6.551,200,files,2025-09-30,3
1759194811.780982,0,0.213,13.559,200,files,2025-09-30,3
1759194812.5401459,3,0.210,12.186,200,files,2025-09-30,3
1759194815.5706189,1,0.208,66.318,200,cpu,2025-09-30,3
1759194816.296007,2,0.214,11.766,200,files,2025-09-30,3
1759194817.09724,4,0.233,11.378,200,files,2025-09-30,3
1759194819.055179,5,0.199,10.362,200,files,2025-09-30,3
1759194823.1504252,1,0.236,11.122,200,files,2025-09-30,3
1759194824.308778,2,0.210,13.490,200,files,2025-09-30,3
1759194824.5187142,0,0.204,12.653,200,files,2025-09-30,3
1759194825.291002,3,0.201,13.859,200,files,2025-09-30,3
1759194825.7245069,5,0.224,12.541,200,files,2025-09-30,3
1759194826.4984262,4,0.235,13.453,200,files,2025-09-30,3
1759194831.908191,2,0.221,16.195,200,files,2025-09-30,3
1759194834.1501892,1,0.213,13.354,200,files,2025-09-30,3
1759194834.177929,4,0.227,7.472,200,files,2025-09-30,3
1759194835.7705832,3,0.241,12.387,200,files,2025-09-30,3
1759194836.444271,5,0.201,12.897,200,files,2025-09-30,3
1759194836.494802,0,0.200,10.274,200,files,2025-09-30,3
1759194839.560339,2,0.220,13.404,200,files,2025-09-30,3
1759194842.287379,4,0.238,13.109,200,files,2025-09-30,3
1759194843.437464,1,0.240,12.118,200,files,2025-09-30,3
1759194845.940916,5,0.205,8.358,200,files,2025-09-30,3
1759194846.110967,0,0.233,10.766,200,files,2025-09-30,3
1759194846.9896371,3,0.220,12.519,200,files,2025-09-30,3
1759194848.6731899,2,0.206,13.246,200,files,2025-09-30,3
1759194849.060724,4,0.215,10.664,200,files,2025-09-30,3
1759194854.071219,1,0.233,13.220,200,files,2025-09-30,3
1759194854.4584582,0,0.217,11.300,200,files,2025-09-30,3
1759194855.7788968,3,0.209,16.496,200,files,2025-09-30,3
1759194856.216018,2,0.200,13.890,200,files,2025-09-30,3
1759194857.7854211,5,0.201,8.965,200,files,2025-09-30,3
1759194857.87363,4,0.234,12.598,200,files,2025-09-30,3
1759194860.398128,1,0.235,12.251,200,files,2025-09-30,3
1759194861.6512141,0,0.213,12.866,200,files,2025-09-30,3
1759194863.004878,2,0.222,16.253,200,cpu,2025-09-30,3
1759194864.6577039,3,0.206,12.615,200,files,2025-09-30,3
1759194865.449777,4,0.201,13.459,200,files,2025-09-30,3
1759194867.845473,5,0.232,13.127,200,files,2025-09-30,3
1759194869.389343,1,0.202,10.056,200,files,2025-09-30,3
1759194869.921123,0,0.216,12.173,200,files,2025-09-30,3
1759194871.8896482,2,0.215,11.477,200,files,2025-09-30,3
1759194872.229079,4,0.226,11.238,200,files,2025-09-30,3
1759194874.952043,5,0.215,11.416,200,files,2025-09-30,3
1759194876.721196,3,0.204,11.485,200,files,2025-09-30,3
1759194876.7700639,1,0.220,10.171,200,files,2025-09-30,3
1759194879.4588969,0,0.201,13.243,200,files,2025-09-30,3
1759194879.881988,2,0.224,11.376,200,files,2025-09-30,3
1759194883.262868,5,0.218,11.745,200,files,2025-09-30,3
1759194883.6794848,1,0.242,12.320,200,files,2025-09-30,3
1759194884.04002,4,0.220,11.836,200,files,2025-09-30,3
1759194884.7649632,3,0.226,12.302,200,files,2025-09-30,3
1759194886.4725409,0,0.234,12.562,200,files,2025-09-30,3
1759194890.290161,2,0.201,13.131,200,files,2025-09-30,3
1759194890.518364,5,0.222,12.892,200,files,2025-09-30,3
1759194891.495997,1,0.239,27.572,200,cpu,2025-09-30,3
1759194893.094818,3,0.224,12.442,200,files,2025-09-30,3
1759194893.202158,0,0.231,11.922,200,files,2025-09-30,3
1759194894.993397,4,0.230,8.893,200,files,2025-09-30,3
1759194899.557434,5,0.233,12.244,200,files,2025-09-30,3
1759194899.779872,1,0.230,13.500,200,files,2025-09-30,3
1759194901.2051032,0,0.236,17.137,200,cpu,2025-09-30,3
1759194902.5813289,2,0.204,8.483,200,files,2025-09-30,3
1759194903.52366,3,0.231,13.081,200,files,2025-09-30,3
1759194907.411902,4,0.200,13.461,200,files,2025-09-30,3
1759194907.7537951,0,0.240,13.457,200,cpu,2025-09-30,3
1759194908.5995798,1,0.239,12.841,200,files,2025-09-30,3
1759194909.3024561,5,0.236,10.346,200,files,2025-09-30,3
1759194911.250169,3,0.230,11.690,200,files,2025-09-30,3
1759194912.71343,2,0.241,12.368,200,files,2025-09-30,3
1759194914.452798,4,0.236,14.660,200,cpu,2025-09-30,3
1759194914.5973198,0,0.216,10.986,200,files,2025-09-30,3
1759194915.810914,1,0.227,13.572,200,files,2025-09-30,3
1759194917.454868,5,0.210,13.598,200,files,2025-09-30,3
1759194921.304966,2,0.215,15.966,200,cpu,2025-09-30,3
1759194922.462946,3,0.198,14.481,200,files,2025-09-30,3
1759194922.804286,4,0.212,11.813,200,files,2025-09-30,3
1759194923.407261,0,0.227,10.272,200,files,2025-09-30,3
1759194924.3249521,5,0.213,11.441,200,files,2025-09-30,3
1759194927.244997,1,0.211,13.786,200,files,2025-09-30,3
1759194931.319552,5,0.236,12.950,200,files,2025-09-30,3
1759194931.54751,2,0.205,11.780,200,files,2025-09-30,3
1759194931.819396,0,0.206,12.229,200,files,2025-09-30,3
1759194932.4296682,4,0.238,11.837,200,files,2025-09-30,3
1759194933.756638,3,0.200,11.578,200,files,2025-09-30,3
1759194937.8967848,1,0.227,11.904,200,files,2025-09-30,3
1759194938.583411,5,0.203,11.796,200,files,2025-09-30,3
1759194939.7566662,2,0.217,11.177,200,files,2025-09-30,3
1759194942.3415139,0,0.232,14.380,200,files,2025-09-30,3
1759194943.279907,4,0.202,11.796,200,files,2025-09-30,3
1759194943.336124,3,0.233,11.197,200,files,2025-09-30,3
1759194944.20091,1,0.223,11.357,200,files,2025-09-30,3
1759194949.0527518,0,0.213,13.860,200,files,2025-09-30,3
1759194949.54628,2,0.209,12.458,200,files,2025-09-30,3
1759194949.673687,5,0.207,12.323,200,cpu,2025-09-30,3
1759194950.9793532,4,0.214,12.275,200,files,2025-09-30,3
1759194952.370263,3,0.242,11.692,200,files,2025-09-30,3
1759194956.359988,1,0.206,13.080,200,files,2025-09-30,3
1759194957.695329,5,0.222,11.307,200,files,2025-09-30,3
1759194957.956456,2,0.234,11.220,200,files,2025-09-30,3
1759194958.2700832,0,0.229,12.053,200,files,2025-09-30,3
1759194960.090703,4,0.228,13.646,200,files,2025-09-30,3
1759194963.0468962,3,0.217,12.954,200,files,2025-09-30,3
1759194963.696973,1,0.203,11.641,200,files,2025-09-30,3
1759194967.021173,5,0.216,11.708,200,files,2025-09-30,3
1759194967.1765351,4,0.208,11.892,200,files,2025-09-30,3
1759194967.207687,2,0.212,9.962,200,cpu,2025-09-30,3
1759194967.646631,0,0.209,10.962,200,files,2025-09-30,3
1759194970.307998,1,0.240,10.695,200,files,2025-09-30,3
