ts,cpu_percent,rss_mb,power_w,energy_j_total
1759198350.8698251,0.50,205.03,0.000,0.000000
1759198351.8757162,60.10,225.00,0.000,0.000000
1759198352.8738718,714.70,220.22,0.000,0.000000
1759198353.871979,709.20,220.22,0.000,0.000000
1759198354.8704598,738.30,220.23,0.000,0.000000
1759198355.8746848,732.40,220.23,0.000,0.000000
1759198356.871891,738.40,220.23,0.000,0.000000
1759198357.8720472,742.00,220.23,0.000,0.000000
1759198358.8683362,667.80,220.23,0.000,0.000000
1759198359.874048,663.00,220.23,0.000,0.000000
1759198360.874709,697.20,220.23,0.000,0.000000
1759198361.874905,687.40,220.23,0.000,0.000000
1759198362.8685162,725.50,220.23,0.000,0.000000
1759198363.8718898,723.70,220.23,0.000,0.000000
1759198364.892961,709.50,220.23,0.000,0.000000
1759198365.8702521,680.70,220.23,0.000,0.000000
1759198366.874026,637.40,220.23,0.000,0.000000
1759198367.870809,630.10,220.23,0.000,0.000000
1759198368.870473,702.10,220.23,0.000,0.000000
1759198369.867983,736.30,220.23,0.000,0.000000
1759198370.86791,737.60,220.23,0.000,0.000000
1759198371.8718588,735.10,222.62,0.000,0.000000
1759198372.8689432,743.20,222.92,0.000,0.000000
1759198373.8724859,712.90,222.92,0.000,0.000000
1759198374.871839,730.20,222.92,0.000,0.000000
1759198375.87136,760.00,222.92,0.000,0.000000
1759198376.8718479,761.60,222.94,0.000,0.000000
1759198377.8720262,716.50,222.94,0.000,0.000000
1759198378.872483,720.10,222.94,0.000,0.000000
1759198379.872112,744.40,222.94,0.000,0.000000
1759198380.87249,747.10,222.94,0.000,0.000000
1759198381.871837,718.40,222.94,0.000,0.000000
1759198382.870873,747.90,222.94,0.000,0.000000
1759198383.871823,745.60,222.94,0.000,0.000000
1759198384.871827,745.30,222.94,0.000,0.000000
1759198385.87248,746.00,222.94,0.000,0.000000
1759198386.871677,707.40,222.94,0.000,0.000000
1759198387.871822,723.30,222.94,0.000,0.000000
1759198388.8710132,753.60,222.94,0.000,0.000000
1759198389.87249,759.60,222.94,0.000,0.000000
1759198390.8718011,749.50,222.94,0.000,0.000000
1759198391.872492,737.00,222.94,0.000,0.000000
1759198392.8711302,692.00,228.22,0.000,0.000000
1759198393.872492,714.40,230.95,0.000,0.000000
1759198394.872103,708.70,222.12,0.000,0.000000
1759198395.870827,732.40,222.41,0.000,0.000000
1759198396.871794,735.20,223.05,0.000,0.000000
1759198397.8724911,732.00,238.61,0.000,0.000000
1759198398.8724768,724.90,238.61,0.000,0.000000
1759198399.8724868,729.30,237.03,0.000,0.000000
1759198400.8724961,741.90,237.03,0.000,0.000000
1759198401.8724911,743.60,237.03,0.000,0.000000
1759198402.8717718,743.40,237.03,0.000,0.000000
1759198403.871774,731.60,237.03,0.000,0.000000
1759198404.872483,681.30,228.38,0.000,0.000000
1759198405.871829,718.00,228.36,0.000,0.000000
1759198406.8724759,582.80,228.36,0.000,0.000000
1759198407.872483,591.70,228.31,0.000,0.000000
1759198408.8724842,499.40,228.31,0.000,0.000000
1759198409.872493,741.30,228.31,0.000,0.000000
1759198410.8717492,736.90,228.31,0.000,0.000000
1759198411.869708,744.00,228.31,0.000,0.000000
1759198412.868524,742.50,228.31,0.000,0.000000
1759198413.8720078,740.00,228.31,0.000,0.000000
1759198414.8717492,686.00,228.31,0.000,0.000000
1759198415.869246,735.80,228.31,0.000,0.000000
1759198416.8717382,665.20,228.31,0.000,0.000000
1759198417.870125,635.80,231.28,0.000,0.000000
1759198418.8724759,650.10,231.28,0.000,0.000000
1759198419.8717299,658.80,231.28,0.000,0.000000
1759198420.8724952,734.70,231.28,0.000,0.000000
1759198421.8725,757.80,231.28,0.000,0.000000
1759198422.872494,751.00,231.28,0.000,0.000000
1759198423.87249,611.80,228.55,0.000,0.000000
1759198424.872493,720.20,228.42,0.000,0.000000
1759198425.87248,755.40,228.42,0.000,0.000000
1759198426.8717031,751.60,228.42,0.000,0.000000
1759198427.871716,753.00,228.42,0.000,0.000000
1759198428.8697972,711.60,228.39,0.000,0.000000
1759198429.871032,732.90,228.39,0.000,0.000000
1759198430.8724952,687.70,228.39,0.000,0.000000
1759198431.872489,720.70,228.39,0.000,0.000000
1759198432.868761,755.70,228.39,0.000,0.000000
1759198433.869946,756.90,228.39,0.000,0.000000
1759198434.8696089,756.20,228.39,0.000,0.000000
1759198435.872349,757.30,228.39,0.000,0.000000
1759198436.87249,756.00,228.39,0.000,0.000000
1759198437.872074,665.10,226.42,0.000,0.000000
1759198438.8724852,679.00,227.25,0.000,0.000000
1759198439.8680289,748.00,228.80,0.000,0.000000
1759198440.867947,752.80,228.98,0.000,0.000000
1759198441.8710852,710.30,229.72,0.000,0.000000
1759198442.872481,733.20,247.25,0.000,0.000000
1759198443.87114,756.20,247.12,0.000,0.000000
1759198444.8685708,756.40,247.12,0.000,0.000000
1759198445.8716779,756.50,247.12,0.000,0.000000
1759198446.872475,758.00,245.78,0.000,0.000000
1759198447.872285,702.40,245.78,0.000,0.000000
1759198448.8717198,755.90,245.78,0.000,0.000000
1759198449.868949,757.70,245.78,0.000,0.000000
1759198450.872492,758.50,245.78,0.000,0.000000
1759198451.8725278,743.30,243.12,0.000,0.000000
1759198452.871847,755.10,242.80,0.000,0.000000
1759198453.868908,757.60,242.91,0.000,0.000000
1759198454.872471,741.00,242.78,0.000,0.000000
1759198455.872482,629.20,242.78,0.000,0.000000
1759198456.8724968,626.40,242.78,0.000,0.000000
1759198457.871627,679.80,242.78,0.000,0.000000
1759198458.872483,695.80,242.62,0.000,0.000000
1759198459.872475,756.50,242.62,0.000,0.000000
1759198460.8724742,748.60,242.64,0.000,0.000000
1759198461.872478,753.60,244.56,0.000,0.000000
1759198462.871655,675.30,258.80,0.000,0.000000
1759198463.871239,713.20,258.80,0.000,0.000000
1759198464.86918,659.30,258.80,0.000,0.000000
1759198465.8705752,714.80,258.80,0.000,0.000000
1759198466.872488,715.30,258.80,0.000,0.000000
1759198467.868736,669.30,258.53,0.000,0.000000
1759198468.8724759,536.60,257.73,0.000,0.000000
1759198469.8719769,741.50,257.73,0.000,0.000000
1759198470.8716102,748.60,257.73,0.000,0.000000
1759198471.8724768,748.10,257.73,0.000,0.000000
1759198472.872494,754.70,257.73,0.000,0.000000
1759198473.8714728,759.70,257.73,0.000,0.000000
1759198474.8702688,758.20,257.73,0.000,0.000000
1759198475.872504,711.60,257.73,0.000,0.000000
1759198476.8724842,707.00,257.73,0.000,0.000000
1759198477.871618,706.30,257.73,0.000,0.000000
1759198478.8724852,716.10,257.73,0.000,0.000000
1759198479.86782,757.30,257.73,0.000,0.000000
1759198480.8714812,758.30,257.73,0.000,0.000000
1759198481.8724952,758.90,257.73,0.000,0.000000
1759198482.871569,759.80,258.00,0.000,0.000000
1759198483.8716202,758.20,258.19,0.000,0.000000
1759198484.872481,749.70,267.23,0.000,0.000000
1759198485.869416,756.90,275.59,0.000,0.000000
1759198486.872206,744.40,278.23,0.000,0.000000
1759198487.872492,751.70,290.62,0.000,0.000000
1759198488.8724868,752.50,292.86,0.000,0.000000
1759198489.87249,763.30,292.86,0.000,0.000000
1759198490.8724859,762.60,292.86,0.000,0.000000
1759198491.8724911,760.80,292.86,0.000,0.000000
1759198492.8708422,759.30,292.86,0.000,0.000000
1759198493.872488,763.20,292.88,0.000,0.000000
1759198494.87248,760.50,292.88,0.000,0.000000
1759198495.872478,764.30,292.88,0.000,0.000000
1759198496.8724742,761.40,292.88,0.000,0.000000
1759198497.872475,761.30,292.88,0.000,0.000000
1759198498.87249,742.50,292.88,0.000,0.000000
1759198499.872498,760.30,292.88,0.000,0.000000
1759198500.872499,752.10,292.88,0.000,0.000000
1759198501.8695219,761.90,292.88,0.000,0.000000
1759198502.872231,760.60,292.88,0.000,0.000000
1759198503.872493,759.50,292.88,0.000,0.000000
1759198504.867766,716.80,292.92,0.000,0.000000
1759198505.872502,741.60,292.92,0.000,0.000000
1759198506.872509,755.20,294.86,0.000,0.000000
1759198507.8674948,746.90,301.16,0.000,0.000000
1759198508.871317,749.00,309.05,0.000,0.000000
1759198509.872355,755.00,309.06,0.000,0.000000
1759198510.872503,756.60,309.08,0.000,0.000000
1759198511.871747,725.90,309.08,0.000,0.000000
1759198512.872492,755.20,309.08,0.000,0.000000
1759198513.8713322,755.40,309.08,0.000,0.000000
1759198514.8715699,752.60,309.08,0.000,0.000000
1759198515.8724961,751.50,309.08,0.000,0.000000
1759198516.871828,755.40,309.08,0.000,0.000000
1759198517.87148,757.80,309.08,0.000,0.000000
1759198518.872493,753.30,309.08,0.000,0.000000
1759198519.872362,708.10,309.08,0.000,0.000000
1759198520.868302,739.00,309.08,0.000,0.000000
1759198521.8715122,751.80,309.08,0.000,0.000000
1759198522.872236,698.80,309.08,0.000,0.000000
1759198523.86867,722.80,307.66,0.000,0.000000
1759198524.8710022,639.60,306.77,0.000,0.000000
1759198525.8724759,486.10,305.30,0.000,0.000000
1759198526.8704178,538.10,305.12,0.000,0.000000
1759198527.8714461,667.60,305.09,0.000,0.000000
1759198528.8724859,686.00,305.17,0.000,0.000000
1759198529.870112,671.30,305.31,0.000,0.000000
