timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759195168.608054,5,0.199,11.069,200,files,2025-09-30,3
1759195170.0690958,0,0.230,10.668,200,files,2025-09-30,3
1759195171.25179,3,0.221,13.603,200,cpu,2025-09-30,3
1759195173.152927,1,0.205,9.785,200,files,2025-09-30,3
1759195174.2909372,2,0.224,9.524,200,files,2025-09-30,3
1759195175.0612469,4,0.231,13.655,200,cpu,2025-09-30,3
1759195177.4620318,5,0.238,10.796,200,files,2025-09-30,3
1759195177.723615,3,0.238,10.204,200,files,2025-09-30,3
1759195182.207553,0,0.210,11.836,200,files,2025-09-30,3
1759195182.365103,2,0.207,9.883,200,files,2025-09-30,3
