ts,cpu_percent,rss_mb,power_w,energy_j_total
1759008597.9501839,0.60,184.08,0.000,0.000000
1759008598.945169,0.20,184.08,0.000,0.000000
1759008599.949457,0.10,138.11,0.000,0.000000
1759008600.9501388,0.60,137.72,0.000,0.000000
1759008601.945585,0.20,137.72,0.000,0.000000
1759008602.9471948,0.20,137.72,0.000,0.000000
1759008603.9497159,0.20,137.72,0.000,0.000000
1759008604.945379,0.20,137.72,0.000,0.000000
1759008605.945729,0.10,137.72,0.000,0.000000
1759008606.947335,0.20,137.72,0.000,0.000000
1759008607.9493918,0.60,137.77,0.000,0.000000
1759008608.950151,0.20,137.77,0.000,0.000000
1759008609.950142,0.20,137.77,0.000,0.000000
1759008610.945153,0.30,137.77,0.000,0.000000
1759008611.9483259,0.20,137.77,0.000,0.000000
1759008612.945502,0.20,137.77,0.000,0.000000
1759008613.948692,0.20,137.77,0.000,0.000000
1759008614.94717,0.20,137.77,0.000,0.000000
1759008615.9452028,30.40,176.17,0.000,0.000000
1759008616.946899,35.10,192.34,0.000,0.000000
1759008617.948506,0.40,192.36,0.000,0.000000
1759008618.9496052,0.20,192.36,0.000,0.000000
1759008619.949266,0.20,192.36,0.000,0.000000
1759008620.9499469,0.20,192.36,0.000,0.000000
1759008621.9482281,0.20,192.36,0.000,0.000000
1759008622.946613,0.20,192.36,0.000,0.000000
1759008623.949234,0.30,191.16,0.000,0.000000
1759008624.949238,0.40,191.16,0.000,0.000000
1759008625.950151,0.20,188.98,0.000,0.000000
1759008626.949444,0.20,181.20,0.000,0.000000
1759008627.9501,0.50,166.39,0.000,0.000000
1759008628.950145,0.20,166.39,0.000,0.000000
1759008629.9486341,0.30,166.39,0.000,0.000000
1759008630.947687,0.30,163.11,0.000,0.000000
1759008631.94871,0.20,163.11,0.000,0.000000
1759008632.948256,0.30,163.11,0.000,0.000000
1759008633.948622,0.20,163.11,0.000,0.000000
1759008634.947196,0.20,163.11,0.000,0.000000
1759008635.950151,0.20,163.11,0.000,0.000000
1759008636.949125,0.20,163.11,0.000,0.000000
1759008637.949428,0.40,163.14,0.000,0.000000
1759008638.945206,0.20,163.14,0.000,0.000000
1759008639.948288,10.00,168.59,0.000,0.000000
1759008640.950141,0.20,168.59,0.000,0.000000
1759008641.9479501,0.40,168.59,0.000,0.000000
1759008642.9456651,0.20,168.59,0.000,0.000000
1759008643.9483252,0.40,168.59,0.000,0.000000
1759008644.950152,0.20,168.59,0.000,0.000000
1759008645.950149,0.20,168.59,0.000,0.000000
1759008646.9494069,0.30,168.84,0.000,0.000000
