ts,cpu_percent,rss_mb,power_w,energy_j_total
1759012106.377162,0.10,160.38,0.000,0.000000
1759012107.375594,0.40,161.67,0.000,0.000000
1759012108.37715,0.10,161.69,0.000,0.000000
1759012109.3755698,0.10,161.69,0.000,0.000000
1759012110.377142,0.50,161.86,0.000,0.000000
1759012111.3771572,0.20,161.86,0.000,0.000000
1759012112.376313,0.10,161.86,0.000,0.000000
1759012113.377147,0.10,161.86,0.000,0.000000
1759012114.377154,0.20,161.86,0.000,0.000000
1759012115.3735528,0.30,161.88,0.000,0.000000
1759012116.377171,0.20,161.88,0.000,0.000000
1759012117.377152,0.30,161.88,0.000,0.000000
1759012118.375919,0.20,161.88,0.000,0.000000
1759012119.375017,0.20,161.88,0.000,0.000000
1759012120.377135,0.20,161.88,0.000,0.000000
1759012121.3765938,0.10,161.88,0.000,0.000000
1759012122.3771389,29.00,185.17,0.000,0.000000
1759012123.377146,3.80,186.02,0.000,0.000000
1759012124.372563,0.20,184.44,0.000,0.000000
1759012125.375695,0.40,184.44,0.000,0.000000
1759012126.377153,0.70,184.53,0.000,0.000000
1759012127.377175,7.10,187.42,0.000,0.000000
1759012128.377161,0.30,187.42,0.000,0.000000
1759012129.377155,0.20,187.42,0.000,0.000000
1759012130.3771572,2.70,187.78,0.000,0.000000
1759012131.3753548,0.20,187.78,0.000,0.000000
1759012132.3725271,0.20,187.78,0.000,0.000000
1759012133.3752499,0.40,187.78,0.000,0.000000
1759012134.375,0.30,187.78,0.000,0.000000
1759012135.374658,0.20,187.78,0.000,0.000000
1759012136.3737118,0.20,187.78,0.000,0.000000
1759012137.373738,0.30,187.78,0.000,0.000000
1759012138.376184,0.20,187.78,0.000,0.000000
1759012139.372449,0.30,187.78,0.000,0.000000
1759012140.373368,2.40,188.12,0.000,0.000000
1759012141.374876,1.80,188.42,0.000,0.000000
1759012142.3737621,2.00,188.64,0.000,0.000000
1759012143.3751838,0.30,188.64,0.000,0.000000
1759012144.3771698,0.30,188.64,0.000,0.000000
1759012145.3745,0.20,188.64,0.000,0.000000
1759012146.3790789,0.20,188.64,0.000,0.000000
1759012147.373019,0.30,188.66,0.000,0.000000
1759012148.3725052,5.80,188.89,0.000,0.000000
1759012149.377177,0.50,188.89,0.000,0.000000
1759012150.373003,0.40,188.89,0.000,0.000000
1759012151.375967,0.30,188.89,0.000,0.000000
