timestamp,worker_id,workload_factor,latency_ms,status_code,endpoint,date,hour
1759012122.080699,4,0.100,105.741,200,files,2025-09-28,0
1759012122.250956,5,0.100,4.408,200,files,2025-09-28,0
1759012122.621391,3,0.100,5.977,200,files,2025-09-28,0
1759012123.226033,0,0.100,10.487,200,files,2025-09-28,0
1759012126.4042518,1,0.100,32.272,200,cpu,2025-09-28,0
1759012130.2139788,2,0.100,12.359,200,files,2025-09-28,0
1759012139.526927,0,0.100,9.177,200,files,2025-09-28,0
1759012140.55121,4,0.100,9.747,200,files,2025-09-28,0
1759012141.5451012,3,0.100,8.075,200,files,2025-09-28,0
1759012147.464577,1,0.100,10.611,200,files,2025-09-28,0
1759012147.852612,2,0.100,11.497,200,files,2025-09-28,0
1759012148.179102,5,0.100,10.400,200,files,2025-09-28,0
1759012160.1025548,0,0.100,12.486,200,files,2025-09-28,0
1759012164.7978518,4,0.100,6.535,200,files,2025-09-28,0
1759012165.490796,2,0.100,10.093,200,files,2025-09-28,0
1759012165.5827699,5,0.100,6.777,200,cpu,2025-09-28,0
1759012167.327866,3,0.100,6.688,200,files,2025-09-28,0
1759012173.385226,1,0.100,10.983,200,files,2025-09-28,0
1759012180.949733,2,0.100,14.188,200,cpu,2025-09-28,0
1759012181.842985,3,0.100,7.540,200,files,2025-09-28,0
1759012181.967347,5,0.100,7.776,200,files,2025-09-28,0
1759012186.115272,0,0.100,11.813,200,files,2025-09-28,0
1759012188.8398879,4,0.100,11.504,200,files,2025-09-28,0
1759012189.10467,1,0.100,6.659,200,files,2025-09-28,0
1759012197.291807,3,0.100,11.568,200,cpu,2025-09-28,0
1759012197.864991,2,0.100,11.338,200,files,2025-09-28,0
1759012199.0331242,5,0.100,10.607,200,files,2025-09-28,0
1759012204.619974,1,0.100,11.556,200,files,2025-09-28,0
1759012205.9047391,0,0.100,10.718,200,files,2025-09-28,0
1759012213.346,4,0.100,11.568,200,files,2025-09-28,0
1759012213.892116,2,0.100,10.514,200,files,2025-09-28,0
1759012219.283961,1,0.100,13.120,200,files,2025-09-28,0
1759012223.054636,3,0.100,10.160,200,files,2025-09-28,0
1759012223.6666791,5,0.100,10.048,200,files,2025-09-28,0
1759012230.305006,0,0.100,10.400,200,files,2025-09-28,0
1759012233.978373,4,0.100,11.072,200,files,2025-09-28,0
1759012234.866973,2,0.100,10.306,200,files,2025-09-28,0
1759012236.0881112,1,0.100,10.216,200,files,2025-09-28,0
1759012240.100607,5,0.100,10.783,200,files,2025-09-28,0
1759012247.6628401,3,0.100,13.207,200,files,2025-09-28,0
1759012247.983252,0,0.100,9.288,200,files,2025-09-28,0
1759012249.770308,2,0.100,10.935,200,files,2025-09-28,0
1759012252.852176,1,0.100,9.912,200,files,2025-09-28,0
1759012256.45587,4,0.100,10.977,200,files,2025-09-28,0
1759012262.0315368,5,0.100,12.520,200,files,2025-09-28,0
1759012264.474658,3,0.100,10.658,200,files,2025-09-28,0
1759012266.097292,0,0.100,11.140,200,files,2025-09-28,0
1759012269.19102,1,0.100,9.424,200,cpu,2025-09-28,0
1759012273.668829,4,0.100,11.060,200,files,2025-09-28,0
1759012274.610802,2,0.100,9.848,200,files,2025-09-28,0
1759012281.6367161,3,0.100,14.301,200,files,2025-09-28,0
1759012286.922602,5,0.100,11.442,200,cpu,2025-09-28,0
1759012287.012512,1,0.100,10.000,200,files,2025-09-28,0
1759012287.358857,0,0.100,10.413,200,files,2025-09-28,0
