ts,cpu_percent,rss_mb,power_w,energy_j_total
1759198583.896503,2.90,270.22,0.000,0.000000
1759198584.894596,0.10,270.22,0.000,0.000000
1759198585.89648,664.90,317.89,0.000,0.000000
1759198586.896488,744.30,317.89,0.000,0.000000
1759198587.8964942,749.40,317.89,0.000,0.000000
1759198588.89393,734.40,317.89,0.000,0.000000
1759198589.896481,744.90,317.89,0.000,0.000000
1759198590.8949409,743.30,317.89,0.000,0.000000
1759198591.896479,751.70,317.95,0.000,0.000000
1759198592.896481,749.70,317.95,0.000,0.000000
1759198593.89649,753.70,317.95,0.000,0.000000
1759198594.8964832,748.20,317.95,0.000,0.000000
1759198595.8966668,698.80,317.95,0.000,0.000000
1759198596.8964858,727.70,317.95,0.000,0.000000
1759198597.8966599,575.30,317.95,0.000,0.000000
1759198598.89282,443.90,317.95,0.000,0.000000
1759198599.896489,677.20,317.98,0.000,0.000000
1759198600.893913,705.40,318.00,0.000,0.000000
1759198601.896467,699.10,318.00,0.000,0.000000
1759198602.89975,623.10,318.00,0.000,0.000000
1759198603.896491,603.50,318.00,0.000,0.000000
1759198604.8961742,725.80,318.00,0.000,0.000000
1759198605.896495,745.20,334.80,0.000,0.000000
1759198606.892554,746.40,334.80,0.000,0.000000
1759198607.895024,747.10,334.80,0.000,0.000000
1759198608.8964758,680.70,334.80,0.000,0.000000
1759198609.892819,701.00,334.80,0.000,0.000000
1759198610.896481,734.30,334.80,0.000,0.000000
1759198611.896283,735.00,334.80,0.000,0.000000
1759198612.894308,666.50,334.80,0.000,0.000000
1759198613.8964639,668.20,334.80,0.000,0.000000
1759198614.8963132,678.00,334.80,0.000,0.000000
1759198615.896471,751.80,334.80,0.000,0.000000
1759198616.896468,762.20,334.80,0.000,0.000000
1759198617.8959842,698.30,334.80,0.000,0.000000
1759198618.8959339,725.70,334.80,0.000,0.000000
1759198619.894492,728.20,334.80,0.000,0.000000
1759198620.896482,755.20,334.80,0.000,0.000000
1759198621.894023,753.40,334.81,0.000,0.000000
1759198622.89325,678.70,334.81,0.000,0.000000
1759198623.896468,639.10,334.81,0.000,0.000000
