timestamp,worker_id,timezone,workload_factor,latency_ms,status_code,endpoint,hour
1759196569.4883258,7,asia,1.000,116.980,200,files,3
1759196569.729805,8,asia,1.000,811.454,200,cpu,3
1759196569.730758,1,asia,1.000,916.943,200,cpu,3
1759196569.754946,0,asia,1.000,862.582,200,cpu,3
1759196569.8616168,3,asia,1.000,721.803,200,cpu,3
1759196569.921567,6,asia,1.000,708.903,200,cpu,3
1759196569.930037,4,asia,1.000,698.698,200,cpu,3
1759196569.93602,5,asia,1.000,717.997,200,cpu,3
1759196569.958931,2,asia,1.000,720.030,200,cpu,3
1759196571.094518,3,asia,1.000,23.991,200,files,3
1759196571.453716,1,asia,1.000,24.074,200,files,3
1759196571.5182002,7,asia,1.000,528.945,200,cpu,3
1759196571.5497139,4,asia,1.000,24.141,200,files,3
1759196571.583474,8,asia,1.000,490.508,200,cpu,3
1759196571.92315,0,asia,1.000,501.926,200,cpu,3
1759196572.027503,2,asia,1.000,502.288,200,cpu,3
1759196572.0926569,5,asia,1.000,501.492,200,cpu,3
1759196572.106328,6,asia,1.000,501.491,200,cpu,3
1759196573.167468,1,asia,1.000,23.243,200,files,3
1759196573.242935,3,asia,1.000,527.424,200,cpu,3
1759196573.328682,0,asia,1.000,23.013,200,files,3
1759196573.4305139,7,asia,1.000,502.491,200,cpu,3
1759196573.586688,8,asia,1.000,508.540,200,cpu,3
1759196573.841708,4,asia,1.000,498.960,200,cpu,3
1759196573.860112,5,asia,1.000,499.252,200,cpu,3
1759196574.276754,2,asia,1.000,487.157,200,cpu,3
1759196574.385507,6,asia,1.000,482.126,200,cpu,3
1759196574.912713,0,asia,1.000,24.687,200,files,3
1759196575.2666261,7,asia,1.000,581.121,200,cpu,3
1759196575.282223,3,asia,1.000,550.599,200,cpu,3
1759196575.324692,1,asia,1.000,541.332,200,cpu,3
1759196575.442445,8,asia,1.000,531.833,200,cpu,3
1759196575.5468218,5,asia,1.000,23.402,200,files,3
1759196575.7143009,2,asia,1.000,25.630,200,files,3
1759196575.794417,4,asia,1.000,487.862,200,cpu,3
1759196576.7636201,6,asia,1.000,636.884,200,cpu,3
1759196576.9114492,7,asia,1.000,65.307,200,files,3
1759196577.053681,4,asia,1.000,27.841,200,files,3
1759196577.555825,1,asia,1.000,901.268,200,cpu,3
1759196577.654051,0,asia,1.000,942.205,200,cpu,3
1759196578.114073,3,asia,1.000,1132.881,200,cpu,3
1759196578.2155252,8,asia,1.000,1296.125,200,cpu,3
1759196578.4552581,2,asia,1.000,1323.101,200,cpu,3
1759196578.4895601,5,asia,1.000,1326.985,200,cpu,3
1759196578.945324,7,asia,1.000,722.493,200,cpu,3
1759196579.0709991,6,asia,1.000,665.267,200,cpu,3
1759196579.219282,4,asia,1.000,631.991,200,cpu,3
1759196579.340208,0,asia,1.000,21.790,200,files,3
1759196579.602443,1,asia,1.000,526.817,200,cpu,3
1759196579.89357,5,asia,1.000,21.815,200,files,3
1759196579.922719,3,asia,1.000,530.292,200,cpu,3
1759196580.109591,2,asia,1.000,20.540,200,files,3
1759196580.251421,7,asia,1.000,20.849,200,files,3
1759196580.509021,8,asia,1.000,496.388,200,cpu,3
1759196580.795868,6,asia,1.000,488.599,200,cpu,3
1759196581.1049159,4,asia,1.000,491.349,200,cpu,3
1759196581.106466,0,asia,1.000,493.217,200,cpu,3
1759196581.551405,1,asia,1.000,484.263,200,cpu,3
1759196581.677474,5,asia,1.000,21.316,200,files,3
1759196582.050354,3,asia,1.000,491.407,200,cpu,3
1759196582.163507,2,asia,1.000,493.777,200,cpu,3
1759196582.3401248,7,asia,1.000,494.533,200,cpu,3
1759196582.497309,8,asia,1.000,486.900,200,cpu,3
1759196582.627498,6,asia,1.000,35.017,200,files,3
1759196582.6677902,4,asia,1.000,23.566,200,files,3
1759196582.701895,0,asia,1.000,21.931,200,files,3
1759196583.559923,1,asia,1.000,534.116,200,cpu,3
1759196583.580787,5,asia,1.000,504.623,200,cpu,3
1759196584.051588,3,asia,1.000,631.885,200,cpu,3
1759196584.511879,2,asia,1.000,983.916,200,cpu,3
1759196585.024717,5,asia,1.000,109.831,200,files,3
1759196585.162606,6,asia,1.000,1317.902,200,cpu,3
1759196585.2298949,0,asia,1.000,1298.320,200,cpu,3
1759196585.302237,7,asia,1.000,1351.455,200,cpu,3
1759196585.3134809,8,asia,1.000,1310.680,200,cpu,3
1759196585.4106371,4,asia,1.000,1248.275,200,cpu,3
1759196585.5483189,3,asia,1.000,23.246,200,files,3
1759196585.617943,1,asia,1.000,718.174,200,cpu,3
1759196586.4667158,6,asia,1.000,22.399,200,files,3
1759196586.681647,0,asia,1.000,35.436,200,files,3
1759196587.0155609,2,asia,1.000,750.320,200,cpu,3
1759196587.085824,5,asia,1.000,758.711,200,cpu,3
1759196587.1530628,3,asia,1.000,29.525,200,files,3
1759196587.394191,7,asia,1.000,757.393,200,cpu,3
1759196587.4694881,8,asia,1.000,671.983,200,cpu,3
1759196587.491158,1,asia,1.000,631.353,200,cpu,3
1759196587.527393,4,asia,1.000,567.558,200,cpu,3
1759196588.969502,6,asia,1.000,753.001,200,cpu,3
1759196589.0150988,0,asia,1.000,767.783,200,cpu,3
1759196589.153454,8,asia,1.000,73.951,200,files,3
1759196589.239945,2,asia,1.000,868.920,200,cpu,3
1759196589.473248,3,asia,1.000,869.486,200,cpu,3
1759196589.584704,7,asia,1.000,857.438,200,cpu,3
1759196589.6400828,5,asia,1.000,793.325,200,cpu,3
1759196590.3559868,1,asia,1.000,1290.023,200,cpu,3
1759196590.48031,4,asia,1.000,1244.488,200,cpu,3
1759196590.9572449,7,asia,1.000,48.579,200,files,3
1759196591.095231,0,asia,1.000,806.520,200,cpu,3
1759196591.289719,8,asia,1.000,745.358,200,cpu,3
1759196591.355621,6,asia,1.000,771.222,200,cpu,3
1759196591.4083378,3,asia,1.000,728.908,200,cpu,3
1759196591.57126,2,asia,1.000,681.039,200,cpu,3
1759196591.640992,5,asia,1.000,613.771,200,cpu,3
1759196592.113877,3,europe,0.050,5.014,200,files,3
1759196592.121044,4,us,0.050,2.537,200,cpu,3
1759196592.12347,4,asia,1.000,27.453,200,files,3
1759196592.131009,4,europe,0.050,2.449,200,files,3
1759196592.208061,1,asia,1.000,507.938,200,cpu,3
1759196592.9135091,2,us,0.050,4.594,200,files,3
1759196593.246963,0,asia,1.000,586.366,200,cpu,3
1759196593.251244,2,asia,1.000,37.467,200,files,3
1759196593.3104022,7,asia,1.000,565.218,200,cpu,3
1759196593.382986,8,asia,1.000,566.783,200,cpu,3
1759196593.535398,5,asia,1.000,552.662,200,cpu,3
1759196593.5583732,3,asia,1.000,564.149,200,cpu,3
1759196593.640526,6,asia,1.000,545.757,200,cpu,3
1759196593.755168,4,asia,1.000,20.998,200,files,3
1759196594.13828,1,asia,1.000,485.472,200,cpu,3
1759196594.371561,0,us,0.050,11.690,200,files,3
1759196595.071389,7,asia,1.000,558.976,200,cpu,3
1759196595.077089,2,asia,1.000,545.326,200,cpu,3
1759196595.078323,0,asia,1.000,545.881,200,cpu,3
1759196595.0902421,5,asia,1.000,23.706,200,files,3
1759196595.3105779,5,us,0.050,4.046,200,files,3
1759196595.4148328,6,us,0.050,4.626,200,files,3
1759196595.616182,8,asia,1.000,654.068,200,cpu,3
1759196596.03231,0,europe,0.050,79.479,200,cpu,3
1759196596.3254778,2,asia,1.000,44.310,200,files,3
1759196596.3431208,6,asia,1.000,1145.295,200,cpu,3
1759196596.473979,3,asia,1.000,1167.952,200,cpu,3
1759196596.763295,4,asia,1.000,1218.065,200,cpu,3
1759196596.828453,1,asia,1.000,1192.778,200,cpu,3
1759196596.946599,5,europe,0.050,4.932,200,files,3
1759196596.9936168,7,asia,1.000,700.165,200,cpu,3
1759196597.127531,5,asia,1.000,630.368,200,cpu,3
1759196597.1405141,7,us,0.050,4.823,200,files,3
1759196597.153899,0,asia,1.000,616.223,200,cpu,3
1759196597.492954,1,europe,0.050,5.964,200,files,3
1759196597.5711732,8,asia,1.000,606.891,200,cpu,3
1759196597.708593,3,asia,1.000,33.046,200,files,3
1759196598.451992,4,asia,1.000,47.804,200,files,3
1759196598.58416,5,asia,1.000,35.997,200,files,3
1759196598.636207,2,asia,1.000,1082.709,200,cpu,3
1759196598.688404,6,asia,1.000,1077.716,200,cpu,3
1759196598.882145,1,asia,1.000,846.670,200,cpu,3
1759196599.1633248,0,asia,1.000,598.513,200,cpu,3
1759196599.176522,8,europe,0.050,2.848,200,files,3
1759196599.281295,3,us,0.050,2.805,200,files,3
1759196599.283224,7,asia,1.000,550.662,200,cpu,3
1759196599.31174,3,asia,1.000,21.397,200,files,3
1759196599.6810932,8,asia,1.000,481.822,200,cpu,3
1759196600.2041018,4,asia,1.000,20.202,200,files,3
1759196600.365359,1,asia,1.000,20.932,200,files,3
1759196600.470477,5,asia,1.000,529.376,200,cpu,3
1759196600.5314271,2,asia,1.000,491.223,200,cpu,3
1759196600.809354,6,asia,1.000,494.501,200,cpu,3
1759196600.879466,0,asia,1.000,492.504,200,cpu,3
1759196600.980541,2,europe,0.050,2.454,200,files,3
1759196601.012116,8,us,0.050,1.863,200,files,3
1759196601.1617012,7,asia,1.000,489.734,200,cpu,3
1759196601.3921568,3,asia,1.000,484.826,200,cpu,3
1759196601.593248,8,asia,1.000,481.388,200,cpu,3
1759196601.9029639,1,asia,1.000,21.291,200,files,3
1759196602.04529,4,asia,1.000,485.916,200,cpu,3
1759196602.092674,1,us,0.050,2.032,200,cpu,3
1759196602.229415,5,asia,1.000,492.070,200,cpu,3
1759196602.345855,6,asia,1.000,22.650,200,files,3
1759196602.514395,7,asia,1.000,20.025,200,files,3
1759196602.67274,0,asia,1.000,492.811,200,cpu,3
1759196602.682339,2,asia,1.000,492.639,200,cpu,3
1759196602.88008,3,asia,1.000,24.589,200,files,3
1759196602.940455,6,europe,0.050,2.687,200,files,3
1759196602.983104,7,europe,0.050,1.570,200,cpu,3
1759196603.313772,8,asia,1.000,503.668,200,cpu,3
1759196603.758889,1,asia,1.000,478.074,200,cpu,3
1759196603.923584,7,asia,1.000,20.262,200,files,3
1759196604.1731892,4,asia,1.000,495.461,200,cpu,3
1759196604.213266,5,asia,1.000,497.180,200,cpu,3
1759196604.464633,6,asia,1.000,503.931,200,cpu,3
1759196604.538701,0,asia,1.000,500.763,200,cpu,3
1759196604.754046,3,asia,1.000,492.991,200,cpu,3
1759196604.9085062,2,asia,1.000,484.933,200,cpu,3
1759196605.08127,8,asia,1.000,38.906,200,files,3
1759196605.1897962,7,asia,1.000,36.762,200,files,3
1759196606.07809,1,asia,1.000,547.632,200,cpu,3
1759196606.287092,6,asia,1.000,544.849,200,cpu,3
1759196606.330633,5,asia,1.000,533.669,200,cpu,3
1759196606.510367,4,asia,1.000,544.302,200,cpu,3
1759196606.529241,2,asia,1.000,23.795,200,files,3
1759196606.614938,0,asia,1.000,550.997,200,cpu,3
1759196606.6308951,3,asia,1.000,542.503,200,cpu,3
1759196606.894079,8,asia,1.000,496.961,200,cpu,3
1759196607.28259,7,asia,1.000,478.964,200,cpu,3
1759196607.6173282,1,asia,1.000,48.287,200,files,3
1759196607.97024,2,asia,1.000,48.304,200,files,3
1759196608.079374,6,asia,1.000,21.430,200,files,3
1759196608.2907252,8,asia,1.000,27.445,200,files,3
