timestamp,worker_id,country,workload_factor,latency_ms,status_code,endpoint,hour_local,minute_local
1760384064.3982878,1,Germany,0.050,129.435,200,files,0,0
1760384064.4001138,0,Germany,0.050,144.288,200,files,0,0
1760384064.402116,2,Germany,0.050,132.940,200,files,0,0
1760384065.416713,0,Germany,0.050,12.488,200,files,0,30
1760384065.41697,1,Germany,0.050,17.124,200,files,0,30
1760384065.4267552,2,Germany,0.050,20.056,200,files,0,30
1760384066.431084,0,Germany,0.050,13.014,200,files,1,0
1760384066.4352388,1,Germany,0.050,15.768,200,files,1,0
1760384066.4539058,2,Germany,0.050,25.148,200,cpu,1,0
1760384067.4516768,0,Germany,0.050,16.729,200,files,1,30
1760384067.451977,1,Germany,0.050,14.351,200,files,1,30
1760384067.4582431,2,Germany,0.050,3.945,200,cpu,1,30
1760384068.4648561,0,Germany,0.050,10.953,200,files,2,0
1760384068.467433,1,Germany,0.050,13.053,200,files,2,0
1760384068.471703,2,Germany,0.050,10.607,200,cpu,2,0
1760384069.47898,1,Germany,0.050,9.716,200,cpu,2,30
1760384069.479296,0,Germany,0.050,14.021,200,files,2,30
1760384069.480913,2,Germany,0.050,7.621,200,files,2,30
1760384070.4965131,1,Germany,0.060,16.079,200,files,3,0
1760384070.499146,0,Germany,0.060,16.684,200,files,3,0
1760384070.505304,2,Germany,0.060,20.492,200,cpu,3,0
1760384071.510987,1,Germany,0.080,12.551,200,files,3,30
1760384071.5121589,0,Germany,0.080,11.733,200,cpu,3,30
1760384071.519116,2,Germany,0.080,10.720,200,files,3,30
1760384072.525673,0,Germany,0.120,12.513,200,files,4,0
1760384072.534453,2,Germany,0.120,13.223,200,files,4,0
1760384072.535039,1,Germany,0.120,22.708,200,files,4,0
1760384073.541812,0,Germany,0.180,14.709,200,files,4,30
1760384073.545641,2,Germany,0.180,9.401,200,files,4,30
1760384073.5468092,1,Germany,0.180,9.660,200,files,4,30
1760384074.557426,0,Germany,0.350,13.665,200,files,5,0
1760384074.558676,1,Germany,0.350,9.167,200,files,5,0
1760384074.562428,2,Germany,0.350,15.647,200,files,5,0
1760384075.577573,1,Germany,0.500,16.053,200,files,5,30
1760384075.580092,0,Germany,0.500,20.309,200,files,5,30
1760384075.5842931,2,Germany,0.500,19.271,200,files,5,30
1760384076.614551,2,Germany,0.650,29.781,200,files,6,0
1760384076.659609,1,Germany,0.650,80.668,200,cpu,6,0
1760384076.660116,0,Germany,0.650,78.433,200,cpu,6,0
1760384077.717023,2,Germany,0.750,100.569,200,cpu,6,30
1760384077.74212,0,Germany,0.750,81.521,200,cpu,6,30
1760384077.742632,1,Germany,0.750,82.840,200,cpu,6,30
1760384078.934586,2,Germany,0.850,217.428,200,cpu,7,0
1760384078.9510038,1,Germany,0.850,208.016,200,cpu,7,0
1760384078.954638,0,Germany,0.850,211.949,200,cpu,7,0
1760384080.167299,2,Germany,0.900,231.646,200,cpu,7,30
1760384080.1845288,1,Germany,0.900,232.426,200,cpu,7,30
1760384080.1848052,0,Germany,0.900,229.816,200,cpu,7,30
1760384081.206269,1,Germany,0.950,20.473,200,files,8,0
1760384081.438507,2,Germany,0.950,269.083,200,cpu,8,0
1760384081.446708,0,Germany,0.950,260.269,200,cpu,8,0
1760384082.465051,0,Germany,1.000,18.280,200,files,8,30
1760384082.4915369,1,Germany,1.000,284.179,200,cpu,8,30
1760384082.711918,2,Germany,1.000,273.217,200,cpu,8,30
1760384083.747249,0,Germany,1.000,282.137,200,cpu,9,0
1760384083.7743611,1,Germany,1.000,281.747,200,cpu,9,0
1760384083.98671,2,Germany,1.000,274.273,200,cpu,9,0
1760384085.002789,2,Germany,0.950,15.003,200,files,9,30
1760384085.004864,0,Germany,0.950,257.529,200,cpu,9,30
1760384085.032442,1,Germany,0.950,257.002,200,cpu,9,30
1760384086.047082,1,Germany,0.900,13.569,200,files,10,0
1760384086.237018,2,Germany,0.900,233.144,200,cpu,10,0
1760384086.2372549,0,Germany,0.900,232.236,200,cpu,10,0
1760384087.244939,1,Germany,0.850,197.702,200,cpu,10,30
1760384087.4405508,2,Germany,0.850,202.452,200,cpu,10,30
1760384087.4414248,0,Germany,0.850,203.138,200,cpu,10,30
1760384088.2683089,1,Germany,0.800,23.149,200,files,11,0
1760384088.524141,0,Germany,0.800,82.350,200,cpu,11,0
1760384088.5244951,2,Germany,0.800,82.874,200,cpu,11,0
1760384089.2878342,1,Germany,0.700,18.505,200,files,11,30
1760384089.547489,2,Germany,0.700,22.062,200,files,11,30
1760384089.5479062,0,Germany,0.700,22.687,200,files,11,30
1760384090.29257,1,Germany,0.200,3.614,200,files,12,0
1760384090.556136,2,Germany,0.200,7.313,200,files,12,0
1760384090.557343,0,Germany,0.200,7.706,200,files,12,0
1760384091.301131,1,Germany,0.200,7.404,200,files,12,30
1760384091.565523,0,Germany,0.200,6.738,200,files,12,30
1760384091.566695,2,Germany,0.200,9.232,200,files,12,30
1760384092.321353,1,Germany,0.700,19.048,200,files,13,0
1760384092.586346,0,Germany,0.700,19.439,200,files,13,0
1760384092.631298,2,Germany,0.700,64.240,200,cpu,13,0
